pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Stoich
-20 4.7840155874064 -0.935923297417199 -9.97600809585632 -1.25406041969569 -2.34898046986964 -2.44939805041155 -6.71060154125312 -13.8033458528687 -21.677504909497 -30.2454873576001 -39.3173691372094 -10.2465979767445 -20.319483540423 -14.7567551657334 -35.0194497240178 -31.1513527955731 -28.2753837592005 -21.6108841466405 -22.6283398575791 -0.41743056990521 
-19.8 4.77062120569637 -0.969675657168182 -9.94225573610534 -1.28655570019362 -2.41522811011855 -2.54939805041145 -6.64561098025784 -13.7046029321224 -21.5450096289998 -30.0792397173519 -39.1173691372102 -10.2141026962466 -20.253235900174 -14.6567551657335 -35.0844402850131 -31.2500957163194 -28.4078790396977 -21.7771317868887 -22.8283398575783 -0.455731140893389 
-19.6 4.75723893023136 -1.00339751052135 -9.90853388275217 -1.31911199348732 -2.48150625676542 -2.64939805041149 -6.58049839367015 -13.6057684921816 -21.4124533357057 -29.9129615707047 -38.9173691372099 -10.1815464029529 -20.1869577535272 -14.5567551657334 -35.1495528716008 -31.3489301562602 -28.5404353329917 -21.9434099335359 -23.0283398575787 -0.493477052603878 
-19.4 4.74386787901519 -1.03709108000944 -9.87484031326408 -1.35172485451119 -2.54781268727738 -2.74939805041152 -6.51527267162213 -13.5068492006455 -21.2798404746815 -29.7466551401924 -38.7173691372095 -10.148933541929 -20.1206513230152 -14.4567551657334 -35.2147785936488 -31.4478494477964 -28.6730481940159 -22.1097163640482 -23.228339857579 -0.530730607458865 
-19.2 4.7305072300885 -1.0707584368791 -9.84117295639441 -1.38439014077189 -2.61414533040775 -2.84939805041156 -6.44994209910101 -13.4078512712547 -21.1471751884211 -29.5803224970623 -38.5173691372097 -10.1162682556683 -20.0543186798849 -14.3567551657334 -35.2801091661699 -31.5468473771871 -28.8057134802764 -22.2760490071783 -23.4283398575788 -0.567547669726944 
-19 4.7171562169503 -1.10440151262805 -9.80752988064547 -1.41710398927389 -2.68050225465869 -2.94939805041145 -6.38451440209701 -13.3087804985017 -21.0144613399192 -29.4139655728115 -38.3173691372099 -10.0835544071663 -19.9879617556339 -14.2567551657335 -35.3455368631739 -31.6459181499401 -28.9384273287783 -22.4424059314291 -23.6283398575786 -0.603978149380935 
-18.8 4.70381412412862 -1.13802211016642 -9.7739092831071 -1.44986279419718 -2.74688165712036 -3.04939805041149 -6.31899679225013 -13.2096422911165 -20.8817025349956 -29.2475861703495 -38.1173691372096 -10.050795602243 -19.9215823531722 -14.1567551657334 -35.4110544730208 -31.7450563573253 -29.0711861337019 -22.6087853338911 -23.828339857579 -0.640066501206289 
-18.6 4.69048028282339 -1.17162191479643 -9.74030947847709 -1.4826631849372 -2.81328185249039 -3.14939805041153 -6.25339601077038 -13.1104417050067 -20.7489021442558 -29.0811859749797 -37.9173691372098 -10.017995211503 -19.8551821578022 -14.0567551657334 -35.4766552545005 -31.8442569434351 -29.2039865244417 -22.7751855292609 -24.0283398575788 -0.675852221397852 
-18.4 4.67715406662614 -1.20520250499805 -9.70672888827546 -1.51550200453399 -2.8797012622888 -3.24939805041157 -6.18771837157709 -13.0111834756118 -20.6160633246593 -28.9147665651815 -37.71736913721 -9.9851563919062 -19.7887627480038 -13.9567551657334 -35.5423328936938 -31.94351517283 -29.3368253440382 -22.9416049390591 -24.2283398575785 -0.711370329292995 
-18.2 4.6638348872038 -1.23876536330559 -9.67316602996793 -1.54837628791882 -2.94613840398116 -3.34939805041146 -6.12196980480687 -12.911872050534 -20.483189041274 -28.7483294234887 -37.5173691372096 -9.95228210852138 -19.7223256063114 -13.8567551657335 -35.608081460464 -32.0428265979078 -29.4696996274235 -23.1080420807519 -24.4283398575789 -0.746651825435008 
-18 4.65052218992964 -1.27231188731698 -9.63961950595654 -1.58128323989607 -3.0125918799698 -3.4493980504115 -6.05615590085265 -12.8125116225684 -20.350282089297 -28.5818759475003 -37.3173691372098 -9.91937515654412 -19.6558721303228 -13.7567551657334 -35.6738953644183 -32.1421870258734 -29.6026065794005 -23.2744955567403 -24.6283398575787 -0.781724120915562 
-17.8 4.63721544934096 -1.30584340114011 -9.60608799213341 -1.61422021224985 -3.07906036614671 -3.54939805041153 -5.99028195614538 -12.713106164038 -20.2173451169434 -28.4154074613237 -37.1173691372101 -9.88643818419034 -19.5894036441459 -13.6567551657334 -35.7397693091255 -32.2415924844038 -29.735543551754 -23.4409640429169 -24.8283398575785 -0.816611435011081 
-17.6 4.6239141643443 -1.33936116747506 -9.57257022579846 -1.64718467958 -3.1455425998118 -3.64939805041157 -5.9243530214848 -12.6136594630425 -20.084380649613 -28.2489252276582 -36.9173691372097 -9.85347371686019 -19.5229214104808 -13.5567551657334 -35.8056982437861 -32.3410391853993 -29.8685080190845 -23.6074462765824 -25.0283398575788 -0.851335160309619 
-17.4 4.61061785303918 -1.37286640065765 -9.53906499261587 -1.6801742132147 -3.2120373666291 -3.74939805041147 -5.85837395421539 -12.5141751625905 -19.9513911159784 -28.082430460841 -36.7173691372099 -9.82048418322549 -19.4564266436635 -13.4567551657335 -35.8716773110555 -32.4405234858513 -30.0014975527191 -23.7739410433995 -25.2283398575786 -0.885914195776171 
-17.2 4.59732604699275 -1.40636028108691 -9.5055711121866 -1.71318645235621 -3.27854348619988 -3.8493980504115 -5.79234947593265 -12.4146568038785 -19.8183788768371 -27.9159243412705 -36.5173691372101 -9.78747194408398 -19.3899205240927 -13.3567551657334 -35.9377017893383 -32.5400418445633 -30.1345097918604 -23.9404471629701 -25.4283398575784 -0.920365249155286 
-17 4.58403828479022 -1.43984397147699 -9.47208742179653 -1.74621907157609 -3.34505979580984 -3.94939805041154 -5.7262842374926 -12.3151078750484 -19.6853462576169 -27.7494080316602 -36.3173691372098 -9.7544393248641 -19.3234042144828 -13.2567551657334 -36.0037670277783 -32.6395907733934 -30.2675424110806 -24.1069634725804 -25.6283398575788 -0.954703110944492 
-16.8 4.57075410465345 -1.47331863545774 -9.43861275781578 -1.7792697436145 -3.41158513182899 -4.04939805041143 -5.66018289341579 -12.2155318669908 -19.5522955855786 -27.5828826956412 -36.11736913721 -9.72138865282569 -19.2568788784636 -13.1567551657335 -36.0698683718551 -32.739166781451 -30.4005930831189 -24.2734888085994 -25.8283398575786 -0.988940902717343 
-16.6 4.55747303575563 -1.50678545946061 -9.40514593381291 -1.8123360956088 -3.47811830782615 -4.14939805041147 -5.59405018942748 -12.1159323389996 -19.4192292335846 -27.4163495196443 -35.9173691372102 -9.68832230083139 -19.1903457024665 -13.0567551657335 -36.1360010758434 -32.8387663094422 -30.5336594351129 -24.4400219845963 -26.0283398575783 -1.02309030236659 
-16.4 4.54419458796597 -1.54024567856096 -9.37168571471256 -1.84541565740813 -3.54465808872584 -4.24939805041151 -5.52789106582853 -12.0163129963003 -19.2861496717849 -27.2498097387443 -35.7173691372098 -9.65524273903206 -19.1238059215668 -12.9567551657334 -36.2021601994424 -32.9383856521415 -30.6667389969126 -24.6065617654963 -26.2283398575787 -1.05716174993823 
-16.2 4.53091823953332 -1.57370060751394 -9.33823078575958 -1.87850579950221 -3.6112031597729 -4.34939805041155 -5.46171078164009 -11.9166777831589 -19.1530595296905 -27.0832646676969 -35.5173691372095 -9.62215259693798 -19.0572608505197 -12.8567551657334 -36.2683404836308 -33.0380208652829 -30.799829139007 -24.7731068365437 -26.4283398575791 -1.09116463723372 
-16 4.5176434221401 -1.60715167841697 -9.30477971485655 -1.91160365769603 -3.67775208886976 -4.44939805041144 -5.39551506525301 -11.8170309958688 -19.0199616714973 -26.9167157386007 -35.3173691372102 -9.58905473874416 -18.9907119214228 -12.7567551657335 -36.3345362000179 -33.137667652573 -30.9329269972001 -24.9396557656399 -26.6283398575783 -1.12510748466726 
-15.8 4.50436950266903 -1.64060048665554 -9.27133090661798 -1.94470604121893 -3.74430328063122 -4.54939805041148 -5.32931029820693 -11.7173774205841 -18.8868592879741 -26.7501645468389 -35.1173691372099 -9.55595235522126 -18.9241607296614 -12.6567551657335 -36.400740967064 -33.2373212278577 -31.0660293807233 -25.1062069574017 -26.8283398575786 -1.15899810927164 
-15.6 4.49109576086448 -1.67404884719415 -9.23788254607936 -1.97780932014174 -3.81085492009265 -4.64939805041151 -5.26310374036102 -11.6177225021996 -18.753756009051 -26.5836129073772 -34.9173691372095 -9.52284907629845 -18.8576090902 -12.5567551657334 -36.4669475249099 -33.3369761462422 -31.1991326596465 -25.2727585968634 -27.028339857579 -1.19284378797227 
-15.4 4.47782136179812 -1.70749886395979 -9.20443252931373 -2.01090928661051 -3.87740490332705 -4.74939805041155 -5.19690380742377 -11.5180725524967 -18.6206560425825 -26.417062924143 -34.7173691372097 -9.48974910982968 -18.7910591069656 -12.4567551657334 -36.5331474578471 -33.4366260959451 -31.332232626115 -25.4393085800976 -27.2283398575788 -1.22665142015372 
-15.2 4.46454532191292 -1.74095301540735 -9.17097837786617 -2.04400098371528 -3.94395075187938 -4.84939805041145 -5.13072041321423 -11.4184350068396 -18.4875643454778 -26.2505170755908 -34.5173691372099 -9.45665741272491 -18.7245132584132 -12.3567551657335 -36.5993308520567 -33.5362636416022 -31.4653243232197 -25.6058544286498 -27.4283398575786 -1.26042769437176 
-15 4.45126646721401 -1.77441425987398 -9.13751713339954 -2.07707849478206 -4.01048950741279 -4.94939805041148 -5.06456539108038 -11.3188187402392 -18.3544868344107 -26.083978320057 -34.3173691372096 -9.42357990165813 -18.6579745028798 -12.2567551657334 -36.6654858741905 -33.6358799082026 -31.5984018342868 -25.7723931841835 -27.6283398575789 -1.29417926482418 
-14.8 4.43798338165088 -1.80788616565026 -9.10404522762326 -2.11013468322954 -4.07701760163655 -5.04939805041152 -4.9984530141857 -11.2192344575682 -18.2214306459635 -25.9174502258335 -34.1173691372098 -9.39052371321065 -18.5914464086561 -12.1567551657334 -36.7315982510852 -33.7354641908736 -31.731458022734 -25.9389212784071 -27.8283398575787 -1.3279129425851 
-14.6 4.42469434370469 -1.84137307077322 -9.0705583225003 -2.14316087298366 -4.14353069651363 -5.14939805041156 -4.93240063467776 -11.1196951729373 -18.0884044562096 -25.7509371309567 -33.91736913721 -9.35749752345653 -18.524933313779 -12.0567551657334 -36.7976506305931 -33.8350034755045 -31.8644842124879 -26.1054343732839 -28.0283398575785 -1.36163590864386 
-14.4 4.41139724880613 -1.87488027852457 -9.03705111474895 -2.17614645748085 -4.21002348876217 -5.24939805041145 -4.86642946568281 -11.020216796191 -17.955418871712 -25.5844443387077 -33.7173691372096 -9.32451193895935 -18.4584405215304 -11.9567551657335 -36.8636217995881 -33.9344818522508 -31.9974697969855 -26.2719271655329 -28.2283398575789 -1.39535595600853 
-14.2 4.39808951474351 -1.9084142957921 -9.00351709748142 -2.20907842294583 -4.27648947149468 -5.34939805041149 -4.80056553475313 -10.9208188479938 -17.8224869062472 -25.4179783559754 -33.5173691372099 -9.29157997349436 -18.3919745387979 -11.8567551657334 -36.9294857305178 -34.033879800448 -32.1304017624503 -26.4383931482652 -28.4283398575787 -1.4290817676118 
-14 4.38476796746436 -1.94198312083679 -8.96994827243673 -2.24194077285649 -4.34292064645003 -5.44939805041153 -4.73484083493209 -10.8215253231281 -17.6896245563368 -25.2515471810203 -33.3173691372101 -9.2587176235837 -18.3255433638426 -11.7567551657334 -36.9952104303388 -34.1331733253137 -32.2632641123607 -26.6048243232202 -28.6283398575785 -1.46282323890642 
-13.8 4.37142870446351 -1.97559658753981 -8.9363348057337 -2.27471383945047 -4.40930717974704 -5.54939805041156 -4.66929470174384 -10.7223657232368 -17.5568514897425 -25.085160647723 -33.1173691372097 -9.22594455698972 -18.2591568305456 -11.6567551657334 -37.0607565635271 -34.232332925205 -32.396037178955 -26.7712108565176 -28.8283398575788 -1.49659185209941 
-13.6 4.35806693366048 -2.0092667714137 -8.90266462185982 -2.30737347170259 -4.47563699587305 -5.64939805041146 -4.6039754372396 -10.6233762748587 -17.4241918574905 -24.9188308315971 -32.9173691372099 -9.1932849247376 -18.1928270144196 -11.5567551657335 -37.1260758280313 -34.3313223735831 -32.528696811207 -26.9375406726435 -29.0283398575786 -1.53040110852644 
-13.4 4.34467678676756 -2.04300845989418 -8.86892293337933 -2.33989009474166 -4.5418953073926 -5.74939805041149 -4.53894219116175 -10.5246013403003 -17.2916752344517 -24.7525725200778 -32.7173691372101 -9.16076830169853 -18.1265687029 -11.4567551657334 -37.1911090741091 -34.4300973081415 -32.6612134342458 -27.1037989841628 -29.2283398575784 -1.56426702210067 
-13.2 4.33125110843557 -2.07683968366936 -8.83509170960416 -2.37222764719134 -4.60806408361746 -5.84939805041153 -4.4742670862621 -10.4260950116255 -17.1593376820017 -24.5864037438526 -32.5173691372098 -9.12843074924885 -18.0603999266751 -11.3567551657334 -37.2557841790088 -34.5286036368163 -32.7935509866958 -27.269967760388 -29.4283398575788 -1.5982086715295 
-13 4.31778122612632 -2.11078229657585 -8.80114909669767 -2.4043424213784 -4.674121470711 -5.94939805041157 -4.4100375378877 -10.3279228503446 -17.0272229078143 -24.4203463567587 -32.3173691372094 -9.09631597506179 -17.9943425395816 -11.2567551657334 -37.3200137273832 -34.6267757980972 -32.9256657608832 -27.4360251474818 -29.6283398575791 -1.6322487999006 
-12.8 4.30425671110825 -2.14486257786316 -8.76706881541035 -2.43618185880367 -4.74004118942359 -6.04939805041146 -4.34635866303773 -10.2301636942073 -16.8953834703897 -24.2544266380468 -32.1173691372102 -9.06447653763652 -17.928422820869 -11.1567551657335 -37.3836926022332 -34.7245349542345 -33.0575051983078 -27.6019448661937 -29.8283398575783 -1.66641443604952 
-12.6 4.29066514872829 -2.17911181108328 -8.73281958219023 -2.46768339236347 -4.8057919562035 -6.1493980504115 -4.28335559591785 -10.1329113938673 -16.7638819368296 -24.0886758712666 -31.9173691372098 -9.03297500407672 -17.8626720540891 -11.0567551657334 -37.446695669353 -34.8217872545745 -33.1890067318679 -27.767695632974 -30.0283398575787 -1.70073749315246 
-12.4 4.27699194585475 -2.21356676931329 -8.69836462396022 -2.49877347590348 -4.87133699797353 -6.24939805041154 -4.22117542883754 -10.036276268557 -16.6327918532892 -23.9231308294963 -31.7173691372095 -9.00188492053671 -17.7971270123191 -10.9567551657334 -37.5088758364334 -34.9184223798848 -33.3200968154082 -27.9332406747443 -30.2283398575791 -1.73525527502987 
-12.2 4.26322021443757 -2.24827000857059 -8.66366138470293 -2.52936699738879 -4.93663375871613 -6.34939805041143 -4.15998838586749 -9.94038598632966 -16.5021983318046 -23.7578340687543 -31.5173691372103 -8.9712913990514 -17.7318302515765 -10.8567551657335 -37.5700628794034 -35.0143126621121 -33.4506903368929 -28.0985374354863 -30.4283398575783 -1.77001079259404 
-12 4.24933078064023 -2.2832698448015 -8.62866154847202 -2.55936732492701 -5.00163392248526 -6.44939805041147 -4.09998773079076 -9.84538549502203 -16.3721980042661 -23.5928339049849 -31.3173691372099 -8.94129107151318 -17.6668300878073 -10.7567551657335 -37.6300635344801 -35.1093131534198 -33.5806906644314 -28.2635375992557 -30.6283398575786 -1.80505276825494 
-11.8 4.23530237410141 -2.31861987696286 -8.59331151631066 -2.58866726060432 -5.06628389032393 -6.54939805041151 -4.04138785943586 -9.75143559150576 -16.2428980685884 -23.4281839371459 -31.1173691372095 -8.91199113583587 -17.6021801199687 -10.6567551657334 -37.688663405835 -35.203263056936 -33.709990600109 -28.4281875670947 -30.828339857579 -1.84043518735747 
-11.6 4.22111204894427 -2.35437792612526 -8.55755346714825 -2.61715116227955 -5.13052584116157 -6.64939805041154 -3.98442005608569 -9.65870973899319 -16.1144141669134 -23.2639419863085 -30.9173691372098 -8.88350723416064 -17.537938169131 -10.5567551657334 -37.7456312091852 -35.2959889094486 -33.838474501784 -28.5924295179321 -31.0283398575788 -1.87621626943519 
-11.4 4.20673586873345 -2.39060430945711 -8.52132708381641 -2.64469839561576 -5.19429945782962 -6.74939805041144 -3.92932558941327 -9.56738888898893 -15.9868669335773 -23.1001683696406 -30.71736913721 -8.85596000082443 -17.474164552463 -10.4567551657335 -37.8007256758576 -35.3873097594529 -33.9660217351201 -28.7562031346 -31.2283398575786 -1.91245677367649 
-11.2 4.19214985151848 -2.42735945881985 -8.48457193445367 -2.67118809689032 -5.25754430846692 -6.84939805041147 -3.87634618686387 -9.47765433707679 -15.8603772323025 -22.9369235190029 -30.5173691372096 -8.82947029954987 -17.4109197018257 -10.3567551657335 -37.853705078407 -35.477044311365 -34.092511436395 -28.9194479852377 -31.4283398575789 -1.9492176451712 
-11 4.17733112015012 -2.46470102209809 -8.44723037117543 -2.69650497033388 -5.32020274518871 -6.94939805041151 -3.82571243997704 -9.38967902691171 -15.7350603588591 -22.7742650822814 -30.3173691372098 -8.80415342610631 -17.3482612651039 -10.2567551657334 -37.9043388252939 -35.5650196215301 -34.2178283098383 -29.0821064219592 -31.6283398575787 -1.9865571391016 
-10.8 4.16225914691131 -2.50268072686734 -8.40925066640618 -2.72054556079541 -5.3822230404195 -7.04939805041155 -3.77763125905425 -9.30361814121968 -15.6110197683979 -22.6122447870508 -30.11736913721 -8.78011283564478 -17.2862409698731 -10.1567551657334 -37.9524200062166 -35.6510805072221 -34.3418689002996 -29.2441267171897 -31.8283398575785 -2.0245276937974 
-10.6 4.14691694059402 -2.54134138909165 -8.37059000418187 -2.74322423634668 -5.44356237819508 -7.14939805041144 -3.73227390795114 -9.21960012789226 -15.4883410928461 -22.4509054492748 -29.9173691372097 -8.75743416009351 -17.2249016320975 -10.0567551657335 -37.9977773573198 -35.7350985205495 -34.4645475758513 -29.4054660549658 -32.0283398575789 -2.06317293712373 
-10.4 4.13129201268021 -2.58071447845458 -8.33121691481894 -2.76447805762087 -5.50418928883219 -7.24939805041148 -3.68976626540306 -9.13771939598125 -15.3670872715722 -22.2902785386379 -29.7173691372099 -8.73618033881933 -17.1642747214604 -9.95675516573345 -38.0402849998678 -35.8169792524606 -34.5858013971253 -29.5660929656027 -32.2283398575787 -2.1025252357928 
-10.2 4.115376988567 -2.6208185781393 -8.29111281513421 -2.78426985825145 -5.5640851891475 -7.34939805041152 -3.65018266414218 -9.05803169503564 -15.2472954709419 -22.1303826383229 -29.5173691372101 -8.71638853818874 -17.1043788211451 -9.85675516573341 -38.0798686011287 -35.8966669534062 -34.7055931977556 -29.7259888659177 -32.4283398575784 -2.1426041251097 
-10 4.09916979375484 -2.66165891565519 -8.25027247761833 -2.80258918321971 -5.62324485163165 -7.44939805041155 -3.61354401420537 -8.98055270758294 -15.1289761459733 -21.9712229758384 -29.3173691372097 -8.69806921322048 -17.045219158661 -9.75675516573338 -38.1165072510655 -35.9741459408589 -34.8239125227242 -29.8851485284022 -32.6283398575788 -2.18341580511257 
-9.80000000000004 4.08267342181134 -2.7032279475431 -8.20870344573041 -2.81945111944378 -5.68167581974363 -7.54939805041145 -3.57982014175724 -8.9052598032469 -15.0121142097493 -21.8127920077265 -29.1173691372099 -8.68120727699642 -16.986788190549 -9.65675516573348 -38.1502311235137 -36.0494388451949 -34.9407744589482 -30.0435794965141 -32.8283398575786 -2.22495368576388 
-9.60000000000004 4.06589536009524 -2.74550680648752 -8.16642458678599 -2.83489340155497 -5.73939696079925 -7.64939805041149 -3.54893557753513 -8.83209638008037 -14.8966719276384 -21.6550708666712 -28.9173691372102 -8.66576499488522 -16.9290670494934 -9.55675516573344 -38.1811156877358 -36.1226022683614 -35.0562167410591 -30.2013006375694 -33.0283398575784 -2.26719980086565 
-9.40000000000004 4.04884678950257 -2.78846731786767 -8.12346407540584 -2.84897237879471 -5.79643644941914 -7.74939805041152 -3.52077762305537 -8.76097791422046 -14.7825929503983 -21.4980313780509 -28.7173691372098 -8.65168601764548 -16.8720275608735 -9.45675516573341 -38.2092736422155 -36.1937207342213 -35.1702957182992 -30.3583401261896 -33.2283398575787 -2.31012679797864 
-9.20000000000004 4.0315416835736 -2.83207426990833 -8.07985712336519 -2.86175847471344 -5.85282949737852 -7.84939805041156 -3.49520543121762 -8.69179877034205 -14.6698068544792 -21.3416383300912 -28.5173691372094 -8.63889992172675 -16.8156345129141 -9.35675516573337 -38.2348458340533 -36.2628998780998 -35.2830818142182 -30.5147331741493 -33.4283398575791 -2.35370018914494 
-9.00000000000004 4.01399591558875 -2.87628766369928 -8.03564372957424 -2.87333168713143 -5.90861610358746 -7.94939805041145 -3.47205900638223 -8.62443895171571 -14.5582336420619 -21.185851723883 -28.3173691372102 -8.62732670930876 -16.7598479067051 -9.25675516573348 -38.2579922588887 -36.3302596967261 -35.3946550266355 -30.6705197803576 -33.6283398575783 -2.39788059575464 
-8.80000000000004 3.99622645045892 -2.92106474954231 -7.99086664373121 -2.88377751544541 -5.96383901774447 -8.04939805041149 -3.45116734975398 -8.55877020924443 -14.4477878137476 -21.0306288097256 -28.1173691372099 -8.61688088099478 -16.7046249925481 -9.15675516573344 -38.2788839155169 -36.3959284391974 -35.5051008549498 -30.8257426945149 -33.8283398575787 -2.44262578799579 
-8.60000000000004 3.97825066483929 -2.96636174018923 -7.94556965308429 -2.8931835341516 -6.01854202709758 -8.14939805041153 -3.4323553123413 -8.49466118118483 -14.3383817950411 -20.8759258003722 -27.9173691372095 -8.60747486228859 -16.649921983195 -9.0567551657334 -38.2976959529296 -36.460037467257 -35.6145068736563 -30.9804457038684 -34.028339857579 -2.4878924023654 
-8.40000000000004 3.96008581135575 -3.01213516093184 -7.89979623234168 -2.90163669266628 -6.07276860635487 -8.24939805041142 -3.41544899531252 -8.43198144341344 -14.2299286365271 -20.7216992211156 -27.7173691372103 -8.59902170377391 -16.5956954039377 -8.95675516573351 -38.3146022699584 -36.5227172050284 -35.7229600321703 -31.134672283125 -34.2283398575782 -2.53363731176163 
-8.20000000000005 3.94174862132968 -3.05834285069168 -7.85358854258183 -2.90922131314663 -6.12656091659506 -8.34939805041146 -3.40027975435153 -8.37060451269261 -14.1223440160464 -20.5679069108751 -27.5173691372099 -8.59143708329356 -16.5419030936975 -8.85675516573347 -38.3297715109194 -36.5840941357492 -35.830544652651 -31.2884645933655 -34.4283398575786 -2.57981864086547 
-8.00000000000005 3.92325503024476 -3.10494465381323 -7.80698673946028 -2.91601770690357 -6.17995911347355 -8.4493980504115 -3.38668696683737 -8.3104099220569 -14.0155476222892 -20.4145087139963 -27.3173691372096 -8.58464068953662 -16.4885048968191 -8.75675516573343 -38.3433642984335 -36.6442887263849 -35.9373410464083 -31.4418627902443 -34.628339857579 -2.62639648148567 
-7.80000000000005 3.90462000420812 -3.15190285736262 -7.7600285359109 -2.92210129980483 -6.2330009099242 -8.54939805041153 -3.37451978103512 -8.25128453270527 -13.9094640293882 -20.2614669175459 -27.1173691372098 -8.57855709663536 -16.4354631003684 -8.6567551657334 -38.3555314842358 -36.7034141157365 -36.0434246393093 -31.5949045866947 -34.8283398575788 -2.67333335400547 
-7.60000000000005 3.88585744541378 -3.19918242934921 -7.71274896392431 -2.92754215583154 -6.2857213379375 -8.64939805041143 -3.36363806898171 -8.19312324866526 -13.8040231733616 -20.1087464895327 -26.91736913721 -8.57311624060865 -16.3827426723551 -8.5567551657335 -38.3664131962892 -36.7615753997766 -36.1488654953359 -31.7476250147079 -35.0283398575786 -2.72059446707097 
-7.40000000000005 3.86698015699112 -3.24675110730377 -7.66518028596975 -2.93240479992247 -6.33815265998299 -8.74939805041147 -3.35391278079956 -8.13582928252856 -13.6991605292703 -19.9563151674869 -26.7173691372096 -8.56825359651772 -16.3303113503096 -8.45675516573347 -38.3761384844713 -36.8188693659133 -36.2537281394272 -31.9000563367537 -35.2283398575789 -2.76814784139048 
-7.20000000000005 3.84799984988422 -3.29457938094305 -7.61735201233047 -2.93674825264394 -6.39032438634374 -8.8493980504115 -3.34522587535691 -8.07931410344663 -13.5948170765491 -19.8041434411264 -26.5173691372098 -8.56391014379625 -16.2781396239489 -8.35675516573343 -38.384825389914 -36.8753845449952 -36.3580715921484 -32.0522280631142 -35.4283398575787 -2.81596432298324 
-7.00000000000005 3.82892717866925 -3.34264040191407 -7.56929099135945 -2.94062621070193 -6.44226336537276 -8.94939805041154 -3.33746995924121 -8.0234971663599 -13.4909391184913 -19.6522044620976 -26.31736913721 -8.56003218573826 -16.2262006449198 -8.25675516573339 -38.3925813060297 -36.9312014820819 -36.4619495502061 -32.204167042143 -35.6283398575785 -2.86401753893263 
-6.80000000000005 3.8097717956356 -3.39090984751569 -7.52102154575783 -2.94408731949859 -6.49399391977103 -9.04939805041143 -3.33054774164732 -7.96830550316439 -13.3874780096942 -19.5004739076989 -26.1173691372097 -8.5565710769416 -16.1744700905216 -8.15675516573349 -38.3995035236236 -36.9863931452774 -36.5654106590032 -32.3558975965417 -35.8283398575788 -2.91228381020385 
-6.60000000000004 3.7905424156299 -3.43936575729874 -7.47256563597478 -2.94717549993252 -6.54553800998802 -9.14939805041147 -3.32437138077974 -7.91367323251376 -13.2843898292605 -19.3489298174821 -25.9173691372099 -8.55348289650767 -16.1229260003046 -8.05675516573346 -38.4056798844912 -37.041025415928 -36.6684988394369 -32.5074416867585 -36.0283398575786 -2.96074205397611 
-6.40000000000004 3.77124688620388 -3.4879883563012 -7.42394303697232 -2.94993030192765 -6.5969154109856 -9.24939805041151 -3.31886177678978 -7.85954102952134 -13.1816350272657 -19.1975524164848 -25.7173691372101 -8.55072809451254 -16.071548599307 -7.95675516573342 -38.4111894884811 -37.0951576189205 -36.7712536414318 -32.6588190877558 -36.2283398575784 -3.00937370527115 
-6.20000000000004 3.75189225887189 -3.53675987548722 -7.3751715177863 -2.95238726355564 -6.64814389179961 -9.34939805041155 -3.31394785353351 -7.80585558707905 -13.0791780656374 -19.0463239356705 -25.5173691372097 -8.54827113288455 -16.020320118493 -7.85675516573338 -38.4161034117374 -37.1488430613628 -36.8737106030601 -32.8100475685701 -36.4283398575788 -3.05816265055661 
-6.00000000000004 3.73248485925869 -3.58566437498233 -7.32626701829118 -2.95457826456531 -6.69923939230439 -9.44939805041144 -3.30956585151418 -7.75256908556461 -12.9769870646278 -18.8952284351658 -25.31736913721 -8.54608013187488 -15.9692246179882 -7.75675516573349 -38.4204854137567 -37.2021295628772 -36.9759016040697 -32.9611430690748 -36.6283398575786 -3.10709522034694 
-5.80000000000004 3.71303035422934 -3.63468757491372 -7.2772438183598 -2.95653186470258 -6.75021619237305 -9.54939805041148 -3.30565865123992 -7.69963868535896 -12.8750334644908 -18.7442516350974 -25.1173691372102 -8.54412653173761 -15.9182478179196 -7.65675516573345 -38.424392614031 -37.2550599630828 -37.0778552042067 -33.1121198691432 -36.8283398575784 -3.15616024319702 
-5.60000000000004 3.6935338150688 -3.68381669620438 -7.22811469706913 -2.95827362212129 -6.80108707108242 -9.64939805041151 -3.30217513640222 -7.6470260492306 -12.7732917070717 -18.5933807563877 -24.9173691372098 -8.5423847743189 -15.8673769392102 -7.55675516573342 -38.4278761288687 -37.3076725992112 -37.1795969616257 -33.2629907478529 -37.0283398575787 -3.20534918958619 
-5.40000000000004 3.67399977628993 -3.73304031238373 -7.17889108088979 -2.95982638976262 -6.85186345490311 -9.74939805041155 -3.29906960111925 -7.59469689776828 -12.6717389394301 -18.4426043725667 -24.7173691372094 -8.54083200667757 -15.8166005553895 -7.45675516573338 -38.4309816641516 -37.3600017506735 -37.2811497292674 -33.4137671316739 -37.2283398575791 -3.2546564550781 
-5.20000000000004 3.65443228973672 -3.78234821325322 -7.1295831800203 -2.96121058802354 -6.90255555403351 -9.84939805041145 -3.296301204598 -7.54262060037754 -12.5703547411698 -18.2919122734369 -24.5173691372102 -8.53944780841665 -15.7659084562591 -7.35675516573348 -38.4337500606729 -37.4120780480643 -37.3825339275276 -33.5644592308036 -37.4283398575783 -3.30407981632079 
