pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Stoich
-5.20000000000004 1.05886915895738 -8.32546318981758 -1.52421982896124 -1.45535845096949 -8.82151441062289 -16.193680585181 -13.9542948345295 -16.5805948847915 -19.3439393958524 -22.1307317560705 -28.2674610902248 -13.8260376021953 -13.7023577691747 -16.2158222107903 -11.3528239217838 -17.0310650447722 -22.7599688218635 -31.0011311575803 -39.2462205997043 -0.677207181797282 
-5.00000000000004 1.04679403836739 -8.36603381343305 -1.48364920534578 -1.47389369123711 -8.88062027450597 -16.2933570726795 -13.9165773289922 -16.5023067556387 -19.2250806430841 -21.9713023796867 -28.0674610902256 -13.8071788494261 -13.64292839279 -16.1158222107902 -11.390541427321 -17.1093531739248 -22.8788275746317 -31.1605605339639 -39.4462205997034 -0.695742423735762 
-4.80000000000004 1.03504307531114 -8.40551531556149 -1.44416770321733 -1.49458573669908 -8.94079382209639 -16.3930121223984 -13.8745033375052 -16.4207512620233 -19.1040436473402 -21.8107838818144 -27.8674610902248 -13.7861418536828 -13.5824098949183 -16.01582221079 -11.4326154188078 -17.1909086675401 -22.9998645703754 -31.321079031836 -39.646220599704 -0.716434470681301 
-4.60000000000004 1.0236496804843 -8.44379544119482 -1.40588757758401 -1.51766001451972 -9.00214822555035 -16.4926466514857 -13.8276238400393 -16.335591638924 -18.9806038986077 -21.6490640074485 -27.6674610902256 -13.7627021049493 -13.5206900205515 -15.9158222107898 -11.4794949162736 -17.2760682906391 -23.1233043191078 -31.4827989062018 -39.846220599703 -0.739508749817957 
-4.40000000000004 1.01264927697771 -8.48075517397414 -1.36892784480468 -1.54335609555632 -9.06480403936627 -16.5922621980809 -13.7754627711558 -16.2464708372613 -18.8545233641656 -21.4860237402271 -27.4674610902249 -13.7366215705078 -13.4576497533307 -15.8158222107897 -11.5316559851569 -17.3651890923018 -23.2493848535497 -31.645839173423 -40.0462205997036 -0.765204832020548 
-4.20000000000004 1.00207889132633 -8.51627011020493 -1.3334129085739 -1.57192502359621 -9.12888790363695 -16.6918609985824 -13.717522516079 -16.1530156459537 -18.7255532366272 -21.3215386764579 -27.2674610902249 -13.707651442969 -13.3931646895611 -15.7158222107894 -11.5895962402335 -17.4586442836092 -23.3783549810879 -31.810324237192 -40.2462205997034 -0.793773761092015 
-4.00000000000004 0.991976524427059 -8.55021257248028 -1.29947044629855 -1.60362514230619 -9.19453048462229 -16.7914460418431 -13.6532923651804 -16.0548430327797 -18.5934381611779 -21.1554811387333 -27.0674610902249 -13.6755363675196 -13.3271071518363 -15.6158222107892 -11.653826391132 -17.556816896783 -23.5104700565371 -31.9763817749165 -40.4462205997033 -0.825473880713024 
-3.80000000000004 0.982380257966753 -8.5824546119509 -1.26722840682792 -1.638716107844 -9.26186348963072 -16.8910210863221 -13.5822605230629 -15.9515691511916 -18.4579222401192 -20.987723178204 -26.8674610902249 -13.6400204464607 -13.2593491913068 -15.5158222107891 -11.7248582332493 -17.660090778371 -23.6459859775957 -32.1441397354457 -40.6462205997031 -0.860564847053667 
-3.60000000000004 0.973327063368501 -8.61287201009001 -1.23681100868882 -1.67745085030792 -9.33101563023375 -16.9905906250643 -13.5039301156194 -15.842821345609 -18.3187570363974 -20.8181405763431 -26.667461090225 -13.6008552427388 -13.1897665894458 -15.415822210789 -11.8031886406927 -17.7688385839535 -23.7851511813173 -32.3137223373065 -40.8462205997029 -0.899299590223268 
-3.40000000000004 0.964851305789097 -8.64134930504101 -1.20833371373781 -1.72006541995476 -9.40210749483159 -17.0901597846131 -13.4178392954234 -15.728253230462 -18.1757116262994 -20.6466178712941 -26.467461090225 -13.5578098326407 -13.1182438843967 -15.3158222107889 -11.8892794608886 -17.8834066991003 -23.9281965914152 -32.4852450423553 -41.0462205997028 -0.941914160488547 
-3.20000000000004 0.956982978990254 -8.66778572218985 -1.18189729658897 -1.76676694980872 -9.47524544183439 -17.1897341487647 -13.3235849640188 -15.6075624819085 -18.0285844605971 -20.473054288443 -26.267461090225 -13.5106826669383 -13.0446803015454 -15.2158222107888 -11.9835337922931 -18.0040974476537 -24.0753237571174 -32.6588086252064 -41.2462205997027 -0.988615690882657 
-3.00000000000004 0.949745767943426 -8.69210168352692 -1.1575813352519 -1.81772038563057 -9.55051483899331 -17.2893195072607 -13.2208488093671 -15.4805103659198 -17.8772163832713 -20.2973702497801 -26.067461090225 -13.4593145896124 -12.9689962628824 -15.1158222107887 -12.0862699469447 -18.1311495636424 -24.2266918344431 -32.8344926638692 -41.4462205997026 -1.03956912717456 
-2.80000000000004 0.943155107813695 -8.71424532917487 -1.13543768960396 -1.87303512989473 -9.62797322890541 -17.3889215428208 -13.1094233919589 -15.3469413028636 -17.7215036745672 -20.119513895428 -25.8674610902251 -13.4036018809082 -12.8911399085303 -15.0158222107886 -12.1976953643528 -18.2647186266985 -24.3824045431471 -33.0123490182212 -41.6462205997025 -1.0948838718463 
-2.60000000000004 0.937216474033107 -8.73419826248985 -1.11548475628898 -1.93275320570245 -9.70764423802811 -17.4885454852585 -12.9892351252189 -15.2068001028086 -17.5614095411972 -19.9394668287431 -25.6674610902251 -13.3435077475381 -12.8110928418453 -14.9158222107886 -12.3178836310928 -18.4048598267534 -24.5424986765171 -33.1923960849061 -41.8462205997024 -1.15460194800638 
-2.40000000000004 0.931924173800752 -8.75197961044301 -1.09770340833581 -1.99684079931265 -9.78951317959148 -17.588195774775 -12.8603605170316 -15.0601441466681 -17.3969722371036 -19.7572481766963 -25.4674610902251 -13.2790704434444 -12.7288741897984 -14.8158222107886 -12.4467582392801 -18.5515157828939 -24.7069359806107 -33.3746147369529 -42.0462205997024 -1.21868954192088 
-2.20000000000004 0.927260888959751 -8.76764755948635 -1.08203545929248 -2.06518490921367 -9.87352523853584 -17.6878757827627 -12.723032313205 -14.9071479937982 -17.2283081351903 -19.5729161257396 -25.2674610902252 -13.2104063415311 -12.6445421388417 -14.7158222107886 -12.5840864431068 -18.7045119357639 -24.875600082524 -33.5589467879095 -42.2462205997023 -1.28703365208561 
-2.00000000000004 0.923198130329467 -8.78129782906348 -1.06838518971534 -2.13759622075221 -9.95958681965151 -17.7875876334555 -12.5776333915136 -14.7480988025297 -17.0556086743446 -19.3865663953168 -25.0674610902252 -13.1377068806853 -12.5581924084189 -14.6158222107886 -12.7294853647982 -18.8635611270324 -25.0482995433697 -33.7452965183324 -42.4462205997023 -1.3594449638556 
-1.80000000000004 0.919697615300322 -8.79305904309438 -1.05662397568444 -2.21381831214939 -10.0475701250796 -17.8873321529145 -12.4246782476372 -14.5833824446224 -16.8791311024065 -19.1983276093478 -24.8674610902253 -13.0612293087472 -12.4699536224498 -14.5158222107886 -12.8824405086746 -19.0282774849397 -25.2247771153079 -33.9335353043014 -42.6462205997023 -1.43566705546233 
-1.60000000000004 0.916713411953168 -8.80308552605057 -1.04659749272825 -2.29354214059207 -10.1373204364785 -17.9871089472695 -12.2647841794621 -14.4134618934911 -16.699184068319 -19.0083540923041 -24.6674610902254 -12.9812822746596 -12.379980105406 -14.4158222107886 -13.0423345768498 -19.1981980360711 -25.4047241493955 -34.1235088213453 -42.8462205997023 -1.51539088410696 
-1.40000000000004 0.914194556186175 -8.81154850979494 -1.03813450898388 -2.37642381333806 -10.2286650929688 -18.0869165875043 -12.0986361144397 -14.2388508447243 -16.5161100358078 -18.8168170760486 -24.4674610902255 -12.8982082421484 -12.2884430891504 -14.3158222107887 -13.2084826418724 -19.372809084838 -25.5877981819068 -34.3150458376009 -43.0462205997023 -1.5982725570693 
-1.20000000000004 0.912087785675283 -8.81862694787799 -1.03105607090083 -2.4621032107492 -10.321422928463 -18.1867528610815 -11.9269498667721 -14.0600861589737 -16.3302669119741 -18.6238955141318 -24.2674610902257 -12.8123651183145 -12.1955215272335 -14.2158222107887 -13.3801688895402 -19.5515737705889 -25.7736413057407 -34.5079673995179 -43.2462205997023 -1.68395195474815 
-1.00000000000004 0.91034005897788 -8.82449905172115 -1.02518396705768 -2.55022118756327 -10.4154130091202 -18.2866150455819 -11.750438282145 -13.8777024705034 -16.1420111196607 -18.4297676179753 -24.067461090226 -12.7241093260009 -12.1013936310768 -14.1158222107888 -13.5566804741676 -19.7339574590595 -25.9618970980545 -34.7020952956748 -43.4462205997024 -1.772069931947 
-0.800000000000041 0.908900620117976 -8.82933535391519 -1.02034766486364 -2.64043370314073 -10.5104618268917 -18.3865001655474 -11.5697834909216 -13.692211377086 -15.9516837240492 -18.2346039201697 -23.8674610902264 -12.6337819303891 -12.0062299332709 -14.0158222107889 -13.7373352653915 -19.9194485524775 -26.1522244936665 -34.8972589934808 -43.6462205997025 -1.86228244814781 
-0.600000000000041 0.907722489938635 -8.8332936974961 -1.01638932128273 -2.73242205694757 -10.6064085242795 -18.4864052065161 -11.3856168652451 -13.5040864078286 -15.7596004112109 -18.0385622637505 -23.6674610902263 -12.5416986175509 -11.9101882768518 -13.9158222107889 -13.9215018910688 -20.1075735217356 -26.3443078065055 -35.0933006499008 -43.8462205997033 -1.95427080304627 
-0.400000000000041 0.906763377399301 -8.83651617412051 -1.01316684465831 -2.82589917166325 -10.7031081156196 -18.5863272744806 -11.1985067717445 -13.3137538377036 -15.5660453644615 -17.8417847403767 -23.4674610902281 -12.4481435707999 -11.8134107534764 -13.8158222107891 -14.1086119845705 -20.2979060918618 -26.5378628532561 -35.2900781732758 -44.0462205997027 -2.04774791976293 
-0.200000000000041 0.905986083256892 -8.8391277677568 -1.01055525102203 -2.92061241064783 -10.8004329482404 -18.6862637007377 -11.0089531462904 -13.1215886186132 -15.3712685517348 -17.6443963340137 -23.2674610902288 -12.3533667580727 -11.7160223471129 -13.7158222107893 -14.2981656100263 -20.4900713109538 -26.7326396659844 -35.4874665796404 -44.2462205997037 -2.14246116251244 
-4.1133763062362e-14 0.905358509054395 -8.8412363244847 -1.00844669429412 -3.01634369600182 -10.8982727903223 -18.7862120995475 -10.8173873732052 -12.9279142888001 -15.1754856651938 -17.4465048907448 -23.067461090232 -12.2575838715288 -11.6181309038411 -13.6158222107895 -14.4897313831142 -20.6837456407696 -26.9284225525281 -35.685358022912 -44.4462205997031 -2.23819245506234 
