pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Stoich
-19.6 1.7502685546875 -11.2923861412692 -11.2874153856256 -24.1794733420668 -30.0597470303901 -39.7614885432738 -15.4831133107228 -24.0538360926652 -33.4689906596711 -46.5849685026886 -65.6568767478055 -22.2527340972771 -21.571426124595 -21.3351668594413 -59.6457577441068 -61.9626027951293 -70.4658899719614 -81.5767561245467 -94.225139934655 -14.3982872694237 
-19.4 1.7502685546875 -11.2923861412692 -11.2874153856256 -24.2794733420664 -30.1597470303897 -39.8614885432734 -15.2831133107236 -23.853836092666 -33.2689906596719 -46.3849685026894 -65.4568767478062 -22.1527340972775 -21.4714261245954 -21.2351668594417 -59.845757744106 -62.1626027951285 -70.6658899719606 -81.776756124546 -94.4251399346542 -14.2064017431848 
-19.2 1.7502685546875 -11.2923861412692 -11.2874153856256 -24.3794733420665 -30.2597470303898 -39.9614885432735 -15.0831133107244 -23.6538360926668 -33.0689906596727 -46.1849685026902 -65.256876747807 -22.0527340972774 -21.3714261245954 -21.1351668594417 -60.0457577441053 -62.3626027951277 -70.8658899719598 -81.9767561245452 -94.6251399346535 -13.9908019428454 
-19 1.7502685546875 -11.2923861412692 -11.2874153856256 -24.4794733420665 -30.3597470303898 -40.0614885432735 -14.8831133107234 -23.4538360926658 -32.8689906596717 -45.9849685026892 -65.056876747806 -21.9527340972774 -21.2714261245953 -21.0351668594416 -60.2457577441062 -62.5626027951287 -71.0658899719608 -82.1767561245461 -94.8251399346544 -13.7962272780958 
-18.8 1.7502685546875 -11.2923861412692 -11.2874153856256 -24.5794733420666 -30.4597470303899 -40.1614885432736 -14.6831133107224 -23.2538360926648 -32.6689906596707 -45.7849685026882 -64.8568767478051 -21.8527340972773 -21.1714261245953 -20.9351668594416 -60.4457577441072 -62.7626027951297 -71.2658899719618 -82.3767561245471 -95.0251399346554 -13.6043417518568 
-18.6 1.7502685546875 -11.2923861412692 -11.2874153856256 -24.6794733420666 -30.5597470303899 -40.2614885432736 -14.4831133107232 -23.0538360926656 -32.4689906596715 -45.584968502689 -64.6568767478059 -21.7527340972773 -21.0714261245952 -20.8351668594415 -60.6457577441064 -62.9626027951289 -71.465889971961 -82.5767561245463 -95.2251399346546 -13.4031397722181 
-18.4 1.7502685546875 -11.2923861412692 -11.2874153856256 -24.7794733420667 -30.65974703039 -40.3614885432737 -14.283113310724 -22.8538360926664 -32.2689906596723 -45.3849685026898 -64.4568767478066 -21.6527340972772 -20.9714261245952 -20.7351668594415 -60.8457577441056 -63.1626027951281 -71.6658899719602 -82.7767561245456 -95.4251399346538 -13.2033106662077 
-18.2 1.7502685546875 -11.2923861412692 -11.2874153856256 -24.8794733420667 -30.75974703039 -40.4614885432737 -14.083113310723 -22.6538360926654 -32.0689906596713 -45.1849685026888 -64.2568767478057 -21.5527340972772 -20.8714261245951 -20.6351668594414 -61.0457577441066 -63.3626027951291 -71.8658899719612 -82.9767561245465 -95.6251399346548 -13.0022817605289 
-18 1.7502685546875 -11.2923861412692 -11.2874153856256 -24.9794733420668 -30.8597470303901 -40.5614885432738 -13.883113310722 -22.4538360926645 -31.8689906596703 -44.9849685026878 -64.0568767478047 -21.4527340972771 -20.7714261245951 -20.5351668594414 -61.2457577441076 -63.5626027951301 -72.0658899719621 -83.1767561245475 -95.8251399346558 -12.8035265168373 
-17.8 1.7502685546875 -11.2923861412692 -11.2874153856256 -25.0794733420668 -30.9597470303901 -40.6614885432738 -13.6831133107228 -22.2538360926652 -31.6689906596711 -44.7849685026886 -63.8568767478055 -21.3527340972771 -20.6714261245951 -20.4351668594413 -61.4457577441068 -63.7626027951293 -72.2658899719614 -83.3767561245467 -96.025139934655 -12.6035669176069 
-17.6 1.7502685546875 -11.2923861412692 -11.2874153856256 -25.1794733420664 -31.0597470303897 -40.7614885432734 -13.4831133107236 -22.053836092666 -31.4689906596719 -44.5849685026894 -63.6568767478063 -21.2527340972775 -20.5714261245954 -20.3351668594417 -61.645757744106 -63.9626027951285 -72.4658899719606 -83.5767561245459 -96.2251399346542 -12.4041168130844 
-17.4 1.74942626953125 -11.2989168040092 -11.2808847228856 -25.2664120165865 -31.1532163676498 -40.8614885432735 -13.3092359616826 -21.8734280808851 -31.2820519851509 -44.3914991654284 -63.4568767478053 -21.1657954227574 -20.4779567873354 -20.2351668594417 -61.819635093147 -64.1430108069095 -72.6528286464816 -83.7702254618069 -96.4251399346552 -12.2299862547943 
-17.2 1.748583984375 -11.3054474667492 -11.2743540601456 -25.3533506911066 -31.2466857049098 -40.9614885432735 -13.1353586126434 -21.6930200691058 -31.0951133106317 -44.1980298281692 -63.2568767478061 -21.0788567482374 -20.3844874500753 -20.1351668594416 -61.9935124421863 -64.3234188186887 -72.8397673210008 -83.9636947990661 -96.6251399346544 -12.0560839846566 
-17 1.748583984375 -11.3054474667492 -11.2743540601456 -25.4533506911066 -31.3466857049099 -41.0614885432736 -12.9353586126442 -21.4930200691066 -30.8951133106325 -43.99802982817 -63.0568767478069 -20.9788567482373 -20.2844874500753 -20.0351668594416 -62.1935124421855 -64.5234188186879 -73.039767321 -84.1636947990654 -96.8251399346536 -11.8560152601653 
-16.8 1.7468994140625 -11.3185087922292 -11.2612927346656 -25.5272280401467 -31.4336243794299 -41.1614885432736 -12.7876039145632 -21.3322040455457 -30.7212359615915 -43.8110911536491 -62.8568767478059 -20.9049793991973 -20.1975487755552 -19.9351668594415 -62.3412671402665 -64.684234842249 -73.213644670041 -84.3506334735864 -97.0251399346546 -11.7083867283531 
-16.6 1.74521484375 -11.3315701177092 -11.2482314091856 -25.6011053891867 -31.52056305395 -41.2614885432737 -12.6398492164822 -21.1713880219847 -30.5473586125505 -43.6241524791281 -62.656876747805 -20.8311020501572 -20.1106101010352 -19.8351668594415 -62.4890218383475 -64.84505086581 -73.387522019082 -84.5375721481073 -97.2251399346556 -11.5606988311882 
-16.4 1.7435302734375 -11.3446314431892 -11.2351700837057 -25.6749827382268 -31.6075017284701 -41.3614885432737 -12.492094518403 -21.0105719984255 -30.3734812635114 -43.4372138046089 -62.4568767478058 -20.7572247011171 -20.0236714265151 -19.7351668594414 -62.6367765364268 -65.0058668893692 -73.5613993681212 -84.7245108226266 -97.4251399346548 -11.4129106999063 
-16.2 1.74100341796875 -11.3642234314091 -11.2155780954857 -25.7357987617869 -31.6879097402501 -41.4614885432737 -12.3704624712837 -20.8693479630862 -30.2126652399521 -43.2568057928297 -62.2568767478067 -20.696408677557 -19.943263414735 -19.6351668594414 -62.7584085835461 -65.1470909247085 -73.7222153916805 -84.9049188344058 -97.625139934654 -11.2913035537439 
-16 1.7384765625 -11.3838154196291 -11.1959861072657 -25.796614785347 -31.7683177520302 -41.5614885432738 -12.2488304241628 -20.7281239277453 -30.0518492163912 -43.0763977810488 -62.0568767478057 -20.635592653997 -19.862855402955 -19.5351668594413 -62.8800406306671 -65.2883149600495 -73.8830314152415 -85.0853268461868 -97.825139934655 -11.1696303113148 
-15.8 1.735107421875 -11.4099380705891 -11.1698634563057 -25.8443694834266 -31.8421951010698 -41.6614885432734 -12.1533210280035 -20.6064918806261 -29.904094518312 -42.9025204320096 -61.8568767478066 -20.5878379559173 -19.7889780539154 -19.4351668594417 -62.9755500268264 -65.4099470071688 -74.0307861133207 -85.259204195226 -98.0251399346542 -11.0741420536538 
-15.6 1.73173828125 -11.4360607215491 -11.1437408053457 -25.8921241815067 -31.9160724501099 -41.7614885432735 -12.0578116318443 -20.4848598335069 -29.7563398202328 -42.7286430829705 -61.6568767478074 -20.5400832578372 -19.7151007048753 -19.3351668594417 -63.0710594229857 -65.531579054288 -74.1785408114 -85.4330815442652 -98.2251399346534 -10.9786251863881 
-15.4 1.72794799804688 -11.4654487038791 -11.1143528230157 -25.9333482168468 -31.98668446778 -41.8614885432735 -11.9753635611633 -20.3730237804959 -29.6151157848919 -42.5580310652995 -61.4568767478065 -20.4988592224971 -19.6444886872052 -19.2351668594416 -63.1535074936668 -65.6434151072991 -74.319764846741 -85.6036935619363 -98.4251399346544 -10.8961789311212 
-15.2 1.72415771484375 -11.494836686209 -11.0849648406858 -25.9745722521869 -32.05729648545 -41.9614885432735 -11.8929154904823 -20.2611877274849 -29.4738917495509 -42.3874190476286 -61.2568767478057 -20.457635187157 -19.5738766695351 -19.1351668594416 -63.2359555643478 -65.7552511603102 -74.4609888820821 -85.7743055796073 -98.6251399346554 -10.813729908898 
-15 1.71973571777344 -11.529122665594 -11.0506788613008 -26.006000293417 -32.1230105060651 -42.0614885432736 -11.8300594080231 -20.1640456656407 -29.3424637083218 -42.2217050270145 -61.0568767478065 -20.4262071459269 -19.5081626489201 -19.0351668594415 -63.2988116468072 -65.8523932221544 -74.5924169233113 -85.9400196002215 -98.8251399346546 -10.7508716958421 
-14.8 1.71531372070313 -11.563408644979 -11.0163928819158 -26.0374283346471 -32.1887245266802 -42.1614885432736 -11.7672033255639 -20.0669036037965 -29.2110356670926 -42.0559910064003 -60.8568767478074 -20.3947791046968 -19.442448628305 -18.9351668594415 -63.3616677292665 -65.9495352839987 -74.7238449645406 -86.1057336208357 -99.0251399346538 -10.6880288309042 
-14.6 1.71089172363281 -11.597694624364 -10.9821069025309 -26.0688563758772 -32.2544385472953 -42.2614885432737 -11.7043472431029 -19.9697615419506 -29.0796076258617 -41.8902769857844 -60.6568767478065 -20.3633510634667 -19.3767346076899 -18.8351668594414 -63.4245238117276 -66.0466773458448 -74.8552730057716 -86.2714476414517 -99.2251399346548 -10.6251674815216 
-14.4 1.70625915527344 -11.6336132694339 -10.9461882574609 -26.0970190857373 -32.3185199022253 -42.3614885432737 -11.6480218233819 -19.8775174771596 -28.9514449160008 -41.7261956308535 -60.4568767478057 -20.3351883536066 -19.3126532527598 -18.7351668594414 -63.4808492314487 -66.1389214106359 -74.9834357156327 -86.4355289963828 -99.4251399346558 -10.5688405425157 
-14.2 1.70162658691406 -11.6695319145039 -10.9102696123909 -26.1251817955974 -32.3826012571554 -42.4614885432738 -11.5916964036627 -19.7852734123705 -28.8232822061416 -41.5621142759244 -60.2568767478066 -20.3070256437465 -19.2485718978298 -18.6351668594413 -63.537174651168 -66.2311654754252 -75.1115984254919 -86.599610351312 -99.625139934655 -10.5125115563408 
-14 1.69678344726563 -11.7070832252589 -10.8727183016359 -26.1500791740871 -32.4450499464 -42.5614885432734 -11.5419016466835 -19.6979273446363 -28.6983848276525 -41.3996655866803 -60.0568767478075 -20.2821282652568 -19.1861232085851 -18.5351668594417 -63.5869694081473 -66.3185115431595 -75.2364958039812 -86.7620590405563 -99.8251399346542 -10.4627184297313 
-13.8 1.69194030761719 -11.7446345360138 -10.835166990881 -26.1749765525772 -32.5074986356451 -42.6614885432734 -11.4921068897026 -19.6105812769004 -28.5734874491616 -41.2372168974345 -59.8568767478067 -20.2572308867667 -19.12367451934 -18.4351668594417 -63.6367641651284 -66.4058576108955 -75.3613931824723 -86.9245077298023 -100.025139934655 -10.4129256723943 
-13.6 1.68699188232422 -11.7830021796113 -10.7967993472835 -26.1982412653823 -32.5691309920477 -42.7614885432735 -11.4455774640934 -19.5256842076937 -28.4502227363575 -41.0755845410329 -59.6568767478077 -20.2339661739616 -19.0620421629375 -18.3351668594416 -63.6832935907378 -66.4907546801023 -75.4846578952765 -87.086140086204 -100.225139934654 -10.3663942817132 
-13.4 1.68204345703125 -11.8213698232088 -10.758431703686 -26.2215059781874 -32.6307633484503 -42.8614885432735 -11.3990480384842 -19.4407871384871 -28.3269580235534 -40.9139521846313 -59.4568767478086 -20.2107014611565 -19.0004098065349 -18.2351668594416 -63.7298230163471 -66.5756517493092 -75.6079226080808 -87.2477724426058 -100.425139934654 -10.3198667045097 
-13.2 1.67698974609375 -11.8605537996488 -10.7192477272461 -26.2431380253075 -32.6915793720104 -42.9614885432736 -11.3557839442433 -19.3583390678062 -28.2053259764325 -40.7531361610705 -59.2568767478078 -20.1890694140364 -18.9395937829748 -18.1351668594415 -63.7730871105882 -66.6580998199902 -75.7295546552018 -87.4085884661667 -100.625139934655 -10.276599785417 
-13 1.67204132080078 -11.8989214432462 -10.6808800836486 -26.2664027381126 -32.7532117284129 -43.0614885432736 -11.3092545186324 -19.2734419985979 -28.0820612636267 -40.5915038046672 -59.0568767478071 -20.1658047012313 -18.8779614265722 -18.0351668594415 -63.8196165361993 -66.7429968891988 -75.8528193680079 -87.5702208225703 -100.825139934656 -10.2300746948018 
-12.8 1.66698760986328 -11.9381054196862 -10.6416961072086 -26.2880347852327 -32.814027751973 -43.1614885432737 -11.2659904243933 -19.1909939279188 -27.9604292165076 -40.4306877811082 -58.8568767478081 -20.1441726541112 -18.8171454030122 -17.9351668594414 -63.8628806304387 -66.8254449598781 -75.9744514151272 -87.7310368461295 -101.025139934655 -10.1868107490622 
-12.6 1.66193389892578 -11.9772893961262 -10.6025121307687 -26.3096668323529 -32.8748437755331 -43.2614885432737 -11.2227263301542 -19.1085458572397 -27.8387971693886 -40.2698717575492 -58.6568767478091 -20.1225406069911 -18.7563293794521 -17.8351668594414 -63.906144724678 -66.9078930305574 -76.0960834622464 -87.8918528696888 -101.225139934654 -10.1435458933322 
-12.4 1.65688018798828 -12.0164733725661 -10.5633281543287 -26.331298879473 -32.9356597990932 -43.3614885432738 -11.1794622359134 -19.0260977865589 -27.7171651222678 -40.1090557339884 -58.4568767478084 -20.100908559871 -18.695513355892 -17.7351668594413 -63.9494088189191 -66.9903411012385 -76.2177155093675 -88.0526688932498 -101.425139934655 -10.1002812987772 
-12.2 1.65172119140625 -12.0564736818486 -10.5233278450462 -26.3512982609076 -32.9956594898103 -43.4614885432734 -11.1394634730443 -18.9460987144074 -27.5971657408338 -39.949056043272 -58.2568767478095 -20.0809091784363 -18.6355136651749 -17.6351668594417 -63.9894075817884 -67.0703401733903 -76.3377148908018 -88.2126685839665 -101.625139934654 -10.0602825707497 
-12 1.64666748046875 -12.0956576582886 -10.4841438686062 -26.3729303080277 -33.0564755133704 -43.5614885432734 -11.0961993788053 -18.8636506437284 -27.4755336937149 -39.7882400197131 -58.0568767478106 -20.0592771313162 -18.5746976416148 -17.5351668594417 -64.0326716760278 -67.1527882440696 -76.459346937921 -88.3734846075258 -101.825139934653 -10.0170177201141 
-11.8 1.64150848388672 -12.135657967571 -10.4441435593238 -26.3929296894629 -33.116475204088 -43.6614885432735 -11.0562006159345 -18.7836515715752 -27.3555343122792 -39.6282403289949 -57.8568767478099 -20.0392777498811 -18.5146979508972 -17.4351668594416 -64.0726704388989 -67.2327873162232 -76.5793463193571 -88.5334842982443 -102.025139934654 -9.97701979517302 
-11.6 1.63640213012695 -12.1752501104323 -10.4045514164626 -26.4137454037405 -33.1768830612268 -43.7614885432735 -11.0145691873788 -18.7024280001582 -27.234718598001 -39.4678324718555 -57.6568767478093 -20.0184620356035 -18.4542900937584 -17.3351668594416 -64.114301867455 -67.3140108876405 -76.7001620336356 -88.693892155384 -102.225139934655 -9.93538704504218 
-11.4 1.63129577636719 -12.2148422532935 -10.3649592736013 -26.4345611180181 -33.2372909183656 -43.8614885432736 -10.9729377588249 -18.6212044287431 -27.1139028837247 -39.3074246147179 -57.4568767478105 -19.9976463213258 -18.3938822366195 -17.2351668594415 -64.1559332960093 -67.3952344590561 -76.8209777479124 -88.854300012522 -102.425139934655 -9.89375750817675 
-11.2 1.62613677978516 -12.2548425625759 -10.3249589643189 -26.4545604994532 -33.2972906090832 -43.9614885432736 -10.932938995956 -18.5412053565917 -26.9939035022908 -39.1474249240016 -57.2568767478118 -19.9776469398907 -18.333882545902 -17.1351668594415 -64.1959320588787 -67.4752335312079 -76.9409771293467 -89.0142997032388 -102.625139934654 -9.8537576017616 
-11 1.62103042602539 -12.2944347054372 -10.2853668214577 -26.4753762137308 -33.357698466222 -44.0614885432737 -10.8913075674004 -18.4599817851749 -26.8730877880128 -38.9870170668624 -57.0568767478113 -19.9568312256131 -18.2734746887631 -17.0351668594414 -64.2375634874348 -67.5564571026252 -77.0617928436252 -89.1747075603785 -102.825139934655 -9.81212521641698 
-10.8 1.61587142944336 -12.3344350147196 -10.2453665121752 -26.4953755951659 -33.4176981569396 -44.1614885432737 -10.8513088045298 -18.3799827130219 -26.7530884065773 -38.8270173761444 -56.8568767478109 -19.936831844178 -18.2134749980455 -16.9351668594414 -64.2775622503059 -67.6364561747788 -77.1817922250613 -89.334707251097 -103.025139934656 -9.77212832376302 
-10.6 1.61073875427246 -12.3742312407915 -10.2055702861033 -26.5157831430223 -33.4779019308678 -44.2614885432738 -10.8104937088186 -18.2993713912388 -26.6326808587224 -38.6668136022176 -56.6568767478122 -19.9164242963216 -18.1532712241173 -16.8351668594413 -64.3183773460177 -67.7170674965624 -77.3021997729168 -89.4949110250244 -103.225139934655 -9.73131193979579 
-10.4 1.60560607910156 -12.4140274668633 -10.1657740600315 -26.5361906908782 -33.5381057047956 -44.3614885432734 -10.7696786131074 -18.2187600694558 -26.5122733108675 -38.5066098282909 -56.4568767478137 -19.8960167484657 -18.0930674501896 -16.7351668594417 -64.3591924417296 -67.7976788183462 -77.4226073207723 -89.6551147989518 -103.425139934654 -9.69049669040744 
-10.2 1.60044708251953 -12.4540277761458 -10.125773750749 -26.5561900723133 -33.5981053955132 -44.4614885432734 -10.729679850237 -18.1387609973029 -26.3922739294322 -38.3466101375731 -56.2568767478134 -19.8760173670306 -18.033067759472 -16.6351668594417 -64.3991912046007 -67.8776778904997 -77.5426067022084 -89.8151144896703 -103.625139934655 -9.65049839075505 
-10 1.5952880859375 -12.4940280854282 -10.0857734414666 -26.5761894537484 -33.6581050862308 -44.5614885432735 -10.6896810873685 -18.0587619251519 -26.2722745479987 -38.1866104468572 -56.056876747815 -19.8560179855955 -17.9730680687544 -16.5351668594416 -64.43918996747 -67.9576769626515 -77.6626060836426 -89.9751141803871 -103.825139934654 -9.61049944593948 
-9.80000000000004 1.59012908935547 -12.5340283947107 -10.0457731321841 -26.5961888351835 -33.7181047769483 -44.6614885432735 -10.6496823245 -17.9787628530009 -26.1522751665653 -38.0266107561413 -55.8568767478166 -19.8360186041604 -17.9130683780368 -16.4351668594416 -64.4791887303394 -68.0376760348033 -77.7826054650769 -90.1351138711038 -104.025139934654 -9.57050099244507 
-9.60000000000004 1.58499641418457 -12.5738246207826 -10.0059769061123 -26.6165963830399 -33.7783085508765 -44.7614885432736 -10.6088672287873 -17.8981515312164 -26.0318676187089 -37.8664069822131 -55.6568767478166 -19.815611056304 -17.8528646041086 -16.3351668594415 -64.520003826053 -68.1182873565888 -77.9030130129342 -90.2953176450329 -104.225139934655 -9.52968592959765 
-9.40000000000004 1.57983741760254 -12.613824930065 -9.96597659682979 -26.636595764475 -33.8383082415941 -44.8614885432736 -10.5688684659173 -17.8181524590639 -25.9118682372739 -37.7064072914956 -55.4568767478167 -19.7956116748689 -17.792864913391 -16.2351668594415 -64.5600025889241 -68.1982864287424 -78.0230123943702 -90.4553173357514 -104.425139934656 -9.48968609677348 
-9.20000000000004 1.57467842102051 -12.6538252393475 -9.92597628754732 -26.6565951459101 -33.8983079323117 -44.9614885432737 -10.528869703049 -17.7381533869132 -25.7918688558408 -37.54640760078 -55.2568767478186 -19.7756122934338 -17.7328652226735 -16.1351668594414 -64.6000013517934 -68.2782855008942 -78.1430117758045 -90.6153170264682 -104.625139934655 -9.44968741030374 
-9.00000000000004 1.56951942443848 -12.69382554863 -9.88597597826486 -26.6765945273452 -33.9583076230293 -45.0614885432737 -10.4888709401809 -17.6581543147626 -25.6718694744077 -37.3864079100645 -55.0568767478206 -19.7556129119987 -17.6728655319559 -16.0351668594414 -64.6400001146628 -68.358284573046 -78.2630111572388 -90.7753167171849 -104.825139934654 -9.40968867990391 
-8.80000000000004 1.56436042785645 -12.7338258579124 -9.84597566898239 -26.6965939087804 -34.0183073137469 -45.1614885432738 -10.4488721773112 -17.5781552426104 -25.551870092973 -37.2264082193473 -54.856876747821 -19.7356135305636 -17.6128658412383 -15.9351668594414 -64.6799988775339 -68.4382836451996 -78.3830105386749 -90.9353164079034 -105.025139934655 -9.36969026345245 
-8.60000000000004 1.55921459197998 -12.7737241255896 -9.80607740130523 -26.7167973734256 -34.0784090460693 -45.2614885432734 -10.4084652480221 -17.4978500456442 -25.4316666283296 -37.0663064870268 -54.6568767478233 -19.7154100659183 -17.5527641089159 -15.8351668594417 -64.7204058068245 -68.5185888421673 -78.5032140033198 -91.0954181402255 -105.225139934654 -9.32928308241709 
-8.40000000000004 1.55405559539795 -12.8137244348721 -9.76607709202276 -26.7367967548608 -34.1384087367869 -45.3614885432734 -10.3684664851544 -17.417850973494 -25.311667246897 -36.9063067963117 -54.4568767478257 -19.6954106844832 -17.4927644181983 -15.7351668594417 -64.7604045696938 -68.5985879143191 -78.6232133847541 -91.2554178309422 -105.425139934653 -9.28928388819537 
-8.20000000000005 1.54889659881592 -12.8537247441545 -9.7260767827403 -26.7567961362959 -34.1984084275045 -45.4614885432735 -10.3284677222851 -17.3378519013422 -25.1916678654628 -36.746307105595 -54.2568767478265 -19.6754113030481 -17.4327647274807 -15.6351668594416 -64.8004033325649 -68.6785869864727 -78.7432127661901 -91.4154175216608 -105.625139934654 -9.24928518711181 
-8.00000000000005 1.54373760223389 -12.893725053437 -9.68607647345783 -26.776795517731 -34.2584081182221 -45.5614885432735 -10.2884689594159 -17.2578528291906 -25.0716684840287 -36.5863074148784 -54.0568767478275 -19.6554119216129 -17.3727650367631 -15.5351668594416 -64.840402095436 -68.7585860586263 -78.8632121476261 -91.5754172123793 -105.825139934655 -9.20928601893349 
-7.80000000000005 1.53857860565186 -12.9337253627195 -9.64607616417536 -26.7967948991661 -34.3184078089396 -45.6614885432736 -10.2484701965488 -17.177853757041 -24.9516691025966 -36.4263077241638 -53.8568767478304 -19.6354125401778 -17.3127653460455 -15.4351668594416 -64.8804008583054 -68.8385851307781 -78.9832115290604 -91.735416903096 -106.025139934655 -9.16928756003569 
-7.60000000000005 1.53341960906982 -12.9737256720019 -9.60607585489289 -26.8167942806012 -34.3784074996572 -45.7614885432736 -10.2084714336818 -17.0978546848915 -24.8316697211646 -36.2663080334494 -53.6568767478336 -19.6154131587427 -17.252765655328 -15.3351668594415 -64.9203996211747 -68.9185842029299 -79.1032109104947 -91.8954165938128 -106.225139934654 -9.12928857062352 
-7.40000000000005 1.52826719284058 -13.0136749604817 -9.56612656641308 -26.8368957036416 -34.4384582111775 -45.8614885432737 -10.1682685876027 -17.0177025503326 -24.7115682981259 -36.1062573219309 -53.4568767478352 -19.5953117357023 -17.1927149438077 -15.2351668594415 -64.9606024672564 -68.9987363374914 -79.223312333536 -92.0554673053339 -106.425139934655 -9.08908545751945 
-7.20000000000005 1.52310819625855 -13.0536752697642 -9.52612625713061 -26.8568950850768 -34.498457901895 -45.9614885432737 -10.1282698247344 -16.9377034781818 -24.5915689166927 -35.9462576312152 -53.2568767478371 -19.5753123542672 -17.1327152530901 -15.1351668594414 -65.0006012301275 -69.078735409645 -79.3433117149721 -92.2154669960524 -106.625139934656 -9.04908617932907 
-7.00000000000005 1.51794919967651 -13.0936755790467 -9.48612594784814 -26.8768944665119 -34.5584575926126 -46.0614885432738 -10.0882710618682 -16.8577044060332 -24.4715695352615 -35.7862579405016 -53.056876747841 -19.5553129728321 -17.0727155623726 -15.0351668594414 -65.0405999929969 -69.1587344817968 -79.4633110964063 -92.3754666867692 -106.825139934655 -9.00908750638484 
-6.80000000000005 1.51279020309448 -13.1336758883291 -9.44612563856568 -26.8968938479465 -34.6184572833298 -46.1614885432734 -10.0482722990023 -16.7777053338848 -24.3515701538307 -35.6262582497883 -52.8568767478452 -19.5353135913974 -17.0127158716554 -14.9351668594418 -65.0805987558662 -69.2387335539486 -79.5833104778406 -92.5354663774859 -107.025139934654 -8.96908803090828 
-6.60000000000004 1.50763120651245 -13.1736761976116 -9.40612532928321 -26.9168932293816 -34.6784569740473 -46.2614885432734 -10.0082735361349 -16.6977062617349 -24.2315707723984 -35.4662585590735 -52.656876747848 -19.5153142099623 -16.9527161809378 -14.8351668594417 -65.1205975187373 -69.3187326261022 -79.7033098592767 -92.6954660682044 -107.225139934655 -8.92908892589618 
-6.40000000000004 1.50247220993042 -13.2136765068941 -9.36612502000074 -26.9368926108168 -34.7384566647649 -46.3614885432735 -9.96827477326965 -16.6177071895872 -24.1115713909682 -35.3062588683609 -52.4568767478529 -19.4953148285272 -16.8927164902203 -14.7351668594417 -65.1605962816067 -69.398731698254 -79.823309240711 -92.8554657589212 -107.425139934654 -8.88908967719211 
-6.20000000000004 1.49731321334839 -13.2536768161765 -9.32612471071827 -26.9568919922519 -34.7984563554825 -46.4614885432735 -9.92827601040482 -16.5377081174399 -23.9915720095384 -35.1462591776486 -52.2568767478582 -19.4753154470921 -16.8327167995027 -14.6351668594416 -65.200595044476 -69.4787307704058 -79.9433086221452 -93.0154654496379 -107.625139934654 -8.8490903492451 
-6.00000000000004 1.49215421676636 -13.293677125459 -9.2861244014358 -26.976891373687 -34.8584560462001 -46.5614885432736 -9.88827724753866 -16.4577090452913 -23.8715726281073 -34.9862594869351 -52.0568767478621 -19.4553160656569 -16.7727171087851 -14.5351668594416 -65.2405938073471 -69.5587298425594 -80.0633080035813 -93.1754651403565 -107.825139934655 -8.80909092439198 
-5.80000000000004 1.48699522018433 -13.3336774347415 -9.24612409215333 -26.9968907551221 -34.9184557369177 -46.6614885432736 -9.84827848467297 -16.3777099731432 -23.7515732466767 -34.826259796222 -51.8568767478666 -19.4353166842218 -16.7127174180675 -14.4351668594415 -65.2805925702182 -69.638728914713 -80.1833073850173 -93.335464831075 -108.025139934656 -8.76909147194482 
-5.60000000000004 1.48183622360229 -13.3736777440239 -9.20612378287087 -27.0168901365572 -34.9784554276352 -46.7614885432737 -9.80827972180958 -16.2977109009973 -23.6315738652484 -34.6662601055112 -51.6568767478733 -19.4153173027867 -16.6527177273499 -14.3351668594415 -65.3205913330876 -69.7187279868648 -80.3033067664516 -93.4954645217917 -108.225139934655 -8.72909171480179 
-5.40000000000004 1.47668051719666 -13.4136525429051 -9.16614898398973 -27.036940538795 -35.0384806287541 -46.8614885432737 -9.76817891734145 -16.217635297648 -23.511523463018 -34.5062349043996 -51.4568767478806 -19.395266900549 -16.592692526231 -14.2351668594414 -65.3606921375622 -69.7988035902206 -80.4233571686885 -93.6554897229098 -108.425139934654 -8.68898997740691 
-5.20000000000004 1.47152152061462 -13.4536528521876 -9.12614867470726 -27.0569399202301 -35.0984803194717 -46.9614885432738 -9.72818015447749 -16.1376362255016 -23.3915240815891 -34.3462352136882 -51.2568767478868 -19.3752675191138 -16.5326928355135 -14.1351668594414 -65.4006909004333 -69.8788026623742 -80.5433565501246 -93.8154894136283 -108.625139934655 -8.64899019284036 
-5.00000000000004 1.46636252403259 -13.49365316147 -9.08614836542479 -27.0769393016648 -35.1584800101889 -47.0614885432734 -9.68818139161598 -16.0576371533576 -23.2715247001626 -34.1862355229793 -51.0568767478954 -19.3552681376792 -16.4726931447963 -14.0351668594418 -65.4406896633027 -69.958801734526 -80.6633559315589 -93.975489104345 -108.825139934654 -8.6089901476169 
-4.80000000000004 1.46120352745056 -13.5336534707525 -9.04614805614233 -27.0969386830999 -35.2184797009064 -47.1614885432734 -9.64818262875522 -15.9776380812144 -23.151525318737 -34.0262358322712 -50.8568767479048 -19.3352687562441 -16.4126934540787 -13.9351668594417 -65.480688426172 -70.0388008066778 -80.7833553129931 -94.1354887950618 -109.025139934653 -8.56898993063268 
