pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Ii{0} Ii{-1} Ii{1} IsubO{1} IsubO{2} IsubO{3} IsubZr{-3} IsubZr{-4} IsubZr{-5} Stoich
-24.8 1.98044042229317 -9.50774725927853 -13.0720542676163 -25.148913997039 -29.2445488033716 -37.1616514342646 -13.5446663699216 -23.9000280338547 -35.0998214828512 -50.0004382078594 -70.856985334967 -21.2834563332961 -22.3867872426047 -23.9351668594417 -61.5843132720688 -62.1165194411006 -68.835167735942 -78.1613950065367 -89.0251399346543 -17.6680805916615 -17.9285938490333 -12.4522218033067 -3.12493869368248 -11.7628862593738 -16.5420666018988 -3.60206012605989 -17.550992425063 -23.7886731355261 -2.82325640921245 
-24.6 1.97076737942848 -9.58274725203637 -12.9970542748584 -25.0989140115201 -29.2695488106105 -37.2616514342614 -13.644666340957 -23.9250280121323 -35.0498214683709 -49.8754382006213 -70.656985334971 -21.3334563188117 -22.3617872353625 -23.8351668594416 -61.4843133010384 -62.0915194628281 -68.8851677504273 -78.2863950137798 -89.2251399346553 -17.6430805933274 -17.978593843457 -12.3522218122148 -3.12493870258772 -11.6878862755212 -16.3920666252875 -3.6020601060033 -17.6259923977642 -23.9386731009852 -2.82325647542561 
-24.4 1.96109433642259 -9.657747245889 -12.9220542810058 -25.0489140238147 -29.2945488167578 -37.3616514342613 -13.7446663163743 -23.9500279936969 -34.999821456083 -49.7504381944807 -70.4569853349778 -21.383456306517 -22.3367872292151 -23.7351668594416 -61.3843133256271 -62.0665194812694 -68.9351677627212 -78.4113950199264 -89.4251399346545 -17.6180805877722 -18.0285938317545 -12.2522218128071 -3.1249387031794 -11.6128862822611 -16.2420666381748 -3.60206008201283 -17.7009923676264 -24.0886730647 -2.8232565244574 
-24.2 1.95142129329433 -9.73274724069045 -12.8470542862044 -24.9989140342094 -29.3195488219539 -37.4616514342589 -13.8446662955844 -23.9750279781056 -34.9498214456902 -49.6254381892864 -70.2569853349821 -21.4334562961198 -22.3117872240165 -23.6351668594415 -61.2843133464205 -62.0415194968642 -68.9851677731176 -78.5363950251242 -89.6251399346537 -17.5930805894381 -18.0785938282218 -12.1522218196715 -3.12493871004183 -11.5378862943212 -16.0920666554334 -3.6020600680873 -17.7759923485023 -24.2386730403774 -2.8232565720633 
-24 1.9417482500688 -9.80774723624608 -12.7720542906487 -24.948914043096 -29.3445488263962 -37.5616514342567 -13.9446662778088 -24.0000279647744 -34.8998214368034 -49.500438184844 -70.056985334984 -21.483456287231 -22.2867872195721 -23.5351668594415 -61.184313364199 -62.0165195101983 -69.0351677820073 -78.6613950295695 -89.8251399346547 -17.5680805911039 -18.1285938254433 -12.0522218257818 -3.12493871614949 -11.4628863048732 -15.9420666704307 -3.60206005642199 -17.8509923323927 -24.3886730198234 -2.82325661273999 
-23.8 1.93207520675855 -9.88274723245859 -12.6970542944362 -24.8989140506691 -29.3695488301818 -37.6616514342549 -14.0446662626603 -24.0250279534133 -34.8498214292298 -49.3754381810579 -69.8569853349854 -21.533456279656 -22.2617872157846 -23.4351668594414 -61.0843133793499 -61.9915195215618 -69.0851677895832 -78.786395033358 -90.0251399346556 -17.5430805927698 -18.1785938233216 -11.9522218312353 -3.12493872160142 -11.3878863141127 -15.7920666834567 -3.60206004672682 -17.92599231891 -24.5386730025532 -2.82325664733552 
-23.6 1.92240216338241 -9.957747229182 -12.6220542977128 -24.8489140572207 -29.3945488334568 -37.7616514342532 -14.1446662495567 -24.0500279435864 -34.7998214226795 -49.2504381777842 -69.6569853349883 -21.5834562731028 -22.2367872125079 -23.3351668594414 -60.9843133924555 -61.9665195313908 -69.1351677961356 -78.9113950366338 -90.2251399346549 -17.5180805944356 -18.2285938217109 -11.8522218361779 -3.1249387265418 -11.3128863223305 -15.6420666949512 -3.60206003856573 -18.0009923074723 -24.6886729878389 -2.8232566771196 
-23.4 1.91272911995293 -10.032747226319 -12.5470543005758 -24.7989140629452 -29.4195488363183 -37.8616514342518 -14.2446662381073 -24.0750279349999 -34.749821416956 -49.1254381749237 -69.4569853349908 -21.6334562673767 -22.2117872096449 -23.2351668594413 -60.8843134039067 -61.941519539979 -69.1851678018609 -79.036395039496 -90.4251399346541 -17.4930805961015 -18.2785938205138 -11.7522218407069 -3.12493873106965 -11.2378863297205 -15.4920667052041 -3.60206003164511 -18.0759922976887 -24.8386729751923 -2.82325670293521 
-23.2 1.90305607647952 -10.1077472237966 -12.4720543030982 -24.7489140679888 -29.4445488388394 -37.9616514342505 -14.3446662280181 -24.1000279274332 -34.6998214119116 -49.0004381724018 -69.2569853349913 -21.6834562623318 -22.1867872071224 -23.1351668594413 -60.7843134139973 -61.9165195475472 -69.2351678069066 -79.1613950420194 -90.6251399346551 -17.4680805977674 -18.3285938196572 -11.6522218448953 -3.12493873525619 -11.1628863364294 -15.3420667144364 -3.60206002574424 -18.1509922892654 -24.9886729642466 -2.82325672538997 
-23 1.89338303297473 -10.1827472215175 -12.3970543053773 -24.6989140725481 -29.4695488411197 -38.0616514342516 -14.4446662189055 -24.1250279205997 -34.6498214073573 -48.8754381701266 -69.0569853349951 -21.733456257774 -22.1617872048437 -23.0351668594417 -60.684313423113 -61.8915195543838 -69.2851678114641 -79.2863950442977 -90.8251399346543 -17.4430805922122 -18.3785938118229 -11.5522218416196 -3.12493873198127 -11.0878863354345 -15.1920667157197 -3.60206001335559 -18.2259922745976 -25.1386729472997 -2.82325673806983 
-22.8 1.8837099894417 -10.2577472194573 -12.3220543074375 -24.6489140766674 -29.4945488431788 -38.1616514342506 -14.5446662106668 -24.1500279144211 -34.5998214032389 -48.7504381680683 -68.8569853349971 -21.7834562536536 -22.1367872027835 -22.9351668594416 -60.5843134313529 -61.8665195605634 -69.3351678155836 -79.4113950463571 -91.0251399346535 -17.4180805938781 -18.4285938114286 -11.4522218453459 -3.12493873570671 -11.0128863412192 -15.0420667235646 -3.6020600088429 -18.3009922680248 -25.2886729386667 -2.823256755587 
-22.6 1.87403694589298 -10.3327472175188 -12.247054309376 -24.5989140805436 -29.5195488451164 -38.2616514342497 -14.6446662029128 -24.1750279086057 -34.5498213993619 -48.6254381661298 -68.6569853349971 -21.8334562497765 -22.1117872008449 -22.8351668594416 -60.4843134391079 -61.84151956638 -69.3851678194616 -79.5363950482966 -91.2251399346545 -17.3930805955439 -18.478593811156 -11.3522218489507 -3.12493873930974 -10.9378863467608 -14.8920667310455 -3.60206000469326 -18.3759922619366 -25.43867293064 -2.8232567715076 
-22.4 1.86436390233798 -10.4077472156289 -12.1720543112659 -24.5489140843225 -29.5445488470055 -38.3616514342489 -14.7446661953534 -24.2000279029361 -34.4998213955822 -48.50043816424 -68.4569853349972 -21.8834562459968 -22.086787198955 -22.7351668594415 -60.3843134466683 -61.8165195720505 -69.4351678232423 -79.6613950501874 -91.4251399346554 -17.3680805972098 -18.528593810932 -11.2522218525069 -3.12493874286509 -10.862886352206 -14.7420667383797 -3.60206000068955 -18.4509922560431 -25.5886729228566 -2.82325678639451 
-22.2 1.85469085877985 -10.4827472137634 -12.0970543131314 -24.4989140880528 -29.5695488488703 -38.4616514342482 -14.844666187893 -24.2250278973413 -34.4498213918529 -48.3754381623762 -68.2569853349989 -21.9334562422657 -22.0617871970894 -22.6351668594415 -60.2843134541297 -61.7915195776463 -69.4851678269726 -79.7863950520522 -91.6251399346547 -17.3430805988756 -18.5785938107323 -11.1522218560389 -3.12493874639532 -10.7878863576026 -14.5920667456419 -3.6020599967606 -18.5259922502486 -25.7386729151966 -2.82325680034434 
-22 1.84501781523113 -10.5577472118249 -12.0220543150699 -24.4489140919292 -29.5945488508082 -38.5616514342475 -14.9446661801408 -24.2500278915275 -34.3998213879777 -48.2504381604395 -68.0569853350007 -21.9834562383886 -22.0367871951509 -22.5351668594415 -60.184313461883 -61.7665195834611 -69.5351678308489 -79.9113950539899 -91.8251399346539 -17.3180806005415 -18.6285938104597 -11.0522218596441 -3.12493874999951 -10.7128863631445 -14.4420667531222 -3.60205999261271 -18.6009922441622 -25.8886729071717 -2.82325681410673 
-21.8 1.83534477169496 -10.632747209789 -11.9470543171058 -24.3989140960003 -29.6195488528435 -38.661651434247 -15.0446661719976 -24.2750278854202 -34.3498213839062 -48.1254381584038 -67.8569853350009 -22.0334562343169 -22.011787193115 -22.4351668594414 -60.0843134700273 -61.7415195895696 -69.5851678349215 -80.0363950560267 -92.0251399346548 -17.2930806022074 -18.6785938100897 -10.9522218633468 -3.12493875370021 -10.637886368881 -14.2920667608955 -3.60205998817121 -18.6759922376848 -26.0386728986585 -2.82325682773914 
-21.6 1.82567172818704 -10.7077472075343 -11.8720543193606 -24.3489141005067 -29.6445488550951 -38.7616514342438 -15.1446661629769 -24.3000278786543 -34.2998213793951 -48.0004381561475 -67.6569853349994 -22.0834562298072 -21.9867871908601 -22.3351668594414 -59.9843134790474 -61.7165195963349 -69.6351678394321 -80.1613950582825 -92.2251399346558 -17.2680806110942 -18.7285938167218 -10.8522218744897 -3.12493876483913 -10.5628863822747 -14.1420667765431 -3.6020599902922 -18.750992237551 -26.1886728962699 -2.8232568493745 
-21.4 1.81599868471048 -10.7827472050362 -11.7970543218586 -24.2989141055025 -29.6695488575927 -38.8616514342434 -15.2446661529868 -24.3250278711623 -34.2498213744012 -47.8754381536517 -67.4569853350016 -22.133456224811 -21.961787188362 -22.2351668594413 -59.8843134890389 -61.6915196038284 -69.6851678444274 -80.2863950607798 -92.425139934655 -17.2430806127601 -18.7785938158895 -10.7522218786552 -3.12493876900223 -10.4878863889368 -13.9920667857032 -3.60205998446607 -18.8259922292268 -26.3386728854476 -2.82325686454238 
-21.2 1.806325641281 -10.8577472021732 -11.7220543247216 -24.2489141112277 -29.694548860455 -38.9616514342427 -15.3446661415373 -24.3500278625758 -34.1998213686777 -47.7504381507912 -67.2569853350041 -22.1834562190854 -21.9367871854994 -22.1351668594417 -59.7843135004902 -61.6665196124166 -69.7351678501527 -80.411395063642 -92.6251399346543 -17.218080614426 -18.8285938146924 -10.6522218831861 -3.12493877353034 -10.412886396327 -13.8420667959573 -3.60205997754542 -18.9009922194432 -26.488672872801 -2.82325688130158 
-21 1.79665259791113 -10.9327471988479 -11.6470543280469 -24.1989141178753 -29.7195488637773 -39.0616514342397 -15.4446661282356 -24.3750278525993 -34.1498213620265 -47.6254381474653 -67.0569853350034 -22.2334562124349 -21.9117871821741 -22.0351668594417 -59.6843135137922 -61.6415196223933 -69.7851678568041 -80.5363950669682 -92.8251399346552 -17.1930806233128 -18.878593820254 -10.5522218954007 -3.12493878573995 -10.3378864118619 -13.6920668148166 -3.60205997645585 -18.9759922150284 -26.6386728650609 -2.82325690744214 
-20.8 1.78697955461344 -11.0077471949631 -11.5720543319317 -24.148914125642 -29.7445488676592 -39.1616514342368 -15.5446661126979 -24.4000278409464 -34.0998213542583 -47.5004381435819 -66.8569853350049 -22.2834562046652 -21.8867871782893 -21.9351668594416 -59.5843135293306 -61.616519634047 -69.835167864573 -80.6613950708523 -93.0251399346545 -17.1680806321997 -18.9285938252561 -10.4522219081755 -3.12493879850833 -10.2628864285159 -13.5420668353554 -3.60205997368978 -19.0509922083775 -26.7886728545252 -2.82325693621951 
-20.6 1.77730651140987 -11.0827471903485 -11.4970543365464 -24.0989141348686 -29.7695488722711 -39.2616514342341 -15.6446660942412 -24.4250278271044 -34.049821345031 -47.3754381389693 -66.6569853350069 -22.3334561954358 -21.8617871736745 -21.8351668594416 -59.4843135477885 -61.5915196478902 -69.8851678738015 -80.7863950754661 -93.2251399346537 -17.1430806410866 -18.9785938295283 -10.352221921681 -3.12493881200753 -10.1878864466289 -13.3920668580831 -3.60205996873469 -19.1259921988077 -26.9386728403408 -2.82325696872279 
-20.4 1.76763346831926 -11.157747184858 -11.4220543420369 -24.0489141458469 -29.7945488777589 -39.3616514342314 -15.7446660722801 -24.4500278106338 -33.9998213340509 -47.2504381334797 -66.4569853350078 -22.3834561844548 -21.836787168184 -21.7351668594415 -59.3843135697514 -61.5665196643627 -69.9351678847835 -80.9113950809576 -93.4251399346547 -17.1180806499734 -19.0285938329247 -10.2522219360634 -3.12493882638179 -10.1128864664937 -13.2420668834392 -3.60205996115098 -19.2009921857335 -27.0886728217761 -2.82325700572677 
-20.2 1.75796042536986 -11.2327471782727 -11.3470543486221 -23.9989141590149 -29.8195488843416 -39.4616514342288 -15.8446660459408 -24.4750277908797 -33.9498213208821 -47.1254381268962 -66.2569853350096 -22.4334561712842 -21.8117871615987 -21.6351668594415 -59.2843135960935 -61.5415196841195 -69.985167897955 -81.0363950875439 -93.6251399346556 -17.0930806588603 -19.0785938352263 -10.1522219515418 -3.12493884185179 -10.037886488549 -13.0920669120789 -3.60205995028375 -19.275992168281 -27.2386727977383 -2.82325704856286 
-20 1.74828738259303 -11.3077471703493 -11.2720543565455 -23.9489141748564 -29.8445488922598 -39.5616514342236 -15.94466601425 -24.5000277671124 -33.8998213050381 -47.0004381189755 -66.0569853350123 -22.4834561554374 -21.7867871536753 -21.5351668594414 -59.1843136277862 -61.5165197078888 -70.035167913801 -81.1613950954664 -93.8251399346548 -17.0680806749682 -19.1285938434108 -10.052221975581 -3.12493886587739 -9.96288652049879 -12.9420669519521 -3.60205994262426 -19.3509921526982 -27.3886727742321 -2.82325710587851 
-19.8 1.73861434002329 -11.3827471608203 -11.1970543660745 -23.8989141939094 -29.8695489017837 -39.6616514342185 -16.0446659761378 -24.5250277385291 -33.8498212859839 -46.8754381094504 -65.8569853350162 -22.5334561363793 -21.7617871441462 -21.4351668594414 -59.0843136659016 -61.4915197364751 -70.0851679328583 -81.2863951049947 -94.0251399346541 -17.0430806910761 -19.1785938499896 -9.95222200122792 -3.12493889150967 -9.88788655565923 -12.7920669966416 -3.60205993014892 -19.4259921306938 -27.5386727426987 -2.82325717195775 
-19.6 1.72894129771712 -11.4577471492476 -11.1220543776472 -23.848914217047 -29.8945489133487 -39.7616514342108 -16.144665929849 -24.5500277038131 -33.7998212628405 -46.7504380978796 -65.656985335018 -22.5834561132339 -21.7367871325735 -21.3351668594413 -58.9843137121932 -61.4665197711941 -70.1351679560046 -81.4113951165683 -94.225139934655 -17.018080714405 -19.2285938617459 -9.85222203614203 -3.12493892640306 -9.81288660212527 -12.6420670546812 -3.60205991876174 -19.5009921077339 -27.6886727081662 -2.82325725688849 
-19.4 1.71926825572159 -11.5327471352664 -11.0470543916284 -23.7989142449985 -29.9195489273191 -39.8616514342 -16.2446658739279 -24.5750276618731 -33.7498212348818 -46.625438083902 -65.4569853350217 -22.633456085272 -21.7117871185927 -21.2351668594417 -58.8843137681171 -61.4415198131368 -70.1851679839661 -81.5363951305487 -94.4251399346542 -16.9930807449549 -19.2785938783146 -9.75222208068893 -3.12493897092338 -9.73788666062766 -12.4920671271639 -3.60205990737175 -19.5759920823628 -27.8386726688138 -2.82325736266712 
-19.2 1.70959521411514 -11.6077471182685 -10.9720544086263 -23.7489142789814 -29.944548944304 -39.961651434187 -16.3446658059403 -24.6000276108834 -33.69982120089 -46.5004380669082 -65.2569853350258 -22.683456051276 -21.6867871015947 -21.1351668594417 -58.7843138361081 -61.4165198641298 -70.2351680179612 -81.6613951475459 -94.6251399346535 -16.9680807827259 -19.3285938990876 -9.65222213547769 -3.12493902567971 -9.66288673238104 -12.3420672159152 -3.60205989415298 -19.6509920521461 -27.9886726215992 -2.82325749324398 
-19 1.69992217297622 -11.6827470976456 -10.8970544292492 -23.6989143202116 -29.9695489649113 -40.0616514341714 -16.444665723452 -24.625027549018 -33.6498211596475 -46.3754380462886 -65.056985335029 -22.7334560100302 -21.6617870809718 -21.0351668594416 -58.6843139186006 -61.3915199259995 -70.285168059208 -81.7863951681697 -94.8251399346544 -16.9430808277178 -19.3785939234567 -9.55222220111757 -3.12493909127849 -9.58788681860271 -12.1920673227606 -3.60205987727949 -19.7259920146497 -28.1386725634799 -2.82325765227008 
-18.8 1.69024913241778 -11.7577470725219 -10.8220544543729 -23.6489143704407 -29.9945489900167 -40.1616514341531 -16.544665622962 -24.6500274736518 -33.5998211094049 -46.2504380211697 -64.8569853350338 -22.7834559597828 -21.636787055848 -20.9351668594416 -58.5843140190963 -61.3665200013715 -70.3351681094563 -81.9113951932944 -95.0251399346554 -16.9180808799308 -19.428593950546 -9.45222227848575 -3.12493916859726 -9.51288692104517 -12.0420674503259 -3.6020598541262 -19.8009919663727 -28.2886724900793 -2.82325784545665 
-18.6 1.68057609256848 -11.8327470419 -10.7470544849948 -23.5989144316608 -30.0195490206148 -40.2616514341293 -16.6446655004813 -24.675027381793 -33.5498210481681 -46.1254379905548 -64.6569853350409 -22.8334558985388 -21.611787025226 -20.8351668594415 -58.4843141415834 -61.3415200932366 -70.3851681706994 -82.0363952239156 -95.2251399346546 -16.8930809465858 -19.478593986579 -9.3522223758024 -3.12493926584998 -9.43788704892073 -11.8920676088234 -3.60205982892242 -19.875991910547 -28.4386724036316 -2.82325808640972 
-18.4 1.67090305358206 -11.9077470045876 -10.6720545223072 -23.5489145062588 -30.0445490579006 -40.3616514341027 -16.7446653512423 -24.7000272698663 -33.4998209735537 -46.0004379532528 -64.4569853350512 -22.8834558239141 -21.5867869879136 -20.7351668594415 -58.3843142908319 -61.3165202051728 -70.4351682453233 -82.1613952612271 -95.4251399346538 -16.8680810204618 -19.5285940231427 -9.2522224870407 -3.12493937701216 -9.36288719739435 -11.7420677946093 -3.60205979087175 -19.950991835184 -28.5886722909562 -2.82325837554816 
-18.2 1.66123001566248 -11.9827469590036 -10.5970545678912 -23.4989145973893 -30.0695491034469 -40.461651434065 -16.8446651689136 -24.7250271331217 -33.4498208823931 -45.8754379076763 -64.2569853350587 -22.933455732746 -21.5617869423295 -20.6351668594414 -58.2843144731691 -61.2915203419259 -70.4851683364924 -82.2863953068121 -95.6251399346548 -16.8430811232218 -19.5785940803187 -9.15222263544773 -3.12493952531816 -9.28788739128441 -11.5920680340843 -3.60205975688719 -20.0259917556154 -28.7386721658036 -2.82325874509232 
-18 1.65155697905134 -12.0577469032745 -10.5220546236203 -23.4489147088039 -30.0945491591325 -40.5616514340215 -16.9446649460088 -24.7500269659459 -33.3998207709465 -45.7504378519587 -64.0569853350703 -22.9834556212878 -21.5367868866004 -20.5351668594414 -58.1843146960864 -61.2665205091141 -70.5351684479515 -82.4113953625422 -95.8251399346558 -16.8180812404239 -19.6285941417917 -9.05222280845811 -3.12493969820631 -9.21288761990163 -11.4420683184297 -3.60205970691356 -20.1009916499126 -28.8886720043718 -2.82325919303602 
-17.8 1.64188394404359 -12.1327468351135 -10.4470546917813 -23.3989148450684 -30.1195492272359 -40.6616514339639 -17.0446646733784 -24.7750267614765 -33.349820634638 -45.6254377838113 -63.8569853350838 -23.0334554849657 -21.5117868184394 -20.4351668594413 -58.0843149687296 -61.2415207135964 -70.5851685842728 -82.5363954307024 -96.025139934655 -16.7930813937311 -19.6785942269379 -8.952223030026 -3.12493991961644 -9.13788790947365 -11.2920686761628 -3.60205965575128 -20.1759915305894 -29.0386718168875 -2.82325975635374 
-17.6 1.63221091101577 -12.2077467516011 -10.3720547752937 -23.3489150120206 -30.1445493106758 -40.7616514338915 -17.144664339345 -24.8000265109555 -33.2998204676294 -45.500437700315 -63.6569853350999 -23.0834553179414 -21.4867867349274 -20.3351668594417 -57.9843153027783 -61.2165209641327 -70.6351687512967 -82.661395514214 -96.2251399346542 -16.7680815831433 -19.7285943328378 -8.85222330307614 -3.12494019246857 -9.06288826583726 -11.1420691160396 -3.6020595946425 -20.2509913859682 -29.188671588754 -2.82326045500063 
-17.4 1.62253788041971 -12.2827466492341 -10.2970548776607 -23.2989152166678 -30.169549412956 -40.8616514338046 -17.2446639298962 -24.8250262038738 -33.2498202629147 -45.3754375979673 -63.4569853351193 -23.1334551132072 -21.4617866325603 -20.2351668594417 -57.8843157122474 -61.1915212712348 -70.6851689560318 -82.786395616582 -96.4251399346552 -16.7430818086607 -19.778594455988 -8.75222363111853 -3.12494052026652 -8.98788869600226 -10.9920696485708 -3.60205951307811 -20.3259912020368 -29.3386713024555 -2.82326131292311 
-17.2 1.61286485283276 -12.3577465235359 -10.2220550033589 -23.2489154679539 -30.1945495385439 -40.9616514336943 -17.3446634271277 -24.8500258268035 -33.1998200115426 -45.2504374722934 -63.2569853351436 -23.1834548618108 -21.4367865068621 -20.1351668594416 -57.7843162150394 -61.1665216483285 -70.7351692074273 -82.9113957422794 -96.6251399346544 -16.7180820919461 -19.8285946135753 -8.65222404030109 -3.12494092913938 -8.91288923057417 -10.8420703088409 -3.60205941929325 -20.4009909825537 -29.4886709572743 -2.82326238295896 
-17 1.60319182895464 -12.4327463690813 -10.1470551578135 -23.1989157767232 -30.2195496928586 -41.0616514335544 -17.4446628093371 -24.8750253634674 -33.1498197026611 -45.1254373178665 -63.0569853351713 -23.2334545529016 -21.4117863524074 -20.0351668594416 -57.684316832857 -61.1415221116916 -70.7851695163358 -83.0363958967333 -96.8251399346536 -16.6930824474417 -19.8785948146163 -8.55222455050174 -3.12494143895014 -8.83788989483866 -10.69207112756 -3.60205931145278 -20.4759907202587 -29.6386705405246 -2.82326371742069 
-16.8 1.59351880966078 -12.5077461790826 -10.0720553478122 -23.1489161565449 -30.2445498826816 -41.1616514333787 -17.5446620493732 -24.9000247935023 -33.0998193226947 -45.0004371278988 -62.8569853352023 -23.2834541729041 -21.3867861624087 -19.9351668594415 -57.5843175928528 -61.1165226816887 -70.8351698963342 -83.1613960867329 -97.0251399346546 -16.6680828895895 -19.9285950667653 -8.45222518296352 -3.12494207092044 -8.76289071680767 -10.5420721395286 -3.60205918363541 -20.5509904024426 -29.7886700327098 -2.8232653786026 
-16.6 1.58384579605254 -12.5827459450005 -9.99705558189436 -23.098916624491 -30.2695501165455 -41.2616514331605 -17.6446611130834 -24.9250240912946 -33.0498188545692 -44.8754368938554 -62.6569853352411 -23.3334537047397 -21.3617859283265 -19.8351668594415 -57.4843185291824 -61.0915233839361 -70.8851703644994 -83.2863963208161 -97.2251399346556 -16.6430834328314 -19.9785953759252 -8.35222596068459 -3.1249428480268 -8.68789172799618 -10.3920733847984 -3.60205902466969 -20.6259900093947 -29.9386694055798 -2.82326744179055 
-16.4 1.57417278947914 -12.6577456563735 -9.92205587052127 -23.0489172014718 -30.2945504048994 -41.3616514328874 -17.7446599586247 -24.9500232254628 -32.9998182773643 -44.7504366052775 -62.45698533529 -23.3834531274859 -21.3367856396995 -19.7351668594414 -57.3843196836893 -61.0665242498161 -70.9351709417525 -83.4113966094422 -97.4251399346548 -16.6180841060517 -20.0285957605185 -8.25222692303147 -3.12494380960048 -8.61289297819766 -10.2420749236267 -3.60205883205815 -20.7009895281563 -30.0886686357144 -2.82327001059792 
-16.2 1.56449979165068 -12.7327452999428 -9.84705622695204 -22.9989179139899 -30.3195507609868 -41.461651432544 -17.8446585329599 -24.9750221562288 -32.949817564561 -44.625436248905 -62.2569853353483 -23.4334524146243 -21.3117852832687 -19.6351668594414 -57.2843211094115 -61.0415253191076 -70.9851716546132 -83.5363969658722 -97.625139934654 -16.5930849453553 -20.0785962433913 -8.15222811939493 -3.12494500499186 -8.53789453001892 -10.0920768318788 -3.60205860212772 -20.7759889417951 -30.2386676929225 -2.82327321684068 
-16 1.55482680468513 -12.8077448592864 -9.77205666760846 -22.9489187948729 -30.3445512012133 -41.5616514321142 -17.9446567704033 -25.0000208343286 -32.8998166833174 -44.5004358083177 -62.0569853354174 -23.4834515333114 -21.2867848426122 -19.5351668594413 -57.1843228720382 -61.0165266410778 -71.0351725359271 -83.6613974065296 -97.825139934655 -16.5680859868473 -20.1285968442269 -8.05222960233535 -3.12494648670997 -8.46289645239345 -9.94207919491061 -3.60205832171959 -20.8509882207305 -30.3886665312015 -2.82327721554351 
-15.8 1.54515383125272 -12.8827443137006 -9.6970572131942 -22.8989198855026 -30.3695517462573 -41.6616514315724 -18.044654588145 -25.025019197656 -32.8498155922305 -44.3754352628166 -61.8569853355021 -23.5334504421403 -21.2617842970269 -19.4351668594417 -57.0843250543804 -60.9915282778343 -71.0851736270977 -83.7863979521145 -98.0251399346542 -16.5430872882958 -20.1785976000897 -7.95223145036668 -3.12494833320244 -8.38789884447254 -9.79208213257456 -3.60205798649552 -20.9259873399207 -30.538665104806 -2.82328221538918 
-15.6 1.53548087469517 -12.9577436372756 -9.62205788961922 -22.8489212376738 -30.3945524220035 -41.7616514308936 -18.1446518825482 -25.0500171684843 -32.7998142394837 -44.2504345864949 -61.6569853356054 -23.5834490892902 -21.2367836206018 -19.3351668594417 -56.9843277600797 -60.9665303071086 -71.135174979947 -83.9113986285388 -98.2251399346534 -16.518088907469 -20.2285985428378 -7.8522337472201 -3.12495062812233 -8.31290181581658 -9.64208578034362 -3.60205757649694 -21.0009862534971 -30.6886633419573 -2.82328846367943 
-15.4 1.52580793921707 -13.0327427974109 -9.54705872948388 -22.7989229165517 -30.4195532610167 -41.8616514300421 -18.2446485232144 -25.0750146490151 -32.7498125598793 -44.1254337467551 -61.4569853357302 -23.6334474095608 -21.2117827807371 -19.2351668594416 -56.8843311195393 -60.9415328267035 -71.1851766596773 -84.0363994684044 -98.4251399346544 -16.493090923798 -20.2785997193022 -7.75223660499397 -3.12495348346412 -8.23790551102303 -9.49209031541562 -3.60205707335681 -21.0759849104923 -30.8386611590879 -2.82329627915693 
-15.2 1.51613503012436 -13.107741752967 -9.47205977392786 -22.748925004368 -30.444554304389 -41.9616514289704 -18.3446443455904 -25.1000115158351 -32.6998104711432 -44.000432702463 -61.2569853358821 -23.6834453206728 -21.1867817362931 -19.1351668594416 -56.7843352973162 -60.9165359600364 -71.2351787485662 -84.1614005128494 -98.6251399346554 -16.468093445598 -20.3286011966583 -7.65224017322732 -3.12495704863686 -8.16291012063975 -9.34209596947543 -3.60205646197683 -21.1509832546683 -30.9886584588199 -2.82330607300983 
-15 1.50646215411302 -13.1827404520264 -9.39706107486843 -22.6989276049021 -30.4695556039826 -42.0616514276235 -18.4446391420171 -25.1250076132024 -32.6498078694511 -43.8754314017114 -61.0569853360711 -23.7334427187917 -21.1617804353524 -19.0351668594415 -56.6843405010777 -60.8915398628573 -71.2851813504466 -84.2864018137891 -98.8251399346546 -16.4430965956264 -20.378603045746 -7.55224462670058 -3.12496149825836 -8.08791587120269 -9.19210302097893 -3.60205570937246 -21.2259812011234 -31.1386551043344 -2.82331835075822 
-14.8 1.49678931966755 -13.2577388288047 -9.32206269809015 -22.6489308496497 -30.4945572255085 -42.1616514259276 -18.5446326493624 -25.1500027437694 -32.5998046232397 -43.7504297787218 -60.8569853363032 -23.7834394723482 -21.1367788121307 -18.9351668594415 -56.5843469939638 -60.8665447325217 -71.3351845968892 -84.4114034370101 -99.0251399346538 -16.4181005399664 -20.4286053668643 -7.45225019741502 -3.12496706412466 -8.01292306028984 -9.0421118332878 -3.6020547842794 -21.3009786528086 -31.2886509327979 -2.82333376397272 
-14.6 1.48711653755672 -13.332736799806 -9.24706472708883 -22.5989349055176 -30.5195592523777 -42.2616514237982 -18.6446245336568 -25.1749966570625 -32.5498005655316 -43.6254277500123 -60.6569853365924 -23.8334354143508 -21.1117767831319 -18.8351668594414 -56.4843551099595 -60.8415508195187 -71.3851886548876 -84.5364054660097 -99.2251399346548 -16.3931054663644 -20.4786082642636 -7.35225715678064 -3.12497401739144 -7.93793204255529 -8.89212284455283 -3.60205362397052 -21.3759754635011 -31.4386457144917 -2.82335311644626 
