pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Stoich
-5.20000000000004 1.76299433800887 -5.95970647504275 -3.88997654373607 -6.17919436100477 -11.1795936058833 -16.1860030656666 -4.49128198786977 -9.4833387529066 -14.6124399787423 -19.7649890537352 -28.2674751026644 -9.09452417299502 -11.3366010547493 -16.2158222111397 -20.8158507812325 -24.128335189446 -27.4914822517626 -33.3668878727045 -39.2462206000537 -3.41648468258812 
-5.00000000000004 1.75109187386988 -5.99969699845665 -3.84998602032218 -6.1992133077017 -11.2396030759942 -16.2860030591913 -4.45124543475327 -9.4033116763762 -14.492422378798 -19.604980930377 -28.0674764558923 -9.07450521983959 -11.2765915781799 -16.1158222111565 -20.855888687593 -24.2083636192204 -27.6115012049508 -33.5268973493066 -39.4462206000697 -3.37585890720228 
-4.80000000000004 1.73918762067478 -6.03969353283512 -3.8099894859437 -6.2192202327648 -11.2996065354357 -16.3860030530114 -4.41123305524541 -9.32330276248987 -14.3724169305332 -19.4449789477338 -27.8674779388705 -9.05449828861414 -11.216588112576 -16.0158222111741 -20.8959025500974 -24.2883740161033 -27.7315081362122 -33.6869008149465 -39.6462206000881 -3.3353324148809 
-4.60000000000004 1.72728205027306 -6.07969449283351 -3.76998852594531 -6.23921830686888 -11.3596055695382 -16.4860030471122 -4.37123852059062 -9.24330726783668 -14.2524204758816 -19.2849815330838 -27.6674795642222 -9.03450020862938 -11.1565890725929 -15.9158222111925 -20.9358987101215 -24.3683711361257 -27.8515062162331 -33.8468998549658 -39.8462206001057 -3.29488869733727 
-4.40000000000004 1.71537553421331 -6.11969863010337 -3.72998438867546 -6.25921002669728 -11.4196014266365 -16.5860030414803 -4.33125685121998 -9.16332146119619 -14.1324305319713 -19.1249874519036 -27.4674813457721 -9.01450848318844 -11.0965932098821 -15.8158222112119 -20.9758821610622 -24.4483587243363 -27.9714979417134 -34.006895717716 -40.0462206001258 -3.25451398177093 
-4.20000000000004 1.7034683631191 -6.15970496819234 -3.68997805058648 -6.27919734514216 -11.4795950831703 -16.6860030361032 -4.2912841564797 -9.08334242836693 -14.012445161053 -18.9649957428964 -27.2674832986759 -8.99452115938651 -11.0365995479912 -15.715822211232 -21.0158568087265 -24.5283397100896 -28.0914852655558 -34.1668893796473 -40.2462206001461 -3.21419676305932 
-4.00000000000004 1.69156076255967 -6.19971274922109 -3.64997026955774 -6.29918177794992 -11.5395872970068 -16.7860030309684 -4.25131742145882 -9.00336791231731 -13.8924628639747 -18.8050056647893 -27.0674854395401 -8.97453672146531 -10.9766073290412 -15.6158222112533 -21.0558256846328 -24.6083163670247 -28.2114697035196 -34.3268815986398 -40.4462206001674 -3.17392741758079 
-3.80000000000004 1.6796529059975 -6.2397213903813 -3.60996162839753 -6.31916449072609 -11.5995786509432 -16.886003026065 -4.21135433312636 -8.92339618282464 -13.7724824933218 -18.6450166529762 -26.8674877865668 -8.95455400380811 -10.9166159702238 -15.5158222112757 -21.0957911200143 -24.6882904435664 -28.3314524212215 -34.486872957502 -40.6462206001897 -3.13369788409982 
-3.60000000000004 1.66774492534387 -6.2797304484705 -3.56995257030833 -6.33914636986499 -11.6595695881713 -16.9860030213823 -4.17139313862419 -8.84342593023326 -13.6525031826412 -18.4850282842064 -26.6674903597078 -8.93457212001 -10.8566250283365 -15.4158222112992 -21.135754887681 -24.7682632693222 -28.4514343050665 -34.6468638994362 -40.8462206002132 -3.09350139930201 
-3.40000000000004 1.65583691954271 -6.31973959105168 -3.52994342772714 -6.35912808023053 -11.719560441118 -17.0860030169102 -4.13143253007517 -8.76345617910307 -13.5325242889298 -18.3250402479138 -26.467493180834 -8.91459040519705 -10.7966341709424 -15.3158222113239 -21.1757183173809 -24.8482358416033 -28.5714160199288 -34.8068547568797 -41.0462206002378 -3.05333227826736 
-3.20000000000004 1.64392896150821 -6.35974857314393 -3.48993444563489 -6.37911011177497 -11.7795514547547 -17.1860030126392 -4.09147155153139 -8.68348621846703 -13.4125453462015 -18.1650523230933 -26.2674962739213 -8.89460836940748 -10.7366431530606 -15.2158222113498 -21.2156823890378 -24.9282088953525 -28.6913980557702 -34.9668457748133 -41.2462206002637 -3.01318573227665 
-3.00000000000004 1.63202110376005 -6.39975721828886 -3.44992580048996 -6.39909281740598 -11.8395428055307 -17.28600300856 -4.05150952344367 -8.60351554523438 -13.292566027824 -18.0050643595708 -26.0674996652538 -8.8746256597246 -10.6766517982327 -15.1158222113771 -21.2556478084853 -25.0081829599449 -28.8113807655076 -35.1268371296956 -41.4462206002909 -2.97305771677318 
-2.80000000000004 1.62011338293814 -6.43976540338181 -3.40991761539701 -6.41907644332422 -11.8995346165418 -17.3860030046642 -4.01154598220959 -8.52354381890735 -13.172586116404 -17.8450762630579 -25.867503383648 -8.85464202993916 -10.6166599833543 -15.0158222114057 -21.2956150681422 -25.0881584046947 -28.9313643953503 -35.2868289446313 -41.6462206003196 -2.93294480496244 
-2.60000000000004 1.60820582344422 -6.47977304643652 -3.36990997234231 -6.43906115349395 -11.9595269697663 -17.4860030009433 -3.9715806314772 -8.44357082512026 -13.0526054795622 -17.6850879831614 -25.6675074606967 -8.83465731607872 -10.5566676264392 -14.9158222114359 -21.3355844959534 -25.1681354755607 -29.051349109271 -35.4468213016067 -41.8462206003497 -2.89284408204824 
-2.40000000000004 1.59629844035408 -6.51978009680057 -3.32990292197825 -6.45904704921213 -12.0195199158485 -17.5860029973896 -3.93161330327518 -8.36359644655419 -12.9326240506321 -17.5250995038672 -25.4675119310385 -8.81467141683855 -10.496674676835 -14.8158222114676 -21.3755562945289 -25.2481143245002 -29.1713350085746 -35.6068142512744 -42.0462206003814 -2.85275305679457 
-2.20000000000004 1.58439124173856 -6.55978652735709 -3.28989649142174 -6.479034184705 -12.0795134818979 -17.6860029939955 -3.89164392711401 -8.2836206398365 -12.8126418133578 -17.3651108360365 -25.2675168326513 -8.79468427798498 -10.4366811074249 -14.715822211501 -21.4155305723362 -25.3280950328641 -29.2913221474949 -35.7668078207512 -42.2462206004147 -2.81266958740361 
-2.00000000000004 1.57248423050987 -6.5997923283215 -3.24989069045732 -6.49902257953456 -12.1395076776919 -17.7860029907539 -3.85167250549588 -8.20364341725395 -12.6926587898109 -17.2051220115251 -25.0675222071755 -8.77469587994899 -10.3766869084245 -14.6158222115362 -21.4555073685137 -25.408077630006 -29.4113105456013 -35.926802019822 -42.4462206004499 -2.77259181919847 
-1.80000000000004 1.56057740587949 -6.63979750234315 -3.20988551643567 -6.51901222839525 -12.1995025005742 -17.8860029876579 -3.8116990946751 -8.12366483241152 -12.5726750309468 -17.0451330786393 -24.8675281002681 -8.75470622802938 -10.3166920824832 -14.5158222115733 -21.4954866724642 -25.4880621079781 -29.531300197595 -36.0867968458373 -42.6462206004869 -2.73251813213445 
-1.60000000000004 1.54867076450591 -6.67980206064894 -3.16988095812988 -6.53900310882677 -12.2594979393115 -17.986002984701 -3.77172378962073 -8.04368496905136 -12.4526906092809 -16.8851440986676 -24.6675345619905 -8.73471534468007 -10.2566966408281 -14.4158222116124 -21.5354684392801 -25.5680484330998 -29.6512910810225 -36.2467922875706 -42.846220600526 -2.69244709640726 
-1.40000000000004 1.53676430139512 -6.71980602001809 -3.12987699876073 -6.55899518726443 -12.3194939771183 -18.0860029818769 -3.73174671234141 -7.96370393240289 -12.3327056132632 -16.7251551432808 -24.4675416472346 -8.71472326345963 -10.1967006002385 -14.3158222116536 -21.5754526018447 -25.6480365550335 -29.7712831623254 -36.4067883282427 -43.0462206005672 -2.65237743473019 
-1.20000000000004 1.5248580105972 -6.75980940044144 -3.08987361833739 -6.5789884237206 -12.3794905939979 -18.1860029791798 -3.69176800298924 -7.88372184262738 -12.2127201430644 -16.5651662926586 -24.2675494161891 -8.69473002434987 -10.1367039807054 -14.2158222116972 -21.6154390801949 -25.728026413807 -29.8912764015223 -36.5667849478629 -43.2462206006108 -2.61230799018879 
-1.00000000000004 1.51295188575023 -6.79981222329407 -3.04987079548475 -6.59898277543941 -12.4394877685693 -18.2860029766039 -3.65178781306229 -7.80373882984779 -12.0927343074322 -16.4051776341738 -24.0675579348516 -8.67473567010117 -10.0767068036041 -14.1158222117432 -21.6554277888303 -25.8080179452951 -30.011270755863 -36.7267821250563 -43.4462206006568 -2.57223769855468 
-0.800000000000041 1.50104592049365 -6.83981450994651 -3.00986850883232 -6.61897819967438 -12.4994854794567 -18.3860029741437 -3.61180630041065 -7.72375503054372 -11.9727482214756 -16.2451892615648 -23.8675672755902 -8.65474024345472 -10.0167090903052 -14.0158222117919 -21.6954186422692 -25.8880110853865 -30.1312661826068 -36.8867798384525 -43.6462206007054 -2.53216556438071 
-0.600000000000041 1.48914010878434 -6.8798162807028 -2.96986673807603 -6.63897465581242 -12.559483706351 -18.4860029717943 -3.57182362560383 -7.64377058498061 -11.8527620051562 -16.0852012744892 -23.6675775177582 -8.63474378501863 -9.95671086111284 -13.9158222118432 -21.7354115592963 -25.9680057731699 -30.2512626411465 -37.0467780677484 -43.8462206007577 -2.49209064009533 
-0.400000000000041 1.4772344451394 -6.91981755398464 -2.92986546479419 -6.65897210700479 -12.6194824308252 -18.5860029695504 -3.53183994934631 -7.56378563544125 -11.732775782335 -15.9252137783861 -23.4675887483734 -8.61474633163689 -9.89671213444925 -13.8158222118978 -21.7754064662227 -26.0480019533781 -30.3712600946366 -37.2067767945204 -44.0462206008115 -2.45201200748813 
-0.200000000000041 1.46532892481423 -6.95981834573321 -2.88986467304562 -6.67897052136458 -12.6794816369336 -18.6860029674073 -3.49185543081714 -7.48380032516351 -11.6127896803087 -15.7652268846112 -23.2676010628499 -8.59474791519189 -9.83671292625569 -13.7158222119557 -21.815403299287 -26.127999578191 -30.491258511198 -37.3667760028304 -44.2462206008701 -2.41192876119371 
-4.1133763062362e-14 1.45342354393892 -6.9998186689508 -2.84986434982802 -6.69896987288268 -12.7394813116693 -18.7860029653606 -3.45187022666027 -7.40381479778905 -11.4928038297167 -15.6052407108016 -23.0676145658227 -8.5747485616885 -9.7767132495347 -13.6158222120171 -21.8554020064773 -26.2079986085988 -30.6112578648235 -37.5267756796734 -44.4462206009307 -2.3718399936616
