pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Xei{-1} Xei{0} Xei{1} XesubO{1} XesubO{2} XesubO{3} XesubZr{-3} XesubZr{-4} XesubZr{-5} Stoich
-14.4 2.33632818376645 -4.03338934314325 -5.81629367563558 -5.43197723952962 -8.50605935250869 -11.5861516803924 -5.9861383545091 -12.9045122514454 -19.9599306091806 -27.0387968160731 -37.4675999969017 -9.84188990891287 -14.0102839225666 -20.8158222108566 -19.321119308547 -20.707286584861 -22.144116515278 -26.0932050043204 -30.0462205997701 -17.3219967778186 -10.8794330760527 -12.7772980852837 -5.51856243043692 -3.168636440975 -9.85132188844951 -5.46872693944552 -3.50118998656794 -11.5866083205672 -3.56439924445209 
-14.2 2.32158835884184 -4.08291298017181 -5.76677003860701 -5.43292956941788 -8.55653531942551 -11.6861512843378 -5.98423369301802 -12.8530839529258 -19.8589786736324 -26.8883212434963 -37.2676007872964 -9.84093718297016 -13.9598075595953 -20.7158222108567 -19.3230247604336 -20.7587156737762 -22.2450692412218 -26.2436813672928 -30.246220599771 -17.3715183838617 -10.8794310450672 -12.7277724172696 -5.56903636636809 -3.16958673987761 -9.80274855032394 -5.41729660994022 -3.49928329409122 -11.634225265119 -3.62012445204127 
-14 2.30682893376797 -4.13250247081003 -5.7171805479688 -5.43375022935318 -8.60694546999903 -11.7861509255496 -5.98259237168126 -12.8018531409508 -19.7581583710192 -26.7379114502449 -37.0676015034068 -9.84011616424672 -13.9093970502337 -20.6158222108569 -19.3246667978801 -20.8099472018609 -22.3458902599447 -26.3940918766539 -30.4462205997704 -17.4211535462532 -10.8794767168205 -12.6782285983846 -5.61949218869476 -3.17045307156606 -9.75402539137379 -5.3661114697184 -3.49768764450761 -11.6822191061736 -3.67763912174235 
-13.8 2.29205157002434 -4.182152232732 -5.66753078604683 -5.43445037947816 -8.65729538204597 -11.8861505995185 -5.98119207018524 -12.7508030775328 -19.6574585456793 -26.587561862983 -36.8676021542229 -9.83941568809079 -13.8590468121558 -20.515822210857 -19.3260677501931 -20.8609979160958 -22.4465907361016 -26.5444421147328 -30.6462205997712 -17.4708957057993 -10.8795691144446 -12.6286712340868 -5.66993449836574 -3.17124561931507 -9.70516817720122 -5.31515380392444 -3.49637974063562 -11.7305609642236 -3.73746521322648 
-13.6 2.2772576850839 -4.23185750343771 -5.61782551534111 -5.43503954067066 -8.70758981394419 -11.9861503021224 -5.98001374675469 -12.6999194833965 -19.5568696808373 -26.4372677274353 -36.6676027479694 -9.83882622950232 -13.8087520828616 -20.4158222108571 -19.3272466673695 -20.911882103978 -22.5471801946895 -26.6947368440264 -30.8462205997705 -17.5207400349733 -10.8797081729129 -12.5791050218494 -5.72036798873214 -3.17197383897575 -9.6561911261558 -5.26440926825635 -3.49534047567325 -11.779226969967 -3.80031752782464 
-13.4 2.26244847266935 -4.28161427219499 -5.56806874658383 -5.43552573061865 -8.75783277264946 -12.086150029585 -5.97904136599191 -12.6491903338765 -19.4563837625599 -26.2870250404006 -36.4676032921775 -9.83833976701698 -13.758508851619 -20.3158222108572 -19.3282195923412 -20.962611797707 -22.6476666571758 -26.8449800752699 -31.0462205997714 -17.5706832994525 -10.8798946686349 -12.529534748814 -5.77079744315926 -3.1726465246456 -9.60710704306875 -5.21386661445815 -3.49455459063232 -11.8281978536833 -3.86719551948493 
-13.2 2.24762492254376 -4.33141921354596 -5.51826380523286 -5.43591559676253 -8.80802758014431 -12.1861497784308 -5.97826163300646 -12.5986056595401 -19.3559941468725 -26.1368304833623 -36.2676037937882 -9.837949649719 -13.70831379297 -20.2158222108573 -19.3289998269366 -21.0131969736533 -22.7480567744731 -26.9951751339182 -31.2462205997706 -17.6207237427326 -10.880130170564 -12.4799653093922 -5.82122775258317 -3.17327189271853 -9.55792746979033 -5.16351744205079 -3.49401035957593 -11.8774585639779 -3.93953887464771 
-13 2.23278783308342 -4.38126964506413 -5.4684133737147 -5.43621450074548 -8.85817691564543 -12.2861495454501 -5.97766382449581 -12.5481574195113 -19.2556954753256 -25.9866813802971 -36.0676042592049 -9.8376505127554 -13.6581642244883 -20.1158222108573 -19.3295981008648 -21.0636456790996 -22.8483559114376 -27.1453247024009 -31.4462205997714 -17.6708610238387 -10.880417020152 -12.430401727462 -5.87166393767223 -3.17385764628943 -9.50866279184344 -5.11335605160992 -3.49369940065323 -11.9269980365734 -4.01950212510757 
-12.8 2.21793782617897 -4.43116347728866 -5.41851954149017 -5.4364266185043 -8.90828286562877 -12.3861493276579 -5.97723958857992 -12.4978393513708 -19.1554835749606 -25.8365756477077 -35.8676046943909 -9.83743817720452 -13.6080580567129 -20.0158222108574 -19.3300227719659 -21.1139641824253 -22.9485682469878 -27.2954308701756 -31.6462205997707 -17.7210961525923 -10.880758316681 -12.3808491917665 -5.92211118418455 -3.17441106057722 -9.45932237390632 -5.06337927999848 -3.49361646126632 -11.976808929411 -4.11049046024326 
-12.6 2.20307535398751 -4.48109919103838 -5.36858382774045 -5.43655498561455 -8.95834694648874 -12.4861491222676 -5.97698285409826 -12.4476469031395 -19.0553554129795 -25.6865117719768 -35.6676051049104 -9.837309604704 -13.5579937704626 -19.9158222108574 -19.3302799169678 -21.1641570411769 -23.0486968194891 -27.4454951564267 -31.8462205997715 -17.7714314718139 -10.8811579221529 -12.3313130834887 -5.97257487051638 -3.17493903315933 -9.4099146327391 -5.01358643723895 -3.49375933225651 -12.0268875141509 -4.2183088218535 
-12.4 2.18820070987567 -4.53107580064475 -5.31860721813407 -5.43660157078564 -9.00837014126621 -12.5861489266515 -5.97688968363105 -12.3975771230659 -18.9553090232996 -25.5364887726905 -35.4676054960176 -9.83726282391679 -13.507970380069 -19.8158222108575 -19.3303734785415 -21.214227212357 -23.1487436002756 -27.5955185468195 -32.0462205997707 -17.8218706376689 -10.8816204784015 -12.2817990301309 -6.02306062154241 -3.17544817457899 -9.36044716455199 -4.96397921341394 -3.49412871803787 -12.0772335095386 -4.35406068398264 
-12.2 2.17331403261051 -4.58109283987093 -5.2685901789079 -5.43656730399652 -9.05835291370326 -12.6861487383147 -5.97695821721461 -12.3476286174233 -18.8553434784308 -25.3865061885955 -35.2676058726965 -9.83729690236917 -13.4579874192952 -19.7158222108575 -19.3303053216376 -21.2641760946793 -23.248709521824 -27.7455015075941 -32.2462205997715 -17.8724186344326 -10.8821514359391 -12.2323129484423 -6.07357435151703 -3.17594486532743 -9.31092681607465 -4.91456166530888 -3.49472820915899 -12.1278500398859 -4.54340863087824 
-12 2.15841531101614 -4.63115034626618 -5.21853267251265 -5.43645210775785 -9.10829522385984 -12.7861485548665 -5.9771886098294 -12.2978015036428 -18.7554588582551 -25.2365640620246 -35.0676062397303 -9.83741191515968 -13.4080449256905 -19.6158222108575 -19.3300752960558 -21.3140035754928 -23.3485945090327 -27.8954440011981 -32.4462205997707 -17.9230817960033 -10.8827570911145 -12.1828610972225 -6.12412231684905 -3.1764353242642 -9.26135976861578 -4.86534020670387 -3.49556425694922 -12.1787435940714 -4.87357084350861 
-11.8 2.14350438653491 -4.68124885256087 -5.16843416621795 -5.43625491429666 -9.15819653669335 -12.8861483739947 -5.97758299702046 -12.2480973845392 -18.6556562328567 -25.0866629303316 -34.8676066017426 -9.83760892774909 -13.3581434319852 -19.5158222108575 -19.3296812708778 -21.3637080566094 -23.4483974964441 -28.0453454949041 -32.6462205997715 -17.9738678412999 -10.8834446301164 -12.1334501299297 -6.17471116868439 -3.17692566980484 -9.21175160786211 -4.81632362660206 -3.49664618314211 -12.229924026559 -5.78346346953502 
-11.6 2.12858095485717 -4.73138938119055 -5.11829363758828 -5.43597367648246 -9.20805582750882 -12.9861481934399 -5.97814547305567 -12.1985193319447 -18.5559376516326 -24.9368038204777 -34.6676069632591 -9.83788998500824 -13.3082839606147 -19.4158222108573 -19.3291191563591 -21.4132864707204 -23.5481164391847 -28.1952049662744 -32.8462205997714 -18.0247859235453 -10.8842221837321 -12.0840871549157 -6.2253480131154 -3.17742198560657 -9.16210739503378 -4.76752312762333 -3.49798621279306 -12.2814045848396 -4.77859586005039 
-11.4 2.1136445668526 -4.78157344116678 -5.06810957761204 -5.43560537405883 -9.25787158506143 -13.0861480109687 -5.97888207845054 -12.1490718773633 -18.456306137075 -24.7869882459439 -34.467607328749 -9.8382581049607 -13.2584680205909 -19.3158222108573 -19.3283829164541 -21.4627342907916 -23.6477483192322 -28.3450209062982 -33.0462205997714 -18.0758466887419 -10.8850988889525 -12.0347798001599 -6.27604047588886 -3.17793038840302 -9.11243173785438 -4.71895237826243 -3.49959952340839 -12.3332019554312 -4.49735475925318 
-11.2 2.0986946253106 -4.83180303902908 -5.01787997974974 -5.43514599172594 -9.30764180059084 -13.1861478243604 -5.97980084381452 -12.099761044865 -18.3567657067144 -24.637218217721 -34.2676077026638 -9.83871730068529 -13.2086976184532 -19.2158222108573 -19.3274645250048 -21.5120454972047 -23.7472891235075 -28.4947913084358 -33.2462205997713 -18.1270623462721 -10.8860849486204 -11.9855362619655 -6.32679675108576 -3.17845706573839 -9.06272881732707 -4.67062760543199 -3.50150434844026 -12.3853363783253 -4.32486186323499 
-11 2.08373038703576 -4.88208067180439 -4.96760234697443 -5.43459053318964 -9.35736397482985 -13.2861476313747 -5.98091176174412 -12.0505943300193 -18.2573213590933 -24.4874962373247 -34.0676080894922 -9.83927256623588 -13.1589752512285 -19.1158222108573 -19.3263539939035 -21.5612125988787 -23.8467338579569 -28.6445136756604 -33.4462205997713 -18.1784467361735 -10.8871917057465 -11.9363653863163 -6.37762568245132 -3.17900836432787 -9.01300248314162 -4.62256764771244 -3.50372202349601 -12.4378316861564 -4.19805818620407 
-10.8 2.06875095725991 -4.93240934578172 -4.9172736729971 -5.43393298360294 -9.40703509922048 -13.3861474297427 -5.98222686194681 -12.0015807562447 -18.1579791113414 -24.3378253155954 -33.8676084937855 -9.8399299141905 -13.1093039252058 -19.0158222108573 -19.3250392979941 -21.6102265769466 -23.9460765100021 -28.794185001683 -33.6462205997712 -18.2300154114742 -10.8884317070699 -11.8872767136623 -6.42853680816498 -3.17959081606497 -8.96325626090101 -4.57479407526122 -3.50627712502212 -12.4907154616598 -4.09609822856713 
-10.6 2.05375529034063 -4.98279257416534 -4.86689044461349 -5.43316631423338 -9.45665165823454 -13.4861472171404 -5.98376020190181 -11.952730867816 -18.0587459945291 -24.1882089703995 -33.6676089202061 -9.84069637095769 -13.0596871535894 -18.9158222108572 -19.3235063844596 -21.6590768917957 -24.0453100532348 -28.9438017732993 -33.8462205997711 -18.281785709673 -10.889818776885 -11.8382805550938 -6.4795404369946 -3.18021121651021 -8.91349343296301 -4.52733125664778 -3.5091975347923 -12.5440190998136 -4.00949615828235 
-10.4 2.0387421855703 -5.03323439115571 -4.81644862762311 -5.43228245428992 -9.50620961528145 -13.5861469911777 -5.98552792320902 -11.9040567721329 -17.9596300818556 -24.0386512407356 -33.4676093735518 -9.84158000493838 -13.0101289705797 -18.8158222108571 -19.321739116498 -21.7077514408245 -24.144426419254 -29.0933599563089 -34.046220599771 -18.3337768308691 -10.8913680810907 -11.7893880423092 -6.53064769824692 -3.18087666077292 -8.86371706023496 -4.48020646517041 -3.5125145603053 -12.597777942317 -3.93315276202618 
-10.2 2.02371028764173 -5.08373935038501 -4.76594366839382 -5.43127229403197 -9.5557044142528 -13.6861467493783 -5.98754824536985 -11.8555721350644 -17.8606404855578 -23.8891566852085 -33.2676098587954 -9.8425899233969 -12.9606339298089 -18.7158222108571 -19.3197192795807 -21.7562365631365 -24.2434165007953 -29.2428549970795 -34.2462205997709 -18.3860098978022 -10.8930961887946 -11.7406111907838 -6.5818706049226 -3.18159460821854 -8.81393004845167 -4.43344993580589 -3.51626299017008 -12.6520313314111 -3.86402756331928 
-10 2.00865808455274 -5.13431253195753 -4.7153704868213 -5.43012567067897 -9.60513097247231 -13.7861464891703 -5.98984149396936 -11.8072922020914 -17.7617873710123 -23.7397303890905 -33.0676103811049 -9.84373628654186 -12.9112071113813 -18.615822210857 -19.3174265532905 -21.8045170184188 -24.3422701376502 -29.3922818155069 -34.4462205997708 -18.4385080127631 -10.8950211221829 -11.6919629425996 -6.63322209653018 -3.18237291825436 -8.76413517691459 -4.38709493622133 -3.52048117215803 -12.7068226949716 -3.8001782648827 
-9.80000000000004 1.99358391016722 -5.1849595338447 -4.66472348493413 -5.42883138560552 -9.65448368928604 -13.8861462078712 -5.99243006628564 -11.7592337725205 -17.6630819395543 -23.5903779557453 -32.8676109458724 -9.84503029031611 -12.8618541132684 -18.5158222108569 -19.3148385457417 -21.8525760127572 -24.4409761338757 -29.5416348136196 -34.6462205997707 -18.4912962866353 -10.897162394168 -11.6434572126975 -6.68471608532944 -3.18321990516569 -8.71433516193913 -4.34117777863559 -3.52521101645947 -12.7621995411602 -3.74030165859558 
-9.60000000000004 1.97848594840616 -5.23568645780409 -4.61399656097474 -5.42737723249244 -9.70375646013234 -13.9861459026769 -5.99533837498875 -11.7114151572642 -17.5645364003386 -23.4411054925702 -32.667611558738 -9.84648413823479 -12.8125810372277 -18.4158222108568 -19.3119308499041 -21.9003952408789 -24.5395222859568 -29.69090788966 -34.8462205997706 -18.5444018429047 -10.899541026478 -11.5951089210481 -6.73636748848545 -3.18414438436308 -8.66453271717675 -4.2957377956894 -3.53049795747267 -12.8182134061328 -3.68349207673313 
-9.40000000000004 1.9633622399997 -5.28649988669337 -4.56318313208545 -5.42575004269082 -9.75294269922 -14.0861455706539 -5.99859275741268 -11.6638561107989 -17.466163924984 -23.2919195883263 -32.4676122256048 -9.84811099601324 -12.7633944661169 -18.3158222108567 -19.3086771343468 -21.9479549542109 -24.6378954281781 -29.8400944607706 -35.0462205997704 -18.5978537900839 -10.9021795447679 -11.5469340104487 -6.78819224586352 -3.1851557128511 -8.61473061677587 -4.25081726751408 -3.53639085818663 -12.874919735736 -3.62910413446917 
-9.20000000000004 1.94821069389582 -5.33740684613879 -4.51227617264003 -5.4239357618775 -9.80203537785211 -14.1861452087314 -6.00222132224365 -11.6165777161844 -17.3679785709241 -23.142827274821 -32.2676129526541 -9.84992491490395 -12.7143014255622 -18.2158222108566 -19.3050492965649 -21.9952340758745 -24.7360815092871 -29.989187501325 -35.2462205997703 -18.6516831501342 -10.9051019453727 -11.4989494516081 -6.84020732510026 -3.18626383264318 -8.56493177712214 -4.20646127350463 -3.5429418236226 -12.9323776606174 -3.57666948247298 
-9.00000000000004 1.93302910542116 -5.38841474351758 -4.46126827526125 -5.42191957208134 -9.85102708543474 -14.2861448136928 -6.00625370546912 -11.5696022020311 -17.269995159392 -22.9938359659101 -32.0676137463644 -9.85194070966138 -12.6653093229408 -18.1158222108564 -19.3010177070496 -22.0422103837379 -24.8340657145293 -30.1381796039461 -35.4462205997701 -18.7059227270429 -10.9083336249027 -11.4511732337593 -6.89243071221341 -3.18747932237678 -8.51513936947735 -4.16271743888146 -3.55020588637822 -12.9906496207518 -3.52584344471359 
-8.80000000000004 1.91781517956406 -5.43953128973028 -4.41015172904854 -5.41968604813287 -9.89991010769897 -14.3861443821697 -6.01072075747865 -11.522952707828 -17.1722291189761 -22.8449533792815 -31.8676146135231 -9.85417380208663 -12.6164258691533 -18.0158222108563 -19.2965515221986 -22.0888607450996 -24.9318326221037 -30.2870630577332 -35.6462205997699 -18.7606069185884 -10.9119012702355 -11.4036243328794 -6.94488137981021 -3.18881344376164 -8.46535694464912 -4.11963559001124 -3.5582405837207 -13.049800864307 -3.47637004704348 
-8.60000000000004 1.90256656287238 -5.49076439202888 -4.35891862674994 -5.41721937200042 -9.94867653386512 -14.4861439106345 -6.01565411439248 -11.4766529624432 -17.0746962712927 -22.6961874292995 -31.6676155612425 -9.85664000668366 -12.5676589714518 -17.9158222108561 -19.291619113004 -22.1351614382036 -25.0293664175063 -30.4358299554344 -35.8462205997697 -18.8157714532013 -10.9158327025498 -11.3563226628951 -6.99757923829123 -3.19027819994329 -8.41558859853255 -4.07726727694095 -3.56710537294901 -13.1098987558339 -3.42805773651437 
-8.40000000000004 1.88728088513017 -5.54212201398928 -4.30756100478954 -5.41450361283389 -9.99731839665899 -14.5861433953888 -6.02108563797362 -11.4307268640639 -16.9774125509531 -22.5475460869995 -31.4676165969821 -9.85935525060427 -12.519016593412 -17.8158222108559 -19.2861886251622 -22.1810885723222 -25.1266511735853 -30.5844723334737 -36.0462205997695 -18.8714530455676 -10.9201566729557 -11.3092890113406 -7.0505450714908 -3.19188641118323 -8.3658391878117 -4.03566514896777 -3.57686086693623 -13.1710118717815 -3.38076201167652 
-8.20000000000005 1.87195581104606 -5.59361200184588 -4.25607101693294 -5.41152307428121 -10.0458278459629 -14.6861428325493 -6.02704672099352 -11.3851979592272 -16.8803936582598 -22.3990372064496 -31.2676177285756 -9.86233522631728 -12.4705065812684 -17.7158222108557 -19.2802286737355 -22.2266186087522 -25.2236711978719 -30.7329823456169 -36.2462205997692 -18.9276889687232 -10.9249026082546 -11.262544958783 -7.10380045609427 -3.19365180792933 -8.31611459670159 -3.99488217943023 -3.5875678852553 -13.2332088779572 -3.33437282277763 
-8.00000000000005 1.85658910591155 -5.6452418638896 -4.20444115488923 -5.40826273566761 -10.094197369393 -14.7861422180231 -6.03356740487473 -11.3400887810647 -16.7836546180535 -22.2506683041996 -31.0676189642819 -9.86559495040449 -12.4221364433119 -17.6158222108555 -19.2737092255604 -22.2717290226208 -25.3204114737842 -30.881352483573 -36.446220599769 -18.9845165268972 -10.9301003043849 -11.2161127928695 -7.15736767565449 -3.19558916544661 -8.26642209217477 -3.95497069739823 -3.59928626526701 -13.2965571200126 -3.28880472134342 
-7.80000000000005 1.84117871057242 -5.69701851857477 -4.15266450020405 -5.40470875575539 -10.142420044166 -14.8861415474813 -6.0406753721726 -11.2954200936774 -16.6872092759811 -22.102446307442 -30.8676203128391 -9.86914825977443 -12.3739130979967 -17.5158222108551 -19.2666026068195 -22.316399058565 -25.4168581644136 -31.0295758288875 -36.6462205997687 -19.0419724515945 -10.9357795743971 -11.1700154081965 -7.21126962044004 -3.1977144555466 -8.21677072758959 -3.91598128002333 -3.61207350257728 -13.361121012008 -3.24398984345465 
-7.60000000000005 1.82572283502668 -5.74894798004399 -4.10073503873484 -5.40084910164078 -10.1904898515206 -14.9861408163051 -6.04839468877413 -11.2512099488097 -16.5910696696442 -21.9543772396359 -30.6676217835638 -9.87300718271262 -12.3258425594656 -17.4158222108548 -19.2588847609431 -22.3606106741579 -25.5129992414757 -31.1776463674188 -36.8462205997692 -19.1000922072276 -10.9419698685609 -11.1242762408911 -7.26552972195873 -3.20004509559608 -8.16717190617023 -3.87796142931973 -3.62598311334289 -13.4269600842429 -3.19987161230094 
-7.40000000000005 1.81022006063722 -5.80103501470863 -4.04864800407019 -5.39667423553842 -10.2384020200829 -15.086140019532 -6.05674443033871 -11.2074726557097 -16.4952453418795 -21.8064658772065 -30.4676233864698 -9.87718125204168 -12.27792959413 -17.3158222108546 -19.2505366222835 -22.4043495701629 -25.6088251721453 -31.3255593327531 -37.0462205997682 -19.1589092379793 -10.9486998646481 -11.0789192023136 -7.32017188660841 -3.20260022558111 -8.11764000149023 -3.84095413230705 -3.64106285099486 -13.4941268565595 -3.1564004117386 
-7.20000000000005 1.79466946143657 -5.85328273368279 -3.99640028509603 -5.39217792982002 -10.2861534333386 -15.1861391517619 -6.06573705220292 -11.1642175585997 -16.3997425257953 -21.6587153421483 -30.2676251324373 -9.88167668998976 -12.230177313104 -17.2158222108544 -19.2415457463874 -22.4476064132409 -25.7043297341975 -31.4733116137795 -37.2462205997687 -19.2184541661656 -10.9559970738601 -11.0339686925515 -7.37522050907649 -3.20540112907503 -8.06819318601037 -3.80499624440943 -3.65735268207141 -13.5626644066102 -3.11352938496197 
-7.00000000000005 1.77907073241659 -5.90569216174883 -3.94399085703 -5.38735812898095 -10.3337430605656 -15.2861382070549 -6.07537666546237 -11.1214477437931 -16.3045632829227 -21.5111266712096 -30.0676270334327 -9.88649554612158 -12.1825867411698 -17.1158222108541 -19.2319080341222 -22.4903781290418 -25.7995108780644 -31.6209021857124 -37.4462205997677 -19.2787539861964 -10.963887465825 -10.9894496564503 -7.43070052826852 -3.20847172020102 -8.01885434906995 -3.7701168215679 -3.67488268729591 -13.6326038399007 -3.07121166385537 
-6.80000000000005 1.76342432945967 -5.95826176720913 -3.89142125156969 -5.38221788979963 -10.3811724268446 -15.3861371787942 -6.08565715663189 -11.0791586295023 -16.2097045631716 -21.3636983459982 -29.867629102761 -9.89163475704195 -12.1351563466298 -17.0158222108539 -19.2216296122815 -22.5326693126613 -25.8943716671443 -31.7683325802526 -37.6462205997682 -19.3398312996077 -10.9723951737759 -10.945387758941 -7.48663760249872 -3.21183918897092 -7.96965221237993 -3.73633541522834 -3.69367088641665 -13.7039616444818 -3.02939801363944 
-6.60000000000004 1.74773161648773 -6.01098696748732 -3.83869605129151 -5.37676636997063 -10.4284461072938 -15.4861360595216 -6.09656021038918 -11.0373364829814 -16.1151572163726 -21.2164257989209 -29.6676313554055 -9.89708515759809 -12.0878815469078 -16.9158222108537 -19.2107288111677 -22.5744937118258 -25.9889212665869 -31.9156073799734 -37.8462205997671 -19.4017036294933 -10.9815423033833 -10.9018096882702 -7.54305841255556 -3.21553479874958 -7.92062262188002 -3.70366039831509 -3.71372106978159 -13.7767370281249 -2.98803509376924 
-6.40000000000004 1.73199501330964 -6.06385963238257 -3.78582338639626 -5.37101982140714 -10.4755722236255 -15.5861348407486 -6.10805332295193 -10.9959569306489 -16.0209049991448 -21.0693009167979 -29.4676338083873 -9.90283048738839 -12.0407542118028 -16.8158222108535 -19.1992381515872 -22.6158757171405 -26.0831759367969 -32.0627347150786 -38.0462205997677 -19.4643828939352 -10.99134890293 -10.8587436229216 -7.59999112843415 -3.21959484973292 -7.87181000796849 -3.67208744552942 -3.73502078189117 -13.8509094051297 -2.94706455994109 
-6.20000000000004 1.71621814183891 -6.11686759279993 -3.73281542597889 -5.36500257256577 -10.5225629352015 -15.6861335127419 -6.12008783743409 -10.9549834847137 -15.9269235927922 -20.922311550028 -29.2676364812 -9.90884640822294 -11.99376217222 -16.7158222108533 -19.1872063099168 -22.6568518358875 -26.1771600159612 -32.2097267546603 -38.2462205997667 -19.5278750956351 -11.0018331442125 -10.8162199037868 -7.65746608129291 -3.22406184217431 -7.82326903999213 -3.64159824087699 -3.7575395376561 -13.926436121312 -2.9064227839774 
-6.00000000000004 1.7004059641622 -6.16999417686027 -3.67968884191855 -5.3587479559944 -10.5694349026905 -15.7861320642913 -6.13259708872825 -10.9143661519476 -15.8331796759657 -20.7754410491411 -29.0676393962528 -9.91509957634348 -11.9468887562802 -16.6158222108531 -19.174699973676 -22.697472083707 -26.2709068478411 -32.3566001706006 -38.4462205997673 -19.5921803068559 -11.013011771373 -10.7742719468869 -7.7155166759425 -3.22898585276356 -7.77506646652143 -3.61215953527143 -3.78122741611089 -14.0032505838272 -2.8660413420841 
-5.80000000000004 1.68456490943208 -6.22321778355954 -3.62646523521928 -5.35229916077093 -10.6162097141663 -15.8861304824663 -6.14549469863552 -10.8740401551555 -15.7396300724744 -20.6286678389506 -28.8676425793629 -9.92154678974193 -11.9001123629794 -16.515822210853 -19.161805546878 -22.7378012636083 -26.3644596344417 -32.5033765639004 -38.6462205997664 -19.6572930077561 -11.0249008655739 -10.7329374343885 -7.7741805816193 -3.23442615174109 -7.7272831587993 -3.58372263268042 -3.80601412021915 -14.0812608946347 -2.82584814059073 
-5.60000000000004 1.66870298283175 -6.27651151666331 -3.57317150211551 -5.34570996447537 -10.6629142509745 -15.9861287523783 -6.15867311189898 -10.8339248353152 -15.6462210195304 -20.4819650529027 -28.6676460602113 -9.92813425594943 -11.8534060960831 -16.415822210853 -19.1486306144637 -22.7779200642977 -26.4578721682348 -32.6500828307973 -38.8462205997671 -19.7232028643638 -11.0375169890778 -10.6922598247887 -7.83350124193149 -3.24045307894951 -7.68001635290434 -3.55622343634409 -3.83180865698658 -14.1603491645059 -2.78576933435671 
-5.40000000000004 1.65282985870726 -6.32984287179612 -3.5198401469827 -5.33904535878271 -10.7095810004146 -16.0861268569513 -6.17200234502189 -10.7939227133053 -15.5528875423877 -20.3353002206272 -28.467649872803 -9.93479696621508 -11.806737451216 -16.315822210853 -19.1353051939317 -22.8179259988985 -26.5512094579685 -32.7967514756638 -39.0462205997663 -19.789895989998 -11.0508787595792 -10.6522902401573 -7.89352976187301 -3.24715024375822 -7.63338216257985 -3.52958308483557 -3.85849966061087 -14.240371523263 -2.74573170305079 
-5.20000000000004 1.63695695623755 -6.3831734822016 -3.46650953657723 -5.33238205774489 -10.7562483097823 -16.1861247767244 -6.18532896968433 -10.7539187275623 -15.4595529462391 -20.1886350140732 -28.2676540558435 -9.94145818702614 -11.7600680616215 -16.2158222108531 -19.1219827523106 -22.8579341676829 -26.6445482371583 -32.9434208652591 -39.2462205997672 -19.8573567523274 -11.0650089115032 -10.6130897816758 -7.95432722316452 -3.25461709464425 -7.58751840306079 -3.50370925101638 -3.88595643719716 -14.3211589102548 -2.70566551974425 
-5.00000000000004 1.62109750090167 -6.43645891222142 -3.4132241065574 -5.32580891068412 -10.8029605927414 -16.2861224897033 -6.19847528695914 -10.7137796148173 -15.3661284034743 -20.0419250412886 -28.0676586530391 -9.94802904706598 -11.7133534916416 -16.1158222108533 -19.1088410322307 -22.8980778776229 -26.7379773771181 -33.0901354352387 -39.4462205997666 -19.9255701801423 -11.0799369092982 -10.574732349451 -8.01596750391845 -3.26297194537836 -7.5425878237747 -3.47849813606624 -3.91403075226684 -14.4025186553443 -2.6655077723407 
-4.80000000000004 1.60526658408344 -6.48964845703251 -3.36003456174632 -5.31942730263244 -10.8497685295008 -16.3861199712738 -6.21123852641672 -10.6733533094638 -15.2725125533097 -19.8951196463129 -27.8676637132523 -9.95440813668846 -11.666543036453 -16.0158222108536 -19.0960828529874 -22.9385092431907 -26.831598287497 -33.2369458904287 -39.6462205997676 -19.9945249992721 -11.095702183617 -10.5373080789587 -8.07854071499631 -3.27235561164513 -7.49878194523077 -3.45383710503119 -3.94255926604288 -14.4842367139314 -2.62520538487777 
-4.60000000000004 1.58948123059236 -6.5426849157868 -3.30699810299203 -5.31335160805867 -10.8967292936813 -16.4861171942086 -6.2233899386787 -10.6324682629715 -15.1785910480631 -19.748161682312 -27.6676692904971 -9.96048105419746 -11.6195794952077 -15.9158222108541 -19.0839370179699 -22.9793998669274 -26.925525369988 -33.383909431674 -39.8462205997672 -20.064217365023 -11.1123580906135 -10.5009275272009 -8.14215738617296 -3.28293582406749 -7.45632569889845 -3.42960796553501 -3.97136658530099 -14.5660804919438 -2.58471844014758 
-4.40000000000004 1.57376049738377 -6.59550425992598 -3.25417875885284 -5.3077098543583 -10.9439068841201 -16.5861141287866 -6.23467346841826 -10.5909324485718 -15.0842358895243 -19.600987179634 -27.4676754436799 -9.96611974247637 -11.5723988393474 -15.8158222108546 -19.0726596414144 -23.0209418345111 -27.0198866817109 -33.5310900875361 -40.0462205997685 -20.1346553551831 -11.1299767366344 -10.4657268290826 -8.20695362263218 -3.29491271638752 -7.41548324707968 -3.40569079715578 -4.00026876106094 -14.6478020118429 -2.54402311798355 
