pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Csi{0} Csi{-1} Csi{1} CssubZr{-5} CssubZr{-4} CssubZr{-3} CssubO{1} CssubO{2} CssubO{3} Stoich
-14.4 2.20253168058116 -4.48292585346999 -5.36675716530883 -4.53276183021419 -8.05638045352 -11.5860092917305 -7.78414983924568 -14.2529872258553 -20.8588690732637 -27.4881987698294 -37.4674654403313 -10.7409629295059 -14.4598204328329 -20.8158222107961 -17.5229732671796 -19.3586770538203 -21.2450434945641 -25.6436684939333 -30.0462205997097 -26.0351949712652 -32.8297901146885 -20.5743901362821 -22.3510382382874 -13.8940358012349 -4.99999996076713 -24.4243652119698 -15.099389402903 -14.6877949209062 -4.25329771567494 
-14.2 2.19120977690909 -4.52096577937111 -5.32871723940771 -4.55668163691268 -8.11834018611961 -11.6860089502312 -7.73630954367995 -14.1671070043884 -20.7349489258957 -27.3262386965603 -37.2674654411611 -10.7170427813086 -14.3978603587345 -20.7158222107966 -17.5708135635763 -19.4445572761181 -21.3689636427631 -25.8056285680333 -30.2462205997109 -26.1210752751917 -32.9537103445162 -20.6222305143075 -22.4271181725489 -13.9320758095953 -5.0000000432264 -24.5722052484955 -15.2091895135276 -14.7595551056301 -4.33395599893677 
-14 2.17986201646272 -4.55909258021897 -5.29059043855986 -4.58042771432077 -8.18021306437556 -11.786008629335 -7.68881674799355 -14.0814874078542 -20.6112025285136 -27.1643654983304 -37.0674654420833 -10.6932963830048 -14.3359871595829 -20.6158222107971 -17.6183063601845 -19.5301768735743 -21.492710041067 -25.9675017671852 -30.4462205997106 -26.2066948369366 -33.0774567071089 -20.6697232752045 -22.5033717394548 -13.9702025756533 -5.00000000843657 -24.7196976884959 -15.3185551526802 -14.8307939439344 -4.42646911248317 
-13.8 2.16849740606267 -4.59727599442514 -5.25240702435368 -4.60406058351323 -8.24202934777419 -11.8860083269398 -7.64155040584 -13.9960376514944 -20.4875693579477 -27.0025489135583 -36.867465443105 -10.6696632114177 -14.2741705737895 -20.5158222107976 -17.6655727033611 -19.615626630957 -21.6163432126559 -26.1293183529802 -30.6462205997118 -26.2921445758167 -33.2010898601951 -20.7169895998784 -22.579738550387 -14.0083859723793 -4.99999999095639 -24.8669637107741 -15.4276377607522 -14.9016931378006 -4.53651500693359 
-13.6 2.15712673368398 -4.63547977598516 -5.21420324279367 -4.6276527345089 -8.30382528032987 -11.9860080410555 -7.59436553321859 -13.910648997313 -20.3639769222063 -26.8407526962568 -36.6674654442436 -10.6460707745382 -14.2123743553501 -20.4158222107981 -17.7127575771208 -19.7010152862767 -21.7399356495356 -26.2911145714199 -30.8462205997116 -26.377533234539 -33.3246823004774 -20.7641744770407 -22.6561461180473 -14.0465897584797 -4.99999999549673 -25.0141483020515 -15.5366185704696 -14.9724701659576 -4.67486265960374 
-13.4 2.14576273853891 -4.67366112302539 -5.17602189575344 -4.65128976917226 -8.36564366203346 -12.0860077697993 -7.5470909226498 -13.825193039704 -20.240339617557 -26.6789340445673 -36.4674654455139 -10.6224334686193 -14.1505557023909 -20.3158222107987 -17.7600321889611 -19.7864712451573 -21.8635729554564 -26.452933224381 -31.0462205997128 -26.4629891815662 -33.4483195945449 -20.8114490770277 -22.7325088015455 -14.0847710949376 -4.99999998491444 -25.1614226307818 -15.6457115521597 -15.0433818006079 -4.86611007797112 
-13.2 2.13442027790006 -4.71177011730189 -5.13791290147694 -4.67507152221409 -8.42753440935179 -12.1860075113942 -7.49952690118266 -13.7395200239603 -20.1165576075369 -26.5170430402707 -36.2674654469407 -10.5986514571728 -14.088664696668 -20.2158222107993 -17.8075962118549 -19.8721442623276 -21.9873549669032 -26.6148242301043 -31.2462205997126 -26.5486622134821 -33.5721016207373 -20.8590131146671 -22.8087268062702 -14.1228801053858 -5.00000000108612 -25.3089864100155 -15.7551663371168 -15.1147275912882 -5.19170580537096 
-13 2.12311646027956 -4.74974927673816 -5.09993374204066 -4.69911295611913 -8.4895550026931 -12.2860072641718 -7.45144354053644 -13.6534575038779 -19.9925159280181 -26.3550222013157 -36.0674654485494 -10.574609776046 -14.0266438561049 -20.1158222107999 -17.8556795741112 -19.9582067840201 -22.1113966480321 -26.7768450706694 -31.446220599714 -26.6347247565681 -33.6961433232596 -20.9070964983168 -22.8846851481456 -14.1608592878249 -5.00000002408899 -25.4570695464422 -15.8652703141072 -15.1868524088427 -6.35203308072104 
-12.8 2.1118707715068 -4.78753313182237 -5.06214988695645 -4.72354500835742 -8.55177091001561 -12.3860070265785 -7.40257896270329 -13.5668090709605 -19.8680836400166 -26.1928060582299 -35.8674654503794 -10.5501774862151 -13.9644277111898 -20.0158222108006 -17.9045441537742 -20.0448552187674 -22.2358289378635 -26.9390612155851 -31.6462205997139 -26.7213731685117 -33.8205755902874 -20.9559610551762 -22.9602528373396 -14.1986431219347 -5.00000000311454 -25.6059338657076 -15.9763507782884 -15.2601490179393 -5.15116891363631 
-12.6 2.10070517356507 -4.82504789353093 -5.02463512524789 -4.74851525554672 -8.61425591891347 -12.4860067971849 -7.35263801163177 -13.4793533581804 -19.7431131655279 -26.0303208220327 -35.6674654524736 -10.525207009633 -13.9019424728991 -19.9158222108013 -17.9544851069415 -20.1323109336431 -22.3607994144479 -27.101546453878 -31.8462205997154 -26.808828839852 -33.9455460233362 -21.0059019648079 -23.0352823193161 -14.2361578422027 -4.99999996167399 -25.755874545945 -16.0887766968173 -15.3350601747599 -4.87105076670746 
-12.4 2.08964414638467 -4.86221131290985 -4.98747170586897 -4.7741881943044 -8.67709227705007 -12.5860065747004 -7.30129169156801 -13.3908436187377 -19.6174400067063 -25.8674842438322 -35.4674654548942 -10.4995338483916 -13.8391058922788 -19.8158222108021 -18.0058314294258 -20.2208206755064 -22.48647257569 -27.2643830344991 -32.0462205997154 -26.8973385945051 -34.0712191973683 -21.0572483000822 -23.1096091732837 -14.2733212767913 -4.99999997688368 -25.9072206587339 -16.2029593902273 -15.4120794487907 -4.7061581830421 
-12.2 2.07871464500204 -4.89893282501362 -4.9507501937652 -4.8007449533894 -8.74037054823884 -12.686006357993 -7.24817774280525 -13.3010081578712 -19.490883033736 -25.7042057587581 -35.2674654577164 -10.4729768726 -13.7758274043834 -19.715822210803 -18.0589453810123 -20.3106561391967 -22.6130295514841 -27.4276615223969 -32.246220599717 -26.9871740889762 -34.1977762039431 -21.1103622824494 -23.1830522310949 -14.3100428224988 -5.00000001048735 -26.0603344243929 -16.3193516437825 -15.4917501902425 -4.58942732866729 
-12 2.06794598163106 -4.93511394512832 -4.9145690736505 -4.82838250127849 -8.80418921624263 -12.7860061461115 -7.19290222659383 -13.2095515215451 -19.3632452772952 -25.5403868822026 -35.0674654610461 -10.4453391128304 -13.7120085244991 -19.615822210804 -18.1142209005537 -20.4021127788528 -22.7406673112549 -27.5914804022824 -32.4462205997172 -27.0786307109134 -34.325413945995 -21.1656377842719 -23.2554144569344 -14.3462239282236 -4.99999999609744 -26.2156097143329 -16.4384458136078 -15.5746632399527 -4.49915058479859 
-11.8 2.05736957956105 -4.97064909563802 -4.8790339231408 -4.85731199245922 -8.86865385793306 -12.8860059383116 -7.13504283260109 -13.1161569770426 -19.2343155822831 -25.3759220366807 -34.8674654650146 -10.4164094138509 -13.6475436750099 -19.5158222108051 -18.1720802985167 -20.4955073273255 -22.8695970102373 -27.7559452517745 -32.646220599719 -27.1720252760859 -34.4543436616772 -21.2234971989347 -23.3264847786228 -14.3817590994023 -5.00000001676643 -26.3734689211948 -16.56076986996 -15.6614521457955 -4.42554726097392 
-11.6 2.04701848502737 -5.00542724606765 -4.84425577271117 -4.88775548737473 -8.93387550327821 -12.9860057340864 -7.07415543910911 -13.020491433121 -19.1038718879318 -25.2107001918999 -34.6674654698041 -10.3859657147112 -13.5823218254405 -19.4158222108061 -18.2329676967994 -20.5911728760378 -23.0000407093792 -27.9211671013461 -32.8462205997202 -27.2676908215506 -34.5847873575716 -21.2843845939699 -23.396041081024 -14.4165372513738 -5.00000001830839 -26.5343561120033 -16.6868789103393 -15.7527830357448 -4.36339141844989 
-11.4 2.03692665719427 -5.03933429863557 -4.81034872014325 -4.91994118134634 -8.99996824981773 -13.0860055331938 -7.00978365523105 -12.9222125966751 -18.9716859989179 -25.044607250318 -34.4674654756544 -10.3537798198484 -13.5162288780098 -19.3158222108075 -18.2973394865291 -20.6894517183354 -23.1322266042447 -28.0872600487795 -33.0462205997215 -27.365969596454 -34.7169731850429 -21.3487563163054 -23.4638551246159 -14.4504442423978 -4.99999995676444 -26.6987276334452 -16.8173433792125 -15.8493404520505 -4.30958345055134 
-11.2 2.02712791156955 -5.07225663822479 -4.77742638055403 -4.95409630465752 -9.06704571271813 -13.1860053356834 -6.94147302082008 -12.8209796226749 -18.8375306853285 -24.8775295971394 -34.2674654828865 -10.3196244990284 -13.4491512176007 -19.2158222108091 -18.3656501281737 -20.7906846995693 -23.2663819250679 -28.2543377091918 -33.2462205997231 -27.4672026483656 -34.8511285765437 -21.4170670286276 -23.5296998817041 -14.4833666598968 -5.00000003467419 -26.8670381482552 -16.952731554434 -15.9518062876824 -4.26215194200891 
-11 2.01765427715145 -5.10408665212677 -4.74559636665205 -4.99043608308839 -9.13521550505098 -13.2860051419183 -6.86879308548101 -12.7164696734338 -18.7011907221855 -24.7093596200944 -34.0674654919395 -10.2832845268342 -13.3809812315045 -19.1158222108109 -18.4383300725676 -20.8951946578651 -23.4027218972657 -28.4225076952916 -33.4462205997249 -27.5717126006759 -34.987468542756 -21.489746967036 -23.5933599125755 -14.5151966768663 -5.00000003774169 -27.039717892897 -17.0935812851731 -16.0608260045199 -4.21977722037825 
-10.8 2.00853392039426 -5.1347297052108 -4.71495331356803 -5.02914978758068 -9.2045722626273 -13.3860049525786 -6.7913653092828 -12.6083988441516 -18.5624768398192 -24.5400026846441 -33.8674655034052 -10.2445706330044 -13.3116242845906 -19.015822210813 -18.5157578602336 -21.0032654986151 -23.5414357910997 -28.5918646422097 -33.646220599727 -27.6797834260532 -35.1261824212172 -21.5671747393292 -23.6546460148364 -14.5458397260432 -5.00000003383455 -27.217145475848 -17.2403658150408 -16.1769674813032 -4.18153867350888 
-10.6 1.99978821817786 -5.1641139743144 -4.68556904446442 -5.0703810654469 -9.27518780959712 -13.486004768652 -6.70890240037911 -12.4965516661443 -18.4212453927083 -24.3693869684296 -33.6674655180871 -10.2033391712141 -13.2410085536967 -18.9158222108155 -18.5982207838216 -21.1151126913068 -23.682667252895 -28.7624803731086 -33.8462205997294 -27.7916306072834 -35.2674138715511 -21.6496376514558 -23.7134145562641 -14.5752239983672 -5.000000037055 -27.3996082040459 -17.3934442741344 -16.3006616712936 -4.14676558599758 
-10.4 1.991428099107 -5.19220274093803 -4.65748027784079 -5.11420335494323 -9.34709886571708 -13.5860045913956 -6.6212574858577 -12.3808179849992 -18.2774229449396 -24.1974757540373 -33.4674655370712 -10.1595167044643 -13.1690973203232 -18.8158222108184 -18.68586571733 -21.2308463914388 -23.8264897196506 -28.9343916064878 -34.0462205997323 -27.9073642889134 -35.4112363198048 -21.7372825664623 -23.7695920899935 -14.603312765473 -5.00000003753714 -27.5872529417927 -17.5530002452583 -16.4321288757935 -4.11494152951331 
-10.2 1.98344968957826 -5.21900901981766 -4.63067399896116 -5.1605906280547 -9.42029241770818 -13.6860044222663 -6.52848262611583 -12.2612368463777 -18.1310355274385 -24.0242820576566 -33.2674655618108 -10.1131292622269 -13.0959035992063 -18.7158222108218 -18.7786406018148 -21.3504275548032 -23.9728771618947 -29.1075853276115 -34.2462205997357 -28.026945419695 -35.557623729466 -21.8300574183642 -23.8232046399095 -14.6301190365093 -5.00000002969384 -27.7800276245624 -17.7189686491476 -16.5712910008035 -4.08563750693745 
-10 1.97582964797039 -5.24461123535693 -4.60507178342189 -5.20938603752566 -9.49469004271841 -13.7860042628158 -6.43089152068067 -12.1380435254033 -17.9822399909248 -23.8498843056036 -33.0674655942185 -10.0643336933095 -13.0215058147495 -18.6158222108258 -18.8762317396617 -21.4736209081894 -24.1216727308201 -29.2819831120762 -34.4462205997396 -28.1501386908237 -35.706419216134 -21.9276484739537 -23.8744090211383 -14.6557212021989 -4.99999997984412 -27.9776185206969 -17.8909573297436 -16.7176774658599 -4.05846227111962 
-9.80000000000004 1.96852107672021 -5.26916695644875 -4.58051606233007 -5.26027444707626 -9.57013417336083 -13.8860041145501 -6.32911444757317 -12.011710731204 -17.8313514756337 -23.6744400692206 -32.8674656367438 -10.0134451354978 -12.946061535846 -18.5158222108305 -18.9780088552991 -21.5999537449186 -24.2725612886411 -29.4574273909891 -34.6462205997443 -28.2764714820624 -35.8573077284645 -22.0294255441006 -23.9235204603567 -14.6802769203254 -4.99999997687886 -28.1793954425738 -18.0681785305279 -16.8703429455527 -4.03302586318461 
-9.60000000000004 1.96145138004795 -5.2929200942024 -4.55676292457642 -5.31276803578433 -9.64638089982255 -13.9860039787655 -6.22412705425219 -11.8829702001294 -17.6788578068054 -23.4981932626387 -32.6674656924082 -9.96095141101051 -12.8698146736051 -18.4158222108359 -19.0829963042899 -21.728694331663 -24.4250550131392 -29.6336742532408 -34.8462205997497 -28.4052120330949 -36.0098014172506 -22.1344129573794 -23.9710267558164 -14.7040300780315 -4.99999999683126 -28.3843827200622 -18.2494126702634 -17.0278239475342 -4.00891641578144 
-9.40000000000004 1.95452400483191 -5.31619505286129 -4.53348796591754 -5.36621799608172 -9.72310581877882 -14.0860038563806 -6.11722696123197 -11.7527951484503 -17.5254077964674 -23.3214682936418 -32.4674657647524 -9.90750132833452 -12.7930896322702 -18.3158222108421 -19.1898964696605 -21.8588694556926 -24.5785050958277 -29.8103992945881 -35.0462205997559 -28.5353870666531 -36.1632514094677 -22.2413130322787 -24.017576655007 -14.7273050185632 -4.99999997870412 -28.5912826725708 -18.4330376641124 -17.1881739827247 -3.9856940718215 
-9.20000000000004 1.94762549339794 -5.33937303347101 -4.51030998530781 -5.41986192628116 -9.799927729588 -14.1860037477995 -6.00993897658369 -11.6223291831922 -17.3717638505997 -23.1446463671644 -32.2674658576652 -9.85385728956106 -12.716267612887 -18.2158222108492 -19.2971845472287 -21.9893355138705 -24.7321491346153 -29.9872213139855 -35.2462205997629 -28.6658530820785 -36.3168954055028 -22.3486010670944 -24.0639326663868 -14.7504830493332 -5.00000002886443 -28.7985705987979 -18.6171476097305 -17.3491059477327 -3.96290448198188 
-9.00000000000004 1.94063756579999 -5.3628514391992 -4.48683157957962 -5.47290501987116 -9.87644922890618 -14.2860036528459 -5.90385271694562 -11.492764517826 -17.2187207795052 -22.9681248903417 -32.0674659751144 -9.80081410102536 -12.6397460186232 -18.1158222108572 -19.4032709243238 -22.1189002966938 -24.8851923231668 -30.1637429082652 -35.4462205997708 -28.7954177145863 -36.4699384437388 -22.454687293874 -24.1108894449768 -14.7739614221951 -4.99999999599806 -29.0046567306164 -18.79975533582 -17.5082352680944 -3.94010915453578 
-8.80000000000004 1.93345179047901 -5.38699458408626 -4.46268843469256 -5.52461864804396 -9.95230600196603 -14.3860035707928 -5.80042544221694 -11.3651940982103 -17.0670072150024 -22.7922681809519 -31.8674661208375 -9.7491003908082 -12.5638891635189 -18.0158222108659 -19.5066983447843 -22.2464708620413 -25.0369060334014 -30.3395997633868 -35.6462205997795 -28.9229881300094 -36.621652004049 -22.55811456441 -24.1591757305496 -14.7981045628808 -4.99999999179675 -29.2080839190903 -18.9790393794076 -17.6633761667946 -3.91692423268441 
-8.60000000000004 1.92598217679188 -5.41209138400601 -4.43759163477281 -5.57442497789802 -10.0272091317398 -14.4860035004864 -5.70081281917302 -11.2404846752466 -16.917200992119 -22.6173651581487 -31.6674662981146 -9.69929399065713 -12.4889859634481 -17.9158222108753 -19.6063111451147 -22.3711804622915 -25.1867124335713 -30.5145029634765 -35.8462205997889 -29.0476975908959 -36.7714582648552 -22.6577272253768 -24.2093693683025 -14.823201400714 -5.00000002971016 -29.4076965097415 -19.1535551701384 -17.812795157606 -3.89305211626597 
-8.40000000000004 1.91817207424901 -5.43833217624518 -4.41135084253365 -5.6219433334561 -10.1009682795371 -14.5860034405228 -5.60577619970783 -11.1192072635422 -16.7696827881755 -22.443606161966 -31.4674665096927 -9.65177557514554 -12.4152267556974 -17.8158222108854 -19.7013479761681 -22.492458085584 -25.334230849103 -30.6882621712473 -36.0462205997989 -29.1689749477049 -36.9189764139034 -22.7527637899466 -24.2618508978753 -14.8494421380477 -4.99999997480468 -29.6027330143373 -19.3223508824957 -17.9553500777238 -3.86829553150797 
-8.20000000000005 1.90999432245735 -5.46580821571724 -4.38387480306159 -5.66699120341506 -10.1734921889681 -14.6860033894258 -5.51568060577217 -11.0016356301345 -16.6246351152957 -22.2710824496142 -31.2674667578688 -9.60672765410028 -12.34270279518 -17.715822210896 -19.7914438182904 -22.6100299671784 -25.4792787701694 -30.8607861317859 -36.2462205998095 -29.2865466414345 -37.064024147105 -22.8428594442041 -24.3168030371307 -14.876918237831 -5.00000003511597 -29.7928286174877 -19.4849704461733 -18.0904936019297 -3.84255187029589 
-8.00000000000005 1.90144621836953 -5.4945285842625 -4.35515443451632 -5.70955042268409 -10.2447717767824 -14.7860033457854 -5.43056236676966 -10.8877970225867 -16.4820761392027 -22.0998031049759 -31.0674670446853 -9.56416839120192 -12.2714231637364 -17.6158222109071 -19.8765623441204 -22.7238688615537 -25.62183803309 -31.0320657632517 -36.4462205998206 -29.4003852360794 -37.2065831102952 -22.9279776703038 -24.3742437613073 -14.9056385934623 -5.00000002220203 -29.9779467999354 -19.6413682600765 -18.2181710472872 -3.81579318226074 
-7.80000000000005 1.89254245650955 -5.52444391044837 -4.32523910833045 -5.74971973286649 -10.3148564131507 -14.8860033083396 -5.35022399897238 -10.7775433286036 -16.3419071190336 -21.929718758621 -30.8674673721445 -9.523999043585 -12.2013384899336 -17.5158222109184 -19.9569010393884 -22.8341228830076 -25.7620073807297 -31.2021504370773 -36.6462205998321 -29.5106389261208 -37.3467521265224 -23.0083160341593 -24.4340744097257 -14.9355539156949 -5.00000001824867 -30.1582851263337 -19.7917912602886 -18.3386787213134 -3.78804247304592 
-7.60000000000005 1.88330818945542 -5.55546968532373 -4.29421333345509 -5.78766815078403 -10.3838306059436 -14.9860032760078 -5.27432746873356 -10.6706210234894 -16.2039590390441 -21.7607449037561 -30.6674677424042 -9.48605059334764 -12.1323642648209 -17.4158222109304 -20.0327979398997 -22.9410455583942 -25.8999558309917 -31.3711246622146 -36.8462205998448 -29.6175612442789 -37.4847002195559 -23.084212577442 -24.4961259725085 -14.9665797036023 -5.00000003128073 -30.3341816372728 -19.9366619963523 -18.4525236825022 -3.759351994064 
-7.40000000000005 1.87377357447986 -5.5875045849017 -4.26217843387712 -5.82359832351294 -10.4517956782505 -15.0860032478927 -5.20246748256903 -10.5667261377469 -16.0680292537236 -21.5927802188576 -30.4674681579278 -9.45012039251588 -12.0643991644112 -17.3158222109427 -20.1046583415993 -23.0449408596718 -26.0358860318473 -31.5390897626481 -37.0462205998563 -29.7214560893716 -37.6206299642266 -23.1560725229567 -24.5601957310023 -14.9986145625181 -4.99999999061863 -30.5060415546601 -20.0764870141616 -18.5603138007331 -3.72978731876821 
-7.20000000000005 1.86397004150786 -5.62044300927145 -4.22924000950737 -5.85772145014195 -10.5188572292492 -15.1860032232612 -5.13422164369524 -10.4655418745034 -15.9339065661103 -21.4257191068746 -30.267468621575 -9.41599724126805 -11.9973375887936 -17.2158222109553 -20.1729046441337 -23.1461255865759 -26.1700091831211 -31.7061513382918 -37.2462205998697 -29.8226403772994 -37.7547526765241 -23.2243183865148 -24.6260726044134 -15.0315530115595 -5.00000001529021 -30.674287393574 -20.2117944287058 -18.6626827909079 -3.69941725297984 
-7.00000000000005 1.85392798820976 -5.65418282674552 -4.1955001920333 -5.89024179345359 -10.5851173900349 -15.286003201521 -5.06918142869898 -10.366761842033 -15.801386716166 -21.2594594394561 -30.0674691366825 -9.38347687622922 -11.9310774062807 -17.1158222109684 -20.2379453742497 -23.2449061341659 -26.3025295481853 -31.87241152083 -37.4462205998819 -29.9214204100337 -37.8872725267326 -23.2893586017751 -24.6935522396126 -15.0652928292846 -5.00000001554125 -30.8393275870811 -20.3430948047388 -18.7602433494665 -3.66830802798063 
-6.80000000000005 1.84367557824589 -5.68862941158051 -4.16105360719832 -5.92134860445764 -10.650670785874 -15.386003182195 -5.00696833845225 -10.2701021669513 -15.6702804562492 -21.0939065947044 -29.8674697070958 -9.35237004591262 -11.8655239911291 -17.0158222109818 -20.3001590349239 -23.3415663796751 -26.4336363785294 -32.0379649360091 -37.6462205998961 -30.0180800601113 -38.0183787616451 -23.3515716670176 -24.7624453842649 -15.0997393891019 -4.99999999052364 -31.0015406329842 -20.4708612658069 -18.8535632257 -3.63652077673874 
-6.60000000000004 1.83323821547674 -5.72369741055325 -4.12598560822557 -5.95121258921637 -10.7156027696054 -15.4860031648992 -4.94724096446454 -10.1753067939909 -15.540417084316 -20.9289752237985 -29.6674703372171 -9.32250604387196 -11.8005919901157 -16.9158222109956 -20.3598870390459 -23.4363623827699 -26.563500380597 -32.2028969370494 -37.8462205999091 -30.112875463669 -38.1482421641755 -23.4112990716026 -24.8325814127939 -15.1348074186581 -5.00000002110705 -31.1612680202595 -20.5955206541095 -18.9431546150295 -3.60411070062166 
-6.40000000000004 1.82263842574321 -5.7593111401618 -4.09037187861703 -5.97998511442367 -10.7799890244213 -15.5860031493236 -4.88969657770813 -10.0821486776259 -15.4116452383425 -20.7645896482164 -29.4674710320265 -9.29373350310332 -11.7362057197385 -16.8158222110099 -20.4174321206268 -23.5295211939593 -26.6922729213949 -32.3672832074559 -38.0462205999241 -30.2060335184733 -38.2770139485884 -23.4688433967983 -24.903808810436 -15.1704210866917 -4.99999995953212 -31.3188123298654 -20.7174512341069 -19.0294714654186 -3.57112714172688 
-6.20000000000004 1.81189599767094 -5.79540411354357 -4.05427890523525 -6.00779915355321 -10.8438960369326 -15.6860031352167 -4.83406923633398 -9.99042836286999 -15.2838319502049 -20.600683386697 -29.2674717971253 -9.26591944988161 -11.672298693135 -16.7158222110247 -20.4730602271136 -23.6212422738279 -26.8200869746453 -32.5311902340881 -38.2462205999381 -30.2977538865481 -38.404827290045 -23.5244707914914 -24.9759948105037 -15.2065141133777 -5.00000001283631 -31.4744397104368 -20.8369856412965 -19.1129128992261 -3.53761429460492 
-6.00000000000004 1.80102819181047 -5.83191833779544 -4.01776468098338 -6.0347706922062 -10.9073817998375 -15.7860031223734 -4.78012697498097 -9.8999718772651 -15.1568612403481 -20.4371984525883 -29.0674726387648 -9.2389478984006 -11.6088129174022 -16.6158222110399 -20.5270033301221 -23.7116996010883 -26.9470585261575 -32.6946760098522 -38.4462205999541 -30.3882103960146 -38.5317980237634 -23.5784130767061 -25.0490232828539 -15.243028361476 -5.00000003668273 -31.628381982793 -20.9544136894008 -19.1938267230789 -3.5036117633217 
-5.80000000000004 1.79005002981285 -5.86880334238619 -3.98087967639263 -6.06100067127675 -10.9704967834988 -15.8860031106254 -4.72766791847939 -9.81062781617277 -15.030632174665 -20.2740843823145 -28.8674735639002 -9.21271790759786 -11.5456979220087 -16.5158222110557 -20.5794633117741 -23.801044587331 -27.073288516991 -32.8577910052764 -38.646220599969 -30.4775544455591 -38.6580270778986 -23.6308721216598 -25.1227932804717 -15.2799133545031 -5.00000002511906 -31.780841015983 -21.069987718 -19.272515747087 -3.46915535865759 
-5.60000000000004 1.77897456521168 -5.90601526936876 -3.94366774941007 -6.08657680651986 -11.0332848457244 -15.9860030998337 -4.67651664273908 -9.7222646134499 -14.9050570449596 -20.1112973256265 -28.6674745802297 -9.18714176157935 -11.4829098490076 -16.415822211072 -20.6306156038609 -23.8894088064004 -27.198864663043 -33.0205790783109 -38.8462205999861 -30.5659176078491 -38.7836021671712 -23.6820233569672 -25.1972170939877 -15.3171252410365 -4.99999998466993 -31.9319922404824 -21.1839270155169 -19.3492431176217 -3.4342776815445 
-5.40000000000004 1.76781314436812 -5.94351599664379 -3.90616702213504 -6.11157534201848 -11.0957841084981 -16.0860030898824 -4.62652066787361 -9.6347679113094 -14.780059615544 -19.948799168936 -28.4674756962641 -9.16214321614636 -11.4204105762996 -16.315822211089 -20.680612694777 -23.9769066245915 -27.3238632085091 -33.183078351052 -39.0462206000023 -30.6534143330821 -38.9085996196792 -23.7320193549252 -25.2722185716133 -15.3546259913871 -5.00000000774548 -32.0819882284721 -21.2964222762315 -19.424237651061 -3.39900862775429 
-5.20000000000004 1.75657563417917 -5.98127237289306 -3.86841064588576 -6.13606258031205 -11.1580277230409 -16.1860030806745 -4.57754739798918 -9.5480382651757 -14.6555735931611 -19.7865567703037 -28.2674769213826 -9.13765596866251 -11.3581669525665 -16.2158222111066 -20.7295871897982 -24.063637495862 -27.4483504560289 -33.3453219748211 -39.2462206000206 -30.7401439516131 -39.0330856144594 -23.7809925972069 -25.3477312964915 -15.392382340016 -4.99999998012511 -32.2309614615283 -21.4076391330384 -19.497698131619 -3.36337575256427 
-5.00000000000004 1.74527063593268 -6.01925549905846 -3.83042751972037 -6.16009631943495 -11.2200445883292 -16.2860030721282 -4.5294812471853 -9.46198898820642 -14.5315411900264 -19.6245412410036 -28.0674782659171 -9.1136222210116 -11.2961500787501 -16.1158222111249 -20.7776546851541 -24.1496881173833 -27.5723842037156 -33.5073388486732 -39.4462206000381 -30.8261932773711 -39.1571180663828 -23.8290587967995 -25.4236975975928 -15.4303655149518 -5.00000002889557 -32.3790276525563 -21.5177221979011 -19.5697980703158 -3.32740464205397 
-4.80000000000004 1.73390565509908 -6.05744015786672 -3.79224286091211 -6.1837269938642 -11.2818599215667 -16.3860030641739 -4.48222135772738 -9.37654443994023 -14.407911982952 -19.4627273751209 -27.8674797412261 -9.08999153864717 -11.2343347375775 -16.0158222111439 -20.8249160499408 -24.2351341409783 -27.6960148861188 -33.6691541898847 -39.6462206000579 -30.9116378094365 -39.2807472572566 -23.8763186700567 -25.5000668989895 -15.4685501575403 -5.00000001267581 -32.5262875178402 -21.6267974043767 -19.6406886179836 -3.29111908842888 
-4.60000000000004 1.72248726189719 -6.09580427435195 -3.75387874442687 -6.20699875347212 -11.3434957976599 -16.4860030567523 -4.43567944223993 -9.29163840796755 -14.284641834494 -19.3010931101778 -27.6674813597977 -9.06671977163747 -11.1726988540825 -15.9158222111638 -20.8714595840189 -24.3200417915416 -27.8192866531674 -33.8307900734185 -39.8462206000769 -30.9965438348003 -39.4040173991056 -23.9228605789353 -25.5767951253313 -15.5069142673969 -5.00000000604711 -32.6728294192774 -21.7349751893287 -19.7105022864499 -3.2545413305128 
-4.40000000000004 1.71102121772128 -6.13432849107943 -3.7153545276994 -6.22995031307705 -11.4049715739923 -16.5860030498122 -4.38977808469391 -9.20721283369406 -14.1616920434931 -19.1396191024493 -27.4674831353418 -9.04376820511308 -11.1112230708307 -15.8158222111844 -20.9173627171304 -24.4044691413806 -27.9422382197338 -33.9922658567124 -40.0462206000983 -31.0809694296781 -39.5269672107109 -23.9687619570856 -25.6538435793699 -15.545438504708 -5.00000002663076 -32.8187307904669 -21.8423523437907 -19.7793552241849 -3.21769216320485 
-4.20000000000004 1.69951258678338 -6.17299579304393 -3.67668722573489 -6.25261570264532 -11.4663042655251 -16.6860030433095 -4.34444924012599 -9.12321668716163 -14.0390285949961 -18.9782883519879 -27.2674850829159 -9.02110280906345 -11.0498903728165 -15.7158222112058 -20.962693509294 -24.4884672355086 -28.0649036158264 -34.1535985547695 -40.2462206001198 -31.1649655609557 -39.649630643953 -24.0140907863987 -25.7311781680225 -15.5841057913961 -5.00000001135438 -32.9640596132555 -21.9490138646152 -19.8473494430445 -3.18059104767477 
