pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Xei{-1} Xei{0} Xei{1} XesubO{1} XesubO{2} XesubO{3} XesubZr{-3} XesubZr{-4} XesubZr{-5} Stoich
-14.4 2.25329787109513 -4.31235894340189 -5.53732407537693 -4.87389433485853 -8.22694604809624 -11.5860079762386 -7.10187792635371 -13.7412822230314 -20.5177309805079 -27.3176275871417 -37.4674611677117 -10.3998291093792 -14.2892535227743 -20.8158222108056 -18.2052409074614 -19.870377784034 -21.5861773147097 -25.8142354040108 -30.0462205997191 -19.9957678697426 -13.2742345677181 -14.8931299766904 -7.63425061774086 -5.0053550280203 -11.4090708752362 -8.70029840274787 -7.01173105012895 -15.3761189843868 -3.86165388598269 
-14.2 2.2454380216077 -4.33876687803513 -5.51091614074369 -4.92107815827388 -8.30053780614483 -11.6860076689205 -7.00750968969884 -13.6205060517433 -20.3705468745866 -27.1440355465871 -37.2674611925239 -10.3526449786477 -14.2156614574095 -20.7158222108076 -18.2996091689312 -19.991153980137 -21.733361445446 -25.9878274693803 -30.2462205997219 -19.9765992926215 -13.2286580559638 -14.8211455303028 -7.66226586403311 -5.0069623396793 -11.3842702522623 -8.53394571970342 -6.87178630171773 -15.2625821706089 -3.89164903597988 
-14 2.23760688619222 -4.36507833762307 -5.48460468115575 -4.9684549584005 -8.37422606585939 -11.786007388223 -6.91275556122024 -13.4994404636767 -20.2231698269321 -26.9703470393447 -37.0674612256935 -10.3052678978258 -14.1419729169997 -20.6158222108098 -18.3943633305808 -20.1122196013747 -21.8807385262715 -26.1615160097938 -30.4462205997233 -19.9577916407188 -13.1835389444731 -14.7497149592242 -7.69083501225474 -5.009220028313 -11.3602164813077 -8.36776102014395 -6.73191306174621 -15.1490203902253 -3.92203512235567 
-13.8 2.22973478538916 -4.3915274348693 -5.45815558390953 -5.01555650825152 -8.44777671295664 -11.8860071325664 -6.81855199408616 -13.3787877992964 -20.0760680653056 -26.796796180472 -36.8674612695746 -10.2581660923207 -14.0684220142484 -20.5158222108123 -18.4885669415992 -20.2328723096392 -22.0278403317823 -26.3350669125508 -30.6462205997265 -19.9402595197744 -13.1395577262824 -14.6792846437873 -7.72040444115889 -5.01234035997092 -11.3368877157198 -8.20312713757055 -6.59372827641903 -15.0372847021443 -3.95316192390425 
-13.6 2.2217305743834 -4.41842040290496 -5.43126261587386 -5.06177033988387 -8.52088351262465 -11.9860069002701 -6.72612392324569 -13.2594667604203 -19.9298540583938 -26.6236892055245 -36.6674613265914 -10.2119520283947 -13.9953149822868 -20.415822210815 -18.5809950694584 -20.3521934055341 -22.1740543957129 -26.508173944517 -30.8462205997284 -19.9251569755356 -13.097562214008 -14.6103961634772 -7.75151572854974 -5.01655867932611 -11.3142130670389 -8.04181058641725 -6.4593046933014 -14.9297540870624 -3.98550464563411 
-13.4 2.2134897178039 -4.44610846515367 -5.40357455362515 -5.10639400457913 -8.59319523956861 -12.0860066894628 -6.63687624441244 -13.1425310193383 -19.7852302550631 -26.4513773399451 -36.4674613987634 -10.167328152895 -13.9230030445384 -20.3158222108179 -18.6702428204672 -20.4691292187916 -22.3186782712191 -26.680485882272 -31.0462205997321 -19.9137615470645 -13.0584787232882 -14.5436246105087 -7.78474396477104 -5.0220988532987 -11.2920651787632 -7.88579135461264 -6.33097352374549 -14.8291109797552 -4.01965541485013 
-13.2 2.20491011394188 -4.47493466829274 -5.37474835048608 -5.14874140689719 -8.66436884502576 -12.186006498059 -6.55218114537022 -13.029009717157 -19.6428827497427 -26.2802036314857 -36.2674614871648 -10.1249805591762 -13.8518292476805 -20.2158222108209 -18.7549380079132 -20.5826506093767 -22.4610258649432 -26.8516596791351 -31.2462205997343 -19.9072685995678 -13.0231595726525 -14.4794792567339 -7.82059841958942 -5.02912710497801 -11.270267227303 -7.73695090179258 -6.2109592740645 -14.7379229332132 -4.05628860098621 
-13 2.19591089128517 -4.50517072867131 -5.34451229010751 -5.18826911191667 -8.7341326104238 -12.2860063238356 -6.47312549124965 -12.9197180026579 -19.503354974865 -26.1104397962294 -36.06746159153 -10.0854526799365 -13.7820653080622 -20.1158222108241 -18.8339937664027 -20.6919424282448 -22.6005537441899 -27.0214236187604 -31.4462205997382 -19.906561552155 -12.9922164648611 -14.4183000885639 -7.85941907719296 -5.03771170220298 -11.2486157641498 -7.59671607949893 -6.10096051214942 -14.6581602316767 -4.09611693766753 
-12.8 2.1864457402844 -4.5369722395427 -5.31271077923612 -5.22466593091231 -8.80233094029083 -12.386006164574 -6.40033165348153 -12.8151226540184 -19.3669581153541 -25.9422414258471 -35.8674617102763 -10.0490557016824 -13.7138668189367 -20.0158222108272 -18.9067877229195 -20.796537895633 -22.7369507224495 -27.1896221078914 -31.6462205997405 -19.9120663528759 -12.9659197547106 -14.3602018675421 -7.9013206969064 -5.04781181104503 -11.2269143621201 -7.46582402070584 -6.00186996422772 -14.5908711946264 -4.13987372073654 
-12.6 2.17650547903031 -4.57037005076733 -5.27931296801149 -5.2578701620926 -8.86893298269575 -12.4860060182036 -6.33392302900529 -12.7153162183175 -19.2337538684286 -25.775639367697 -35.6674618409016 -10.0158513241348 -13.6472646301644 -19.9158222108303 -18.9731964780248 -20.8963444619629 -22.870155100004 -27.3562242966706 -31.8462205997443 -19.9237469638117 -12.9442025544217 -14.3050868560286 -7.94620553901934 -5.05929884193334 -11.2050035817841 -7.34430038471298 -5.9137441394595 -14.5361431810828 -4.18835118490462 
-12.4 2.16611110814847 -4.60529360334175 -5.24438941543707 -5.28802292162453 -8.9340092948021 -12.5860058828843 -6.27361737897891 -12.6200870157167 -19.1036011132534 -25.6105630599474 -35.4674619805775 -9.98569842928662 -13.5821881827419 -19.8158222108333 -19.0335022677294 -20.9915738042419 -23.0003079948574 -27.5213007440984 -32.0462205997466 -19.941216610978 -12.9267486490136 -14.2527093980461 -7.9938279457146 -5.07199769605418 -11.1827788833302 -7.2316172767011 -5.83598458402203 -14.4933071782198 -4.2425078525415 
-12.2 2.15530287288129 -4.64160767918922 -5.2080753395896 -5.31539464406396 -8.997695093089 -12.6860057570187 -6.21887382843349 -12.5290293893238 -18.9762294110131 -25.4468772818595 -35.2674621266422 -9.9583265809845 -13.5185022585923 -19.7158222108362 -19.0882459643432 -21.0826315767031 -23.1276798431662 -27.6849866682546 -32.2462205997502 -19.9638899856274 -12.9131079478156 -14.2027546210005 -8.04387304280053 -5.08572871729264 -11.1601958287216 -7.12691894910724 -5.76760033227564 -14.4612370023209 -4.30365297812351 
-12 2.1441302432213 -4.67914606643371 -5.17053695234512 -5.34031775177719 -9.06015658804671 -12.7860056392209 -6.16902752769098 -12.4416447013369 -18.8513063357816 -25.2844158193836 -35.0674622769218 -9.9334033554763 -13.4560406458396 -19.6158222108391 -19.1380924153673 -21.1700164149717 -23.2526030686792 -27.8474482810121 -32.4462205997523 -19.9911141371185 -12.9027937120621 -14.1549019980026 -8.09602030200195 -5.10033758924957 -11.1372663134336 -7.02922002536395 -5.70743979577684 -14.4386148530665 -4.37374513382931 
-11.8 2.13264488917775 -4.71773516146746 -5.13194785731136 -5.36313945075776 -9.12156738206104 -12.886005528269 -6.12338406074233 -12.3574121393544 -18.7284846787654 -25.1230050673336 -34.8674624298381 -9.91058154554656 -13.3946297408761 -19.5158222108418 -19.1837360352357 -21.2542491298739 -23.3754248786152 -28.0088591859818 -32.6462205997558 -20.0222565596088 -12.8953470395187 -14.1088662304254 -8.14998442347014 -5.11571261568401 -11.1140522448347 -6.9375407908354 -5.65434965628204 -14.4241138086055 -4.45592386513878 
-11.6 2.12089669657871 -4.75720735526842 -5.0924756635104 -5.38419495795047 -9.1820950830547 -12.9860054230636 -6.08127299052588 -12.275828875337 -18.6074292209471 -24.9624774157143 -34.6674625844178 -9.88952593315095 -13.3341019346795 -19.4158222108443 -19.2258472600345 -21.3358325484737 -23.4964804910159 -28.1693869921835 -32.8462205997584 -20.0567518219997 -12.8903701081086 -14.0644171052144 -8.20553519305088 -5.13179119146417 -11.0906586268135 -6.85098059540527 -5.60726165465287 -14.4164980007773 -4.55560477267263 
-11.4 2.10893195495009 -4.79740712185904 -5.05227589691979 -5.40379532430008 -9.24189521599494 -13.0860053225945 -6.04207221268861 -12.1964283309091 -18.4878289099285 -24.8026773381052 -34.4674627402181 -9.86992546633479 -13.2743017012727 -19.3158222108469 -19.2650481936746 -21.4152332487044 -23.6160809578373 -28.3291872255955 -33.046220599761 -20.0941209738716 -12.8875394933899 -14.0213867239051 -8.26250471127022 -5.14856094309213 -11.0672286118512 -6.7687494362561 -5.56523026209432 -14.4146663748094 -4.68316297485882 
-11.2 2.0967928643804 -4.83819267516817 -5.01149034361066 -5.42222412100725 -9.30110956601123 -13.1860052259199 -6.00521458295103 -12.1187851478624 -18.3694001735727 -24.6434630484402 -34.267462897244 -9.85149657295559 -13.2150872545844 -19.2158222108495 -19.3019059804406 -21.4928765887796 -23.7345098512215 -28.4884016722889 -33.2462205997635 -20.1339750047116 -12.8866079709208 -13.9796696481268 -8.32078753881445 -5.16605821732799 -11.0439403327776 -6.69017473073771 -5.52744110988505 -14.4176627759092 -4.86229105781138 
-11 2.08451773575507 -4.87943529627316 -4.97024772250566 -5.43973878503099 -9.35986685113997 -13.2860051321536 -5.97018522599055 -12.042513169797 -18.2518855744022 -24.4847058281648 -34.0674630558635 -9.83398181516812 -13.156329875692 -19.115822210852 -19.3369354960232 -21.5691487254671 -23.852024609014 -28.6471590511864 -33.446220599766 -20.1760106665561 -12.8874010116603 -13.9392200677613 -8.38033786468051 -5.18436592208829 -11.0210054164333 -6.61469579340918 -5.49320479366152 -14.4246690807907 -5.17022193076156 
-10.8 2.07214150181971 -4.92101761630272 -4.9286654024761 -5.45657405327776 -9.4182844394163 -13.3860050404595 -5.93651466697975 -11.9672602907566 -18.1350503753323 -24.3262883090653 -33.8674632167345 -9.81714645522977 -13.097912195724 -19.0158222108545 -19.3706062159074 -21.6444017653809 -23.9688599689574 -28.8055767311593 -33.6462205997685 -20.2200035500605 -12.8898115751351 -13.9000483112066 -8.44116601642882 -5.20361175380781 -10.9986689281228 -6.54185347784117 -5.46194479812307 -14.4349914052818 -6.65473469317397 
-10.6 2.05969633557834 -4.96283153871023 -4.8868514800686 -5.47294611805344 -9.47647042659949 -13.4860049500502 -5.90377052061871 -11.8927022219881 -18.0186783841563 -24.1681023954817 -33.6674633807434 -9.80077430004734 -13.0397261181341 -18.9158222108571 -19.4033505262799 -21.7189599981609 -24.0852321241449 -28.9637628087543 -33.846220599771 -20.2658014007282 -12.8937955033953 -13.8622183170593 -8.50333593187003 -5.22396774684075 -10.9772109987487 -6.47127933733028 -5.43318458001968 -14.4480451095859 -5.13957194384337 
-10.4 2.04721227637492 -5.0047761357319 -4.84490688304692 -5.48905683415116 -9.53452573971888 -13.5860048601913 -5.87154907692032 -11.818536181268 -17.9025677464145 -24.0100471607183 -33.4674635489583 -9.7846634940933 -12.9816707151584 -18.8158222108597 -19.4355721381958 -21.7931262070985 -24.2013429301042 -29.1218182117352 -34.0462205997736 -20.3133182103749 -12.8993677160204 -13.8258459326627 -8.56696345761151 -5.24565067556132 -10.9569493304472 -6.40268550923268 -5.40653534894376 -14.4633404755317 -4.8421624503014 
-10.2 2.03471782116685 -5.04675566179538 -4.80292735698344 -5.50509769204247 -9.59254612367367 -13.6860047702096 -5.83946735480721 -11.7444749330914 -17.7865269721745 -23.8520268604148 -33.2674637225913 -9.76862254622296 -12.9236502412246 -18.7158222108624 -19.4676540339445 -21.8671876289107 -24.3173838779799 -29.2798386856744 -34.2462205997762 -20.3625299275152 -12.9065999070972 -13.791098597676 -8.63221603264078 -5.26892372452634 -10.9382428533491 -6.33585645213018 -5.38168581790475 -14.4804704705561 -4.66420433092114 
-10 2.0222404692322 -5.08867772338359 -4.76100529539523 -5.52125347816119 -9.6506239713806 -13.7860046795047 -5.80715578153633 -11.6702412982323 -17.6703712757272 -23.6939491023793 -33.0674639029676 -9.7524666694022 -12.8655723028156 -18.6158222108652 -19.4999657875945 -21.9414214441488 -24.4335397548062 -29.437916624089 -34.446220599779 -20.4134722267005 -12.9156201446943 -13.7581967736848 -8.69931411794157 -5.29409974823969 -10.9214968154739 -6.27064305486534 -5.35839448222811 -14.4991011964677 -4.53525068608323 
-9.80000000000004 2.00980719935615 -5.13045167575881 -4.71923134302002 -5.53770548147463 -9.70884992706925 -13.8860045875686 -5.77425177957323 -11.595563343894 -17.5539193690136 -23.5357232432905 -32.8674640915036 -9.73601457415561 -12.8073462551938 -18.5158222108682 -19.5328699780966 -22.0160995870261 -24.5499918500588 -29.5961426717167 -34.646220599782 -20.4662390053746 -12.9266129709932 -13.7274156476086 -8.76853289992658 -5.32154457784872 -10.9071676927081 -6.20695792682299 -5.33648330656098 -14.5189639731758 -4.43288466458468 
-9.60000000000004 1.99744486249983 -5.17198730365316 -4.67769571512566 -5.55463413212797 -9.76731420561695 -13.9860044940106 -5.74039448933631 -11.5201704257627 -17.436990822988 -23.3772590693705 -32.6674642896893 -9.71908582994752 -12.7488818830914 -18.4158222108714 -19.5667274665223 -22.0914927033462 -24.6669205942732 -29.7546070438255 -34.8462205997851 -20.5209820658786 -12.9398204036028 -13.6990874523238 -8.84020461108033 -5.35168066110888 -10.8957681480735 -6.14477244129815 -5.31583344893049 -14.5398497434397 -4.34708498152452 
-9.40000000000004 1.98518047109246 -5.21319384928998 -4.63648916948885 -5.57222094543239 -9.82610756455818 -14.0860043985887 -5.7052208812663 -11.4437902720559 -17.3194041236444 -23.2184658243901 -32.467464499072 -9.70149892122459 -12.6900884287316 -18.3158222108748 -19.6019012839785 -22.1678730664392 -24.784507503003 -29.9134004981921 -35.0462205997886 -20.5779118457055 -12.9555436377929 -13.6736041408771 -8.91472120420863 -5.3849907085996 -10.8878716499278 -6.08411552177802 -5.29638307504718 -14.5616059151932 -4.27252567674526 
-9.20000000000004 1.9730412515346 -5.25397983598035 -4.59570318279848 -5.59064887471577 -9.88532148053194 -14.1860043012528 -5.66836505020906 -11.3661484543083 -17.2009763192064 -23.0592520332617 -32.2674647212533 -9.68307089460909 -12.6308744154257 -18.2158222108786 -19.6387573372207 -22.2455151063718 -24.902935529626 -30.0726145115055 -35.2462205997923 -20.6372956389949 -12.974141444392 -13.6514159607858 -8.99253292677728 -5.42201644447865 -10.8841113991161 -6.02507151062568 -5.27812505058521 -14.5841338774215 -4.20606332878528 
-9.00000000000004 1.96105439553503 -5.29425390359459 -4.55542911518423 -5.61010064042664 -9.94504731385705 -14.2860042021921 -5.62946155730124 -11.2869708937862 -17.0815246910701 -22.8995263375112 -32.0674649578885 -9.66361902984174 -12.5711484830441 -18.1158222108827 -19.6776610667679 -22.3246929035332 -25.0223873944016 -30.2323404438954 -35.4462205997964 -20.6994544267479 -12.9960261645306 -13.6330266133102 -9.0741434802373 -5.46335293032365 -10.8851738173472 -5.96777867023813 -5.26110627781191 -14.6073891722625 -4.14571057816671 
-8.80000000000004 1.94924626860302 -5.33392746791159 -4.51575555086723 -5.63075341148781 -10.0053736492352 -14.3860041018873 -5.588156067386 -11.205991839554 -16.9608720725208 -22.7392001546449 -31.8674652107052 -9.64296615848035 -12.5108220473658 -18.0158222108874 -19.7189668095045 -22.4056722105868 -25.1430402657722 -30.392666879583 -35.646220599801 -20.7647531198818 -13.0216512933476 -13.6189781778102 -9.16009494442742 -5.50963083019754 -10.8917781529037 -5.91242474481824 -5.24542591670901 -14.6313823754766 -4.09014899479937 
-8.60000000000004 1.93764083820861 -5.37292000176816 -4.47676301701066 -5.65276824304356 -10.0663810146475 -14.4860040011562 -5.54412647365282 -11.1229697119642 -16.8388574110745 -22.578192959342 -31.6674654815458 -9.62095122619866 -12.4498145812275 -17.9158222108925 -19.7629966740833 -22.4886946090222 -25.2650551980642 -30.5536743457315 -35.8462205998061 -20.8335808075287 -13.0514864471379 -13.6098207977439 -9.25093746362526 -5.56148081553805 -10.904635604388 -5.85923777101363 -5.23123147676097 -14.6561804693851 -4.0384697945728 
-8.40000000000004 1.92625710729044 -5.41116765809417 -4.43851536068466 -5.67627283041065 -10.1281332583406 -14.5860039011753 -5.49711738985232 -11.0377129718377 -16.715353014622 -22.4164409065635 -31.4674657724413 -9.59744653885648 -12.3880622375593 -17.8158222108983 -19.8100060487851 -22.57395164005 -25.388559885418 -30.7154266894113 -36.0462205998119 -20.9063167240908 -13.085974707374 -13.606061401654 -9.34717796754826 -5.61947366313581 -10.9243807956594 -5.8084692911174 -5.21871065319075 -14.6819073021409 -3.99002096436031 
-8.20000000000005 1.91510555206332 -5.4486352383535 -4.40104778042532 -5.70133757216626 -10.1906655803556 -14.6860038034496 -5.44698802417032 -10.9501160258964 -16.5902884884213 -22.2539088001035 -31.2674660857219 -9.57238169938171 -12.3255298178252 -17.7158222109049 -19.8601357277542 -22.6615488992785 -25.5136247249058 -30.8779591091585 -36.2462205998184 -20.9832794352901 -13.125469838314 -13.6080889523346 -9.44920542049706 -5.6840335358245 -10.9514730880891 -5.76036747610954 -5.20807641844222 -14.7087406476517 -3.94430791418237 
-8.00000000000005 1.90418400161434 -5.48533003649329 -4.36435298228553 -5.72794788214322 -10.2539706884723 -14.7860037097061 -5.39376755516441 -10.8602007587507 -16.4636784231358 -22.0906039366782 -31.0674664241568 -9.54577129566867 -12.2622246159724 -17.6158222109123 -19.9133565352024 -22.7514645048665 -25.6402351286336 -31.0412643110261 -36.4462205998258 -21.0646610776497 -13.1701566825338 -13.6160809984147 -9.55719737282586 -5.75533069001428 -10.9860754441388 -5.71513905317628 -5.19954279364875 -14.736901820998 -3.90092383231797 
-7.80000000000005 1.89347425097367 -5.52131321852616 -4.32836980025267 -5.75598143006823 -10.3179874184302 -14.8860036216969 -5.33770065022435 -10.7681506717778 -16.33564515413 -21.9265874856396 -30.8674667910853 -9.51773765974249 -12.1982077980133 -17.5158222109204 -19.9694238070792 -22.8435149587762 -25.7682687645761 -31.2052811290014 -36.646220599834 -21.1504618371559 -13.2199742600071 -13.6299153938551 -9.67103168024899 -5.83318181540417 -11.0279433874958 -5.67290654366842 -5.19329346617376 -14.7666356755559 -3.85950127747701 
-7.60000000000005 1.88294117490295 -5.55670280007058 -4.29298021870824 -5.78520218622227 -10.3825977561287 -14.9860035409398 -5.27925937580709 -10.6743198158161 -16.2064247166239 -21.7619774665891 -30.6674671904904 -9.48851682284057 -12.133597379567 -17.4158222109296 -20.0278654809115 -22.9373462141528 -25.8974896014972 -31.369891547467 -36.846220599844 -21.2404481680601 -13.2745710093669 -13.6491225616705 -9.79023876729805 -5.9169993209088 -11.0763713114564 -5.63367243705733 -5.18944894110709 -14.7981807320337 -3.81968404271903 
-7.40000000000005 1.87253580632387 -5.59166330328514 -4.25801971549368 -5.81528110732846 -10.4476371804494 -15.0860034684751 -5.21910182514738 -10.5792017619418 -16.0763461595351 -21.5969384062857 -30.4674676269724 -9.45843782927986 -12.0685578827917 -17.3158222109398 -20.0880234680626 -23.0324647045185 -26.0275685950775 -31.5349310442618 -37.0462205998534 -21.3341608739919 -13.3333232120841 -13.6729142611732 -9.91403039432582 -6.00583044472201 -11.1302419320546 -5.59730658589008 -5.1880435931544 -14.8317358872955 -3.78112034180662 
-7.20000000000005 1.86220213014167 -5.62638293062367 -4.22330008815515 -5.84584178890179 -10.5129174893613 -15.1860034047255 -5.15798081313943 -10.4833611225953 -15.9457858928501 -21.4316585122621 -30.2674681056103 -9.42787708396801 -12.0032775101413 -17.2158222109509 -20.1491449587203 -23.1283058225148 -26.1581293404122 -31.7002114169351 -37.2462205998652 -21.4309798966943 -13.395422607448 -13.7002940291985 -10.0414100985905 -6.09849052164813 -11.1881823816426 -5.56356534189638 -5.18902197649924 -14.8674338979789 -3.74347382194671 
-7.00000000000005 1.85188535682391 -5.66104576683153 -4.1886372519473 -5.87651606127258 -10.5782545979399 -15.286003349512 -5.09663268416179 -10.3873501574098 -15.8151120914567 -21.2663218746609 -30.0674686318013 -9.39720275639566 -11.9379403463611 -17.1158222109628 -20.2104936139001 -23.2243173139023 -26.2888036680077 -31.8655485807384 -37.4462205998763 -21.5302247863517 -13.4600046608975 -13.7302132464401 -10.1713292606067 -6.1937468474565 -11.2487758712427 -5.53213643014847 -5.19225590095918 -14.9053306586467 -3.7064429128956 
-6.80000000000005 1.84153875388438 -5.69580882616749 -4.15387419261133 -5.90698989528613 -10.6434914912894 -15.3860033021974 -5.03568550082156 -10.2916399147336 -15.6846387894446 -21.1010855133128 -29.8674692111172 -9.36672887508033 -11.8727034057098 -17.0158222109755 -20.2714413765697 -23.3200281359079 -26.4192775493492 -32.0307855214159 -37.6462205998898 -21.6312532082072 -13.5262700234171 -13.7617155496238 -10.3028315164631 -6.29048604397692 -11.3107520084276 -5.50269154997915 -5.19757408012582 -14.9454118971493 -3.6697772389046 
-6.60000000000004 1.83112726034597 -5.73078990834171 -4.11889311043711 -5.93702769062234 -10.7085103687999 -15.4860032618821 -4.97561046767389 -10.1965837994118 -15.5546015919485 -20.9360672336425 -29.6674698492727 -9.33669103944224 -11.8076844878975 -16.915822210989 -20.3315170478855 -23.4150848893979 -26.5493153850134 -32.1958044392543 -37.8462205999025 -21.7335280024432 -13.5935637354789 -13.7940281795113 -10.4351441060218 -6.38781755136145 -11.3731024336375 -5.47492914670559 -5.20479275902648 -14.9876116582242 -3.63328440735705 
-6.40000000000004 1.82062787126051 -5.76606630658585 -4.08361671219298 -5.96647485983137 -10.773233936253 -15.5860032275794 -4.91671676353413 -10.1024136970279 -15.4251550913205 -20.7713443347703 -29.4674705521564 -9.30724383594466 -11.7429608861558 -16.8158222110032 -20.3904114549238 -23.5092556946804 -26.6787625885401 -32.3605280410251 -38.0462205999174 -21.8366436286507 -13.6614029634422 -13.8265910092305 -10.5677069014242 -6.48510394851968 -11.435112432552 -5.44859827227088 -5.21373828283591 -15.0318335802777 -3.59682685478511 
-6.20000000000004 1.81002794404048 -5.80168049812873 -4.0480025206501 -5.99524644750371 -10.8376197154683 -15.6860031983375 -4.85917430349161 -10.0092570454425 -15.2963842481922 -20.6069593000991 -29.2674713259423 -9.27847221904522 -11.6785750777135 -16.715822211018 -20.4479546887663 -23.6024131200658 -26.8075342054683 -32.5249138494962 -38.2462205999314 -21.9403213425074 -13.729466485756 -13.8590403400015 -10.7001562029384 -6.58193905849104 -11.4963333509801 -5.42350514298451 -5.22425934509241 -15.0779688340771 -3.56031262768409 
-6.00000000000004 1.79932270146674 -5.83764853372185 -4.01203448505697 -6.02331035128419 -10.9016516548419 -15.7860031733042 -4.80304729711964 -9.91716200347736 -15.1683211706339 -20.4429281869478 -29.0674721771978 -9.25040829024689 -11.614543113322 -16.6158222110334 -20.5040825464099 -23.6945090133025 -26.9355981342982 -32.6889458139192 -38.4462205999475 -22.0443878462757 -13.7975649539312 -13.8911707725835 -10.8322866104718 -6.67810143043131 -11.5565276873276 -5.3995085691792 -5.23623080688023 -15.1259083314581 -3.5236843353965 
-5.80000000000004 1.78851280384697 -5.87396819482876 -3.97571482395007 -6.05067100751689 -10.9653319721815 -15.8860031517507 -4.74832687736358 -9.8261219226144 -15.0409614286641 -20.279248783871 -28.8674731130142 -9.22304761247674 -11.550862774445 -16.5158222110494 -20.5588039019976 -23.7855500299971 -27.0629588120996 -32.8526261528276 -38.6462205999628 -22.148749901971 -13.8656073485196 -13.922893506065 -10.9640093223838 -6.77350448123634 -11.6156110770253 -5.37651088288857 -5.2495527816965 -15.1755499673813 -3.48690908707829 
-5.60000000000004 1.77760234117159 -5.91062573968514 -3.93905727909368 -6.07735589912416 -11.0286744086451 -15.9860031330708 -4.69495808488123 -9.73609558527567 -14.914277546469 -20.1159073568195 -28.6674741411063 -9.19636270220617 -11.487520319318 -16.4158222110661 -20.6121737225894 -23.8755773954453 -27.1896437224043 -33.0159686079886 -38.8462205999802 -22.2533700366856 -13.9335699383778 -13.9541985510669 -11.095314348689 -6.86815196268521 -11.6736010136182 -5.35444713539143 -5.26414657905575 -15.2268013095969 -3.44997039824807 
-5.40000000000004 1.76659737172304 -5.9476008133558 -3.90208220542302 -6.10340573548004 -11.0916993186717 -16.086003116768 -4.6428595083841 -9.64702193510787 -14.7882288226305 -19.9528835593104 -28.4674752699265 -9.17031284956481 -11.424495393006 -16.3158222110834 -20.6642734279233 -23.9646521744499 -27.3156935750795 -33.1789935343344 -39.0462205999967 -22.3582476213715 -14.001472449393 -13.9851259884114 -11.2262417697135 -6.96210431003898 -11.7305782873009 -5.33327599622153 -5.27995051355651 -15.2795803177683 -3.41286233936638 
-5.20000000000004 1.7555049090297 -5.98486985142019 -3.86481316735863 -6.12886764502265 -11.1544302662787 -16.1860031024393 -4.5919368994643 -9.55883028812369 -14.6627681375819 -19.7901538361974 -28.2674765087492 -9.14485092571156 -11.3617644310884 -16.2158222111014 -20.7151972756845 -24.0528450602754 -27.4411554989694 -33.3417244962888 -39.2462206000154 -22.4634042508722 -14.0693600408294 -14.0157445417834 -11.3568603087388 -7.05545381099997 -11.7866587501979 -5.31297194065572 -5.29691549605509 -15.3338143383313 -3.37558545936029 
-5.00000000000004 1.74433227226837 -6.02240826252411 -3.82727475625471 -6.15379081013413 -11.2168918424941 -16.2860030897587 -4.54209190290819 -9.47144688046366 -14.537846318818 -19.6276936063296 -28.0674778677774 -9.11992774793808 -11.299302842211 -16.1158222111201 -20.7650436312867 -24.1402298269815 -27.5660786767794 -33.5041860852027 -39.4462206000333 -22.5688737104434 -14.1372910892967 -14.0461371791468 -11.4872529334029 -7.14830802456011 -11.8419745526538 -5.29351958144435 -5.31500154794764 -15.3894388013277 -3.33814410829313 
-4.80000000000004 1.73308668370009 -6.06019178093602 -3.7894912378428 -6.17822376201344 -11.2791083127853 -16.3860030784618 -4.49322746700565 -9.3847989261492 -14.4134148460916 -19.4654786151913 -27.8674793582272 -9.09549478478133 -11.2370863606423 -16.0158222111395 -20.8139095576592 -24.2268792717659 -27.6905116399758 -33.666402566811 -39.6462206000534 -22.6746950174024 -14.2053288778437 -14.0763914492819 -11.6175071922217 -7.24077876496705 -11.8966617746492 -5.27490941565754 -5.33417490057274 -15.4463956723648 -3.30054471194484 
-4.60000000000004 1.7217750310956 -6.09819726476253 -3.7514857540163 -6.20221278423298 -11.3411028188313 -16.4860030683343 -4.44525103652719 -9.29881701184424 -14.2894274479602 -19.3034857332333 -27.6674809924427 -9.07150575245452 -11.175091844489 -15.9158222111597 -20.8618876223726 -24.3128628203058 -27.8145006723421 -33.8283970830039 -39.8462206000728 -22.7809074117218 -14.2735357883366 -14.1065928759483 -11.7477086087405 -7.33297469765927 -11.9508522235145 -5.25713441182525 -5.35440538056696 -15.5046316361855 -3.26279465984632 
-4.40000000000004 1.71040375391021 -6.13640307838382 -3.713279940395 -6.22580114785762 -11.4028969960773 -16.5860030592016 -4.39807608256041 -9.21343624425617 -14.1658408667508 -19.1416933384027 -27.4674827839907 -9.04791737971812 -11.1132976581313 -15.8158222111807 -20.9090643679091 -24.3982453794637 -27.9380890451213 -33.9901912694043 -40.0462206000946 -22.8875480349172 -14.3419705979107 -14.1368218719011 -11.8779375955396 -7.42499787083706 -12.0046695830714 -5.24018845379033 -5.37566523615333 -15.5640973053931 -3.22490169784724 
