pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Ii{0} Ii{-1} Ii{1} IsubO{1} IsubO{2} IsubO{3} IsubZr{-3} IsubZr{-4} IsubZr{-5} Stoich
-24.8 2.49369537178968 -3.50465880938688 -6.34502420939194 -1.30033681371488 -3.84568839293758 -6.39705018706496 -14.2710773128069 -21.7181817434996 -29.3023306349912 -36.90992737564 -47.867461090225 -13.9844288413365 -18.6815533887466 -26.0158222107929 -11.0360414435091 -11.8934781860667 -12.8015775827274 -16.2219355380134 -19.6462205997068 -19.676178125594 -18.2411382523396 -17.0063143352361 -5.00000786390085 -9.74432657532395 -12.368809653368 -21.5937413683355 -27.4016916719663 -29.0708709992151 -0.520860211700386 
-24.6 2.47882654481748 -3.55461587426234 -6.29506714451649 -1.30041714437194 -3.89572578847009 -6.49704464747293 -14.2709055723088 -21.668052938126 -29.2022447647421 -36.7598844405155 -47.667461090225 -13.9843429710873 -18.631510453622 -25.9158222107928 -11.0362131840072 -11.9436069914402 -12.9016634529764 -16.3719784731379 -19.8462205997067 -19.6261416608749 -18.241058852496 -16.9063208056416 -5.00000879471439 -9.69437044126166 -12.2688964544307 -21.4935760982429 -27.3514834667492 -29.0706198588734 -0.521075282911055 
-24.4 2.46395634330447 -3.60457755739209 -6.24510546138674 -1.30048884098977 -3.94575916821768 -6.59703971035026 -14.2707523048278 -21.6179379875153 -29.1021681310016 -36.6098461236452 -47.4674610902251 -13.9842663373468 -18.5814721367517 -25.8158222107928 -11.0363664514881 -11.9937219420509 -13.0017400867168 -16.5220167900081 -20.0462205997066 -19.5761094016749 -18.2409882764257 -16.8063268633118 -5.00000991526206 -9.64440987867996 -12.1689742087188 -21.3934288884323 -27.3012979400683 -29.0703960153223 -0.521267055740988 
-24.2 2.44908491638598 -3.65454335770346 -6.19513966107536 -1.30055283972279 -3.99578896726207 -6.69703530970603 -14.2706155060733 -21.5678353884494 -29.0020997316244 -36.4598119239567 -47.2674610902251 -13.9841979379695 -18.531437937063 -25.7158222107927 -11.0365032502425 -12.0438245411167 -13.101808486094 -16.6720509896966 -20.2462205997065 -19.5260807472056 -18.2409254222678 -16.7063324085311 -5.00001105983716 -9.5944452229433 -12.0690437526712 -21.2932976348971 -27.2511324868445 -29.0701963624099 -0.521438063367111 
-24 2.4342123973808 -3.70451282726502 -6.1451701915138 -1.30060997765938 -4.04581557476022 -6.79703138676574 -14.2704933843196 -21.5177437971341 -28.9020386707475 -36.3097813935182 -47.0674610902251 -13.9841368770925 -18.4814074066245 -25.6158222107927 -11.0366253719962 -12.093916132432 -13.2018695469708 -16.822081520135 -20.4462205997064 -19.476055497204 -18.2408696418278 -16.606337688968 -5.00001241733383 -9.5444771108788 -11.9691061710447 -21.1931807935803 -27.2009851150893 -29.0700184602162 -0.521590565821644 
-23.8 2.41933890547733 -3.75448556562125 -6.09519745315758 -1.30066100335383 -4.09583933881089 -6.89702788917264 -14.2703843377445 -21.4676620122028 -28.80198414746 -36.1597541318745 -46.8674610902251 -13.984082353805 -18.4313801449807 -25.5158222107927 -11.0367344185712 -12.1439979173632 -13.3019240702583 -16.9721087817787 -20.6462205997064 -19.4260332511447 -18.2408201341247 -16.5063427045525 -5.00001393532521 -9.49450589051356 -11.8691622123237 -21.0930767625897 -27.1508538224549 -29.0698599059381 -0.521726579438053 
-23.6 2.40446454723708 -3.80446121474125 -6.04522180403757 -1.30070658621712 -4.14586057079419 -6.99702477027594 -14.2702869342245 -21.4175889595629 -28.7019354457 -36.0097297809945 -46.6674610902251 -13.9840336520449 -18.3813557941007 -25.4158222107926 -11.0368318220911 -12.1940709700031 -13.4019727720182 -17.1221331326586 -20.8462205997063 -19.376013758699 -18.240776290799 -16.4063475629868 -5.00001567486288 -9.44453198093162 -11.7692126536213 -20.9929842175041 -27.1007369264893 -29.0697186590925 -0.521847903257005 
-23.4 2.38958941795406 -3.85443945445122 -5.9952435643276 -1.30074732502086 -4.19587954930791 -7.09702198849963 -14.2701998930645 -21.3675236786928 -28.60189192512 -35.8597080207045 -46.4674610902252 -13.9839901314649 -18.3313340338106 -25.3158222107926 -11.0369188632512 -12.2441362508732 -13.5020162925982 -17.2721548929486 -21.0462205997063 -19.3259966694071 -18.2407374412171 -16.3063522339849 -5.00001756408472 -9.3945556304431 -11.6692580634232 -20.8929018473422 -27.0506327960374 -29.0695927683505 -0.521956142567588 
-23.2 2.37471360286716 -3.90441999836101 -5.94526302041781 -1.30078375548124 -4.24589652367807 -7.19701950677958 -14.2701220687036 -21.3174653104222 -28.5018530129396 -35.7096885646143 -46.2674610902252 -13.9839512192844 -18.2813145777204 -25.2158222107926 -11.036996687612 -12.2941946191437 -13.6020552047786 -17.4221743490387 -21.2462205997062 -19.2759819332033 -18.240703248923 -16.2063569538712 -5.00001980225105 -9.34457732470002 -11.56929921377 -20.7928287428678 -27.0005402354727 -29.0694807516956 -0.522052730005735 
-23 2.3598371782646 -3.95440259015352 -5.89528042862531 -1.30081635718211 -4.29591171717144 -7.29701729206546 -14.2700524358737 -21.2674130857997 -28.4018181965246 -35.5596711564068 -46.0674610902252 -13.9839164028694 -18.2312971695129 -25.1158222107926 -11.0370663204419 -12.3442468437662 -13.7020900211935 -17.5721917572462 -21.4462205997062 -19.2259690994961 -18.2406730070084 -16.1063615283716 -5.00002216203731 -9.2945970926934 -11.4693363899712 -20.6927636845382 -26.9504577689356 -29.069380876951 -0.522138944301093 
-22.8 2.3449602124529 -4.00438700032885 -5.84529601844997 -1.30084555963946 -4.34592532980413 -7.39701531487348 -14.2699900765743 -21.217366316325 -28.3017870168746 -35.4096555665814 -45.8674610902245 -13.9838852232199 -18.181281579688 -25.0158222107924 -11.0371286797413 -12.3942936132409 -13.8021212008436 -17.7222073470716 -21.6462205997069 -19.1759582684171 -18.2406465861047 -16.0063662871173 -5.0000249435912 -9.24461546407194 -11.3693703511744 -20.5927060839845 -26.9003845785573 -29.069292096748 -0.522215927186271 
-22.6 2.33008276665467 -4.05437302318815 -5.79530999559068 -1.30087174793932 -4.39593754096328 -7.49701354889193 -14.2699341680122 -21.1673243849037 -28.201759062594 -35.2596415894415 -45.6674610902252 -13.9838572689385 -18.1312676025473 -24.9158222107924 -11.0371845883033 -12.4443355446622 -13.9021491551242 -17.8722213242115 -21.8462205997061 -19.1259490895063 -18.2406234300532 -15.9063710853471 -5.00002797583956 -9.19463247346101 -11.2694013377038 -20.4926549736523 -26.8503194910844 -29.0692130321345 -0.522284698324721 
-22.4 2.31520489579056 -4.10436047420607 -5.74532254457275 -1.30089526763855 -4.44594851168045 -7.59701197062702 -14.2698839720832 -21.1172867379567 -28.1017339646291 -35.1096290404587 -45.4674610902245 -13.9838321709743 -18.0812550535652 -24.8158222107924 -11.0372347842323 -12.4943731916092 -14.002174253089 -18.0222338731943 -22.0462205997068 -19.0759415627637 -18.2406033543285 -15.8063761075866 -5.00003141981414 -9.14464846641766 -11.1694298796429 -20.3926097999628 -26.8002617684128 -29.0691427604808 -0.522346168824366 
-22.2 2.30032664919992 -4.1543491876097 -5.69533383116912 -1.30091642929265 -4.49595838673817 -7.69701055908837 -14.2698388256985 -21.0672528781684 -28.0017113914371 -34.9596177538631 -45.2674610902253 -13.9838095977816 -18.0312437669689 -24.7158222107923 -11.037279930617 -12.5444070513975 -14.102196826281 -18.1722451597898 -22.246220599706 -19.0259355880579 -18.2405860930263 -15.7063814194772 -5.00003532016608 -9.09466365336597 -11.0694563531872 -20.2925699654687 -26.7502106473223 -29.0690803527939 -0.522401153204977 
-22 2.28544807128299 -4.20433901422078 -5.64534400455804 -1.3009355124901 -4.5459672965467 -7.79700929550798 -14.2697981321421 -21.0172223580009 -27.9016910446585 -34.8096075804734 -45.0674610902245 -13.9837892510037 -17.9812335935799 -24.6158222107923 -11.0373206241734 -12.5944375715649 -14.2022171730595 -18.3222553331795 -22.4462205997067 -18.9759310151918 -18.2405713467713 -15.60638702 -5.0000396571085 -9.04467816369731 -10.9694810369079 -20.1925348724351 -26.7001653808998 -29.0690249129825 -0.522450380150099 
-21.8 2.27056920207782 -4.25432981951735 -5.59535319926148 -1.30095276947761 -4.59597535883077 -7.89700816308862 -14.2697613533291 -20.9671947738913 -27.8016726552524 -34.6595983857708 -44.8674610902253 -13.9837708615968 -17.9312243988765 -24.5158222107923 -11.0373574029864 -12.6444651556745 -14.3022355624656 -18.4722645278821 -22.6462205997059 -18.9259278441653 -18.2405589810414 -15.506393043677 -5.00004454836615 -8.9946922496584 -10.869504317572 -20.0925041172991 -26.6501254310604 -29.0689757684396 -0.522494502147815 
-21.6 2.25569007778703 -4.30432148186399 -5.54536153691483 -1.30096842847556 -4.64598268017537 -7.99700714677986 -14.269728002715 -20.9171697609305 -27.701655979945 -34.5095900481167 -44.6674610902246 -13.9837541862901 -17.8812160612231 -24.4158222107923 -11.0373907536005 -12.6944901686353 -14.4022522377731 -18.6222728655362 -22.8462205997067 -18.8759260249129 -18.2405488241356 -15.4063995620779 -5.00005005045831 -8.94470608940392 -10.7695264949713 -19.9924772850859 -26.6000902611938 -29.0689322609197 -0.522534104089742 
-21.4 2.24081073125012 -4.35431389092479 -5.49536912785403 -1.30098269665083 -4.69598935741144 -8.09700623307674 -14.269697638959 -20.8671469881137 -27.6016407980674 -34.3595824571783 -44.4674610902254 -13.9837390044117 -17.8312084702839 -24.3158222107923 -11.0374211173565 -12.7445129414521 -14.5022674196507 -18.7722804564746 -23.0462205997059 -18.8259256075001 -18.2405408157837 -15.3064067356043 -5.00005631028164 -8.89471994016644 -10.6695479366726 -19.8924540948563 -26.5500594800251 -29.0688938888117 -0.52256971101689 
-21.2 2.22593119237891 -4.40430694620048 -5.44537607257834 -1.30099576286297 -4.74599547889927 -8.19700540984025 -14.269669860061 -20.8171261539401 -27.501626908618 -34.2095755124532 -44.2674610902246 -13.9837251149631 -17.7812015255596 -24.2158222107923 -11.0374488962545 -12.7945337756257 -14.6022813091 -18.9222874011997 -23.2462205997066 -18.7759264417299 -18.2405347052892 -15.2064145145585 -5.00006326599929 -8.84473384060841 -10.5695687818393 -19.7924340949125 -26.5000325353569 -29.0688599994193 -0.522601795031629 
-21 2.21105148854348 -4.45430055573161 -5.39538246304721 -1.3010078000947 -4.79600112566213 -8.29700466613425 -14.2696442981863 -20.7671069825342 -27.4016141276811 -34.0595691219851 -44.0674610902254 -13.9837123340254 -17.7311951350908 -24.1158222107923 -11.0374744581292 -12.8445529470315 -14.702294090037 -19.0722937916677 -23.4462205997058 -18.7259286777995 -18.2405305508898 -15.1064231410968 -5.00007114883167 -8.79474811390966 -10.469589445609 -19.6924171595762 -26.4500092095517 -29.0688302831452 -0.52263078159343 
-20.8 2.19617164493891 -4.50429463486639 -5.34538838391243 -1.30101896777169 -4.8460063724739 -8.39700399208079 -14.2696206147246 -20.7170892199378 -27.3016022859499 -33.9095632011192 -43.8674610902247 -13.9837004922949 -17.6811892142256 -24.0158222107923 -11.0374981415908 -12.8945707096279 -14.8023059317681 -19.2222997125337 -23.6462205997065 -18.6759323157086 -18.2405282679338 -15.0064326998713 -5.00008003355264 -8.74476291949585 -10.3696101720608 -19.5924030348889 -26.3999891639993 -29.0688043167276 -0.522657055103349 
-20.6 2.18129168491449 -4.55428910515473 -5.2953939136241 -1.30102941384231 -4.89601128883286 -8.49700337872808 -14.2695984958788 -20.6670726308036 -27.2015912265273 -33.7595576714083 -43.6674610902255 -13.9836894328716 -17.6311836845139 -23.9158222107924 -11.0375202604367 -12.9445872987621 -14.9023169911907 -19.3723052422446 -23.8462205997057 -18.6259374055232 -18.2405278280367 -14.9064433193975 -5.00009003972619 -8.69477845538106 -10.2696312376573 -19.4923915355693 -26.349972134968 -29.0687817579846 -0.522680964013058 
-20.4 2.1664116302816 -4.60428389331355 -5.24539912546527 -1.30103927672787 -4.94601593987724 -8.5970028179313 -14.2695776485133 -20.6170569952794 -27.1015808028442 -33.6095524595664 -43.4674610902247 -13.9836790091893 -17.5811784726727 -23.8158222107924 -11.0375411078021 -12.9946029342864 -15.0023274148738 -19.5223104540865 -24.0462205997065 -18.5759440473746 -18.2405292580469 -14.8064551730901 -5.00010133262196 -8.64479496011801 -10.1696529542358 -19.3923825418965 -26.299957929454 -29.0687623406294 -0.522702825438525 
-20.2 2.15153150160249 -4.65427893025676 -5.19540408852207 -1.30104868715445 -4.99602038724703 -8.69700230224429 -14.2695577962869 -20.5670421061097 -27.0015708767314 -33.4595474965104 -43.2674610902255 -13.9836690830757 -17.5311735096159 -23.7158222107924 -11.0375609600285 -13.044617823456 -15.1023373409866 -19.6723154171425 -24.2462205997057 -18.5259523413942 -18.2405325890097 -14.7064684301664 -5.00011407401134 -8.59481266456418 -10.0696756217384 -19.2923759467464 -26.2499463712472 -29.0687458193658 -0.522722929355128 
-20 2.13665131845987 -4.70427415018933 -5.1454088685895 -1.30105776986519 -5.04602468989033 -8.79700182482016 -14.2695386760165 -20.5170277659067 -26.9015613165958 -33.3095427164422 -43.0674610902248 -13.9836595229408 -17.4811687295485 -23.6158222107924 -11.037580080299 -13.094632163659 -15.2023469011222 -19.8223201972107 -24.4462205997064 -18.4759625379105 -18.2405380054586 -14.6064834067502 -5.00012857317095 -8.54483194379122 -9.96969968103324 -19.1923718030597 -26.199937447493 -29.0687321155442 -0.522741542454584 
-19.8 2.12177109972168 -4.75426948971773 -5.09541352906109 -1.30106664530949 -5.09602890486304 -8.89700137932127 -14.2695200341309 -20.4670137844927 -26.8015519956534 -33.1595380559714 -42.8674610902255 -13.9836502019976 -17.4311640690769 -23.5158222107924 -11.0375987221845 -13.144646145073 -15.3023562220646 -19.9723248576815 -24.6462205997056 -18.4259746369235 -18.240545444 -14.5065001662348 -5.00014488715668 -8.49485291824855 -9.86972531596177 -19.0923699206587 -26.1499309046204 -29.0687209122 -0.522758911638331 
-19.6 2.10689086378287 -4.8042648870377 -5.04541813174112 -1.30107543118184 -5.14603308805536 -8.99700095983356 -14.26950162341 -20.4169999764519 -26.7015427902926 -33.0095334532906 -42.6674610902248 -13.9836409966376 -17.3811594663969 -23.4158222107924 -11.0376171329054 -13.1946599531138 -15.4023654274254 -20.1223294603622 -24.8462205997064 -18.3759889388275 -18.2405551432239 -14.4065190708188 -5.00016337225296 -8.44487600602485 -9.76975300641849 -18.9923704145219 -26.0999267958035 -29.0687122007031 -0.52277526734523 
-19.4 2.09201062881486 -4.85426028109593 -4.99542273768289 -1.30108424402081 -5.19603729495256 -9.09700056078899 -14.2694831996437 -20.3669861586274 -26.6015335784099 -32.8595288473496 -42.4674610902256 -13.9836317847541 -17.3311548604551 -23.3158222107924 -11.0376355566717 -13.2446737709384 -15.5023746393081 -20.2723340663032 -25.0462205997056 -18.3260056438852 -18.2405672423399 -14.3065403818182 -5.00018428420787 -8.39490152392153 -9.66978313025656 -18.8923733017551 -26.0499250770949 -29.0687058760528 -0.522790826566293 
-19.2 2.07713041300343 -4.90425561079088 -4.94542740798795 -1.301093200733 -5.24604158135969 -9.19700017689107 -14.2694645184228 -20.3169721477114 -26.501524237799 -32.7095241770438 -42.2674610902248 -13.983622444144 -17.2811501901501 -23.2158222107924 -11.0376542378927 -13.2946877818543 -15.602383979919 -20.422338736609 -25.2462205997063 -18.2760250524909 -18.2405819806405 -14.206564460729 -5.00020797922068 -8.3449298892394 -9.56981616587986 -18.7923786994448 -25.9999258044796 -29.0687019331324 -0.522805795741205 
-19 2.06225023478845 -4.95425081416729 -4.89543220461153 -1.30110242013354 -5.29604600413665 -9.29699980304445 -14.2694453319284 -20.2669577578407 -26.4015146445519 -32.5595193804203 -42.0674610902249 -13.9836128508966 -17.2311453935263 -23.1158222107922 -11.037673424387 -13.344702171725 -15.7023935731661 -20.5723435332326 -25.4462205997063 -18.2260476653015 -18.2405997968276 -14.1065918701632 -5.00023501480812 -8.2949617214508 -9.46985279471447 -18.6923869223848 -25.949929230796 -29.0687005628252 -0.522820373505987 
-18.8 2.04737011311595 -5.00424582756931 -4.84543719120951 -1.30111202457285 -5.34605062197798 -9.39699943428779 -14.2694253855365 -20.2169427980468 -26.3015046713559 -32.4095143938223 -41.8674610902249 -13.9836028777007 -17.1811404069283 -23.0158222107922 -11.0376933707789 -13.3947171315189 -15.802403546362 -20.7223485198305 -25.6462205997063 -18.17607368258 -18.2406208275081 -14.0066228740397 -5.00026564992793 -8.24499734316821 -9.36989340303024 -18.5923979798693 -25.8999353016826 -29.0687016471138 -0.522834753276951 
-18.6 2.03249006767854 -5.0542405848327 -4.79544243394612 -1.30112214148545 -5.39605549615397 -9.49699906572718 -14.2694044145901 -20.166927069837 -26.2014941858827 -32.2595091510857 -41.6674610902249 -13.9835923922275 -17.1311351641917 -22.9158222107922 -11.0377143417253 -13.4447328597287 -15.9024140318352 -20.8723537625671 -25.8462205997063 -18.1261037551804 -18.2406456573719 -13.9066581893767 -5.00030059670435 -8.19503753268163 -9.26993883527989 -18.4924123242599 -25.8499444033366 -29.0687055060312 -0.522849125891312 
-18.4 2.01761011918505 -5.1042350163788 -4.74544800240003 -1.30113290513787 -5.44606069135249 -9.59699869247178 -14.2693821407745 -20.1169103644753 -26.1014830489749 -32.1095035826318 -41.4674610902249 -13.9835812553196 -17.0811295957378 -22.8158222107922 -11.0377366155409 -13.4947495650904 -16.002425168743 -21.022359331021 -26.0462205997062 -18.0761384338256 -18.2406747675631 -13.8066984364758 -5.00034047054799 -8.14508297497879 -9.16998984603133 -18.3924302975434 -25.7999568081661 -29.0687123424068 -0.522863682083244 
-18.2 2.00273028963289 -5.15422904829957 -4.69545397047925 -1.30114445839326 -5.49606627652865 -9.69699830956872 -14.2693582684576 -20.0668924602376 -26.0014711128165 -31.9594976145526 -41.2674610902249 -13.9835693191612 -17.0311236276586 -22.7158222107923 -11.0377604878578 -13.5447674693281 -16.1024371049015 -21.1723652991002 -26.2462205997062 -18.0261783693695 -18.2407087350278 -13.7067443400989 -5.00038599126808 -8.0951344637785 -9.07004730290988 -18.2924523288497 -25.7499728713932 -29.0687224375546 -0.522878615034627 
-18 1.98785060259896 -5.20422260138014 -4.64546041739869 -1.30115695460047 -5.54607232581643 -9.79699791193707 -14.2693324807799 -20.0168731194794 -25.9014582189777 -31.8094911676332 -41.067461090225 -13.9835564253224 -16.9811171807392 -22.6158222107923 -11.0377862755355 -13.5947868100864 -16.2024499987403 -21.3223717460196 -26.4462205997062 -17.9762244129292 -18.2407483316681 -13.6067968305781 -5.00043808411559 -8.04519300354505 -8.97011228959625 -18.1924790316511 -25.6999931272752 -29.0687362465172 -0.522894122947811 
-17.8 1.97297108355252 -5.25421559004751 -4.59546742873132 -1.30117055962911 -5.59607891951244 -9.89699749430044 -14.2693044354494 -19.9668520854815 -25.8014441963124 -31.6594841563006 -40.867461090225 -13.9835424026571 -16.9311101694066 -22.5158222107923 -11.037814320866 -13.6448078440842 -16.3024640214056 -21.4723787573522 -26.6462205997062 -17.9262776659502 -18.2407945733564 -13.5068570949317 -5.00049793083256 -7.99525986159503 -8.87018615897848 -18.0925112506742 -25.6500183349657 -29.068754442875 -0.522910411680511 
-17.6 1.95809176019932 -5.30420792121447 -4.54547509756436 -1.3011854541127 -5.64608614516299 -9.99699705111795 -14.2692737601173 -19.9168290789824 -25.7014288586464 -31.5094764874676 -40.667461090225 -13.983527064991 -16.8811025005736 -22.4158222107923 -11.0378449961981 -13.6948308505833 -16.4024793590716 -21.6223864261853 -26.8462205997062 -17.8763391297465 -18.2408483683197 -13.406926227561 -5.00056662027938 -7.94533621987451 -8.77027018609138 -17.9925497079714 -25.6000491234298 -29.0687775625061 -0.522927697442744 
-17.4 1.94321266284166 -5.35419949306977 -4.49548352570905 -1.3012018357934 -5.69609409869899 -10.0969965765093 -14.2692400475385 -19.8668037945483 -25.601412002357 -31.3594680593229 -40.467461090225 -13.9835102087017 -16.8310940724289 -22.3158222107923 -11.0378787087769 -13.7448561350174 -16.502496215361 -21.7723948543299 -27.0462205997062 -17.8264103062891 -18.2409111167176 -13.3070058322484 -5.00064575035805 -7.89542377809826 -8.67036617245945 -17.89259560008 -25.5500865873937 -29.0688065983253 -0.522946209726157 
-17.2 1.928333824785 -5.40419019371196 -4.44549282506686 -1.30121992217699 -5.74610288572477 -10.1969960641772 -14.2692028501073 -19.8167758964749 -25.5013934036414 -31.2094587599651 -40.2674610902251 -13.983491609986 -16.7810847730711 -22.2158222107923 -11.0379159062081 -13.7948840330908 -16.6025148140766 -21.9224041536877 -27.2462205997061 -17.7764929979435 -18.2409845090142 -13.2070978232606 -5.00073722903821 -7.84552455613585 -8.57047624985523 -17.7926503936609 -25.5001320816168 -29.0688427931907 -0.522966194330045 
-17 1.91345528278562 -5.45417989964537 -4.39550311913345 -1.3012399534582 -5.79611262293939 -10.2969955073253 -14.2691616738409 -19.7667450142752 -25.4013728155082 -31.0594484658986 -40.0674610902251 -13.9834710218529 -16.7310744790045 -22.1158222107923 -11.0379570824745 -13.8449149152906 -16.7025354022098 -22.0724144477543 -27.4462205997061 -17.7265890571406 -18.2410702741447 -13.1072041765243 -5.00084302544994 -7.79564064661455 -8.47060263440014 -17.6927155706583 -25.4501869645476 -29.0688873820549 -0.522987916599299 
-16.8 1.89857707753056 -5.50416847416754 -4.34551454461128 -1.30126219565411 -5.84612343965747 -10.3969948985655 -14.2691159719297 -19.7167107378417 -25.3013499645526 -30.9094370404207 -39.8674610902251 -13.9834481708972 -16.6810630535267 -22.0158222107924 -11.0380027843858 -13.8949491917241 -16.8025582531654 -22.2224258732321 -27.6462205997061 -17.676701087297 -18.2411708788233 -13.0073276321585 -5.00096587232441 -7.74577491896647 -8.37074833223027 -17.5927933243812 -25.4002532927927 -29.0689422848221 -0.523011665016944 
-16.6 1.88369925418728 -5.5541557655225 -4.29552725325633 -1.3012869442011 -5.89613547955941 -10.4969942298224 -14.2690651373495 -19.6666726119066 -25.2013245472625 -30.7594243317757 -39.6674610902251 -13.9834227536072 -16.6310503448817 -21.9158222107924 -11.0380536189659 -13.9449873176592 -16.9025836704555 -22.3724385818772 -27.8462205997061 -17.6268319922235 -18.2412890751047 -12.90747124573 -5.0011088171528 -7.69593057244029 -8.27091669434875 -17.4928861033726 -25.350333363139 -29.0690096465234 -0.523037754989615 
-16.4 1.8688218629996 -5.60414160489839 -4.24554141388043 -1.3013145278515 -5.94614890258571 -10.5969934922246 -14.2690084948531 -19.6166301300343 -25.1012962260143 -30.6094101711516 -39.4674610902251 -13.983394432359 -16.5810361842576 -21.8158222107924 -11.0381102614624 -13.9950297995315 -17.0026119917037 -22.5224527425013 -28.0462205997061 -17.576985476782 -18.2414283990392 -12.8076388909127 -5.00127572473765 -7.64611164064886 -8.17111192318181 -17.3929971060588 -25.3004302052011 -29.0690923279614 -0.52306653308597 
-16.2 1.85394495996074 -5.65412580416624 -4.19555721461258 -1.30134531307925 -5.99616388708131 -10.6969926759881 -14.2689452919245 -19.5665827278379 -25.0012646245501 -30.4593943704195 -39.2674610902252 -13.9833628308947 -16.5310203835255 -21.7158222107924 -11.0381734643909 -14.0450772017279 -17.102643593168 -22.6724685432334 -28.2462205997061 -17.5271659467546 -18.2415930682796 -12.7078351616173 -5.00147117920577 -7.59632289584951 -8.07133897911423 -17.2931301738349 -25.2505474722451 -29.0691937942732 -0.523098381629146 
-16 1.83906860755957 -5.70410815337273 -4.14557486540609 -1.30137970896459 -6.04618063217314 -10.7969917702864 -14.2688746887505 -19.5165297754574 -24.9012293229631 -30.309376719626 -39.0674610902252 -13.9833275293077 -16.481002732732 -21.6158222107925 -11.038244067565 -14.0951301541085 -17.202678894755 -22.8224861940269 -28.4462205997061 -17.4773787091056 -18.2417881798371 -12.6080655747619 -5.0017006866486 -7.54657005408547 -7.97160378814408 -17.1932899838054 -25.2006896314221 -29.0693183026567 -0.523133723795506 
-15.8 1.82419287561143 -5.75408841794856 -4.09559460083026 -1.30141817263352 -6.0961993604179 -10.896990763107 -14.2687957470539 -19.4664705691849 -24.8011898521147 -30.1593569842019 -38.8674610902252 -13.9832880584594 -16.4309829973079 -21.5158222107925 -11.0383230092617 -14.145189360381 -17.3027183656033 -22.9725059294511 -28.6462205997061 -17.4276303725079 -18.2420201078152 -12.5083369735884 -5.00197107829567 -7.49686018115709 -7.87191365063948 -17.0934824409352 -25.1508623531277 -29.0694712889382 -0.523173029276293 
-15.6 1.80931784219258 -5.80406633556906 -4.04561668320976 -1.30146121537801 -6.14622032078288 -10.9969896410924 -14.2687074175359 -19.4164043220464 -24.7011456873558 -30.0093349018224 -38.6674610902252 -13.9832438937005 -16.3809609149284 -21.4158222107925 -11.0384113387797 -14.1952556075195 -17.4027625303624 -23.1225280118306 -28.8462205997061 -17.3779289474741 -18.2422966004019 -12.408657630934 -5.00229061362676 -7.4472017988673 -7.77227735072958 -16.9937147687628 -25.1010725985758 -29.0696594520068 -0.523216820528451 
-15.4 1.79444359468123 -5.8540416126563 -3.99564140612252 -1.3015094094747 -6.19624379196682 -11.0969883893636 -14.2686085258848 -19.3663301533081 -24.6010962415303 -29.8593101789096 -38.4674610902252 -13.983194447875 -16.3309361920157 -21.3158222107926 -11.0385102304307 -14.2453297762578 -17.5028119761879 -23.2725527347434 -29.0462205997061 -17.3282842969475 -18.2426272269626 -12.3090377033202 -5.0026694342841 -7.39760534243778 -7.67270561721244 -16.893995949498 -25.0513290563982 -29.0698911869164 -0.523265679762236 
-15.2 1.77957023092489 -5.90401392045708 -3.94566909832174 -1.3015633958323 -6.2462700861252 -11.1969869913228 -14.268497757088 -19.3162470767105 -24.5010408571318 -29.7092824867105 -38.2674610902253 -13.9831390634764 -16.2809084998164 -21.2158222107925 -11.0386209992276 -14.2954128528555 -17.6028673605864 -23.4225804269426 -29.2462205997061 -17.2787085868941 -18.24302382471 -12.2094896854661 -5.00312001838924 -7.34808361874175 -7.57321158571563 -16.7943371628469 -25.0016425775479 -29.0701770158669 -0.523320256724401 
-15 1.7646978605522 -5.95398289063536 -3.89570012814346 -1.3016238925871 -6.29629955305828 -11.2969854284341 -14.2683736378004 -19.2661539872446 -24.4009787974877 -29.559251456888 -38.0674610902245 -13.9830770038331 -16.2308774699947 -21.1158222107925 -11.0387451185153 -14.3455059423215 -17.7029294202306 -23.5726114567652 -29.446220599707 -17.2292165866963 -18.2435007946904 -12.11002871509 -5.00365748512444 -7.29865211529868 -7.47381111209465 -16.6947520731831 -24.9520264580624 -29.0705298665597 -0.523381277364288 
-14.8 1.74982660643316 -6.0039481103661 -3.84573490841273 -1.30169170467045 -6.34633258487237 -11.396983679979 -14.2682345167241 -19.2160496464376 -24.3009092369499 -29.4092166766195 -37.8674610902253 -13.9830074432946 -16.1808426897255 -21.0158222107926 -11.0388842395917 -14.3956102831286 -17.8029989807685 -23.7226462370337 -29.6462205997063 -17.1798267705986 -18.2440761983234 -12.0106736792615 -5.00430070084066 -7.24933011128416 -7.37452388834902 -16.5952579162782 -24.9024975208883 -29.0709661491163 -0.523449553593889 
-14.6 1.73495660633343 -6.05390911677697 -3.79577390200186 -1.30176773465269 -6.39636962126548 -11.4969817227829 -14.2680785423668 -19.1659326656694 -24.2008312497709 -29.2591776830296 -37.6674610902246 -13.9829294561165 -16.1308036961365 -20.9158222107928 -11.0390402139491 -14.4457272638968 -17.9030769679476 -23.8726852306237 -29.8462205997071 -17.1305615179701 -18.2447719521058 -11.9114474202221 -5.00507248460519 -7.20014088863782 -7.27537365929219 -16.4958756828815 -24.8530762939025 -29.0715059285413 -0.52352599410135 
