pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Tei{0} Tei{-1} Tei{1} TesubO{1} TesubO{2} TesubO{3} TesubZr{-3} TesubZr{-4} TesubZr{-5} Stoich
-24.8 2.7810297971846 -2.53925753346647 -7.31042548531235 -3.22044362806778 -4.80039393137008 -6.38635444957705 -10.4094722091422 -18.8219779157553 -27.3715280831673 -35.9445260997365 -47.8674610902419 -12.0536262895434 -17.716152112874 -26.0158222108407 -14.8976465472385 -14.7896820138757 -14.732380134616 -17.1873368139816 -19.6462205997546 -9.921609809686 -15.9637817974933 -16.5787955140071 -3.48042358145808 -3.17445128151034 -8.57203866706765 -14.7296753369083 -13.9561336097823 -22.9020056450322 -2.01281935236082 
-24.6 2.77462439770898 -2.56077873065003 -7.28890428812879 -3.27738457216414 -4.87885607264999 -6.48633778804052 -10.2955569978816 -18.6865415073111 -27.2145704775395 -35.7660472969252 -47.667461090247 -11.9966686839189 -17.6376733100658 -25.915822210849 -15.0115617585125 -14.9251184223333 -14.8893377402572 -17.3658156168064 -19.8462205997628 -9.85766691849066 -15.9213601034815 -16.4933314256282 -3.49494283153435 -3.16744933440266 -8.5435155227768 -14.5302960372604 -13.778275507318 -22.7456687397514 -2.03389931977426 
-24.4 2.76854027094669 -2.58122049891745 -7.26846251986137 -3.33648594229049 -4.95839921104376 -6.58632269470171 -10.1773240709582 -18.5478668121203 -27.0554540140813 -35.5864890651995 -47.4674610902539 -11.9375522204636 -17.5581150783432 -25.8158222108589 -15.1297946854527 -15.0637931175409 -15.0484542037322 -17.5453738485488 -20.0462205997727 -9.79212972566039 -15.8762646789187 -16.4073524645305 -3.50894877708797 -3.16101351168925 -8.51663793179558 -14.3260841492294 -13.5945053875544 -22.5823403882552 -2.0539215013419 
-24.2 2.76279858247653 -2.60051172504674 -7.24917129373208 -3.39788987052532 -5.03909436540788 -6.68630907519512 -10.0544889754848 -18.4057404905176 -26.8940364663493 -35.4057802913383 -47.2674610902634 -11.876134672734 -17.4774063044843 -25.7158222108707 -15.2526297809474 -15.2059194391649 -15.2098717514854 -17.7260826224313 -20.2462205997845 -9.7248409529184 -15.828267132306 -16.3207724656592 -3.52235515869828 -3.15512866716989 -8.49146186114731 -14.116669054873 -13.4043815193273 -22.4115077461574 -2.07281729338168 
-24 2.75741917136838 -2.61858575269022 -7.23109726608861 -3.4617295812252 -5.12100810375123 -6.78629684118195 -9.9267850860718 -18.2599625734612 -26.7301845216494 -35.2238543189949 -47.0674610902765 -11.8122827280352 -17.395480332142 -25.615822210885 -15.3803336703877 -15.3516973562486 -15.3737236962127 -17.908008594802 -20.4462205997987 -9.65565115883511 -15.7771513658662 -16.2335086439325 -3.53507910294411 -3.14977858377262 -8.46803775010619 -13.901701343719 -13.2074878358168 -22.2326880902903 -2.09052206066584 
-23.8 2.75241955571619 -2.63538372363681 -7.21429929514201 -3.52812270688749 -5.20419920036013 -6.88628590873744 -9.79397696987663 -18.1103564863194 -26.563780463561 -35.0406522899599 -46.867461090295 -11.7458786699456 -17.3122783031058 -25.5158222109022 -15.5131417866185 -15.501303443426 -15.5401277543366 -18.0912106238726 -20.6462205998159 -9.58442507213955 -15.7227232501172 -16.1454845862903 -3.54704411284023 -3.14494562272177 -8.44640681810912 -13.6808691698644 -13.0034536329088 -22.045451858329 -2.10697847029578 
-23.6 2.74781381210414 -2.65085834264051 -7.19882467613831 -3.59716375688602 -5.28871486936235 -6.98627619674336 -9.65587544591759 -17.9567803433567 -26.3947297015946 -34.8561269089898 -46.6674610903212 -11.676827907974 -17.2277529221305 -25.4158222109231 -15.6512433106246 -15.6548795864359 -15.7091785163502 -18.2757360048899 -20.8462205998368 -9.51104871669484 -15.6648215136762 -16.0566336118419 -3.55818342637679 -3.14061031725501 -8.42659689363829 -13.4539166714361 -12.7919757534841 -21.849448597908 -2.12214024349622 
-23.4 2.74361141296686 -2.66497778371857 -7.18470523506025 -3.66891630335438 -5.37458685690876 -7.08626762536783 -9.51235321026746 -17.7991386666285 -26.2229685837883 -34.6702463501055 -46.4674610903588 -11.6050667901557 -17.1418723632342 -25.3158222109488 -15.794765546338 -15.8125212632273 -15.8809396342197 -18.4616165638374 -21.0462205998624 -9.43543683060955 -15.603329068669 -15.9669022846786 -3.5684435278123 -3.13675097761208 -8.40861811291768 -13.220663108597 -12.5728416317231 -21.644433917225 -2.1359760495312 
-23.2 2.73981615278171 -2.67772929798683 -7.17195372079199 -3.7434057642166 -5.46182783203925 -7.18626011476658 -9.36335926739527 -17.637393209488 -26.0484716123796 -34.4829978644285 -46.2674610904135 -11.5305698187238 -17.0546238775339 -25.2158222109803 -15.9437594892964 -15.974266720454 -16.0554366057146 -18.6488650496006 -21.2462205998939 -9.35753975496565 -15.5381835072933 -15.8762536947664 -3.57778742726737 -3.13334336279927 -8.39245898383622 -12.9810205757811 -12.3459506131755 -21.4302944129457 -2.14847310677341 
-23 2.73642532204758 -2.68912198896935 -7.16056102980948 -3.82061385164179 -5.55042861044695 -7.2862535841568 -9.20893003140585 -17.4715712825161 -25.8712569944252 -34.2943905554915 -46.0674610904941 -11.4533552007277 -16.9660165685554 -25.1158222110192 -16.0981887254052 -16.1400886475453 -16.2326512237885 -18.837472358657 -21.4462205999328 -9.27734880492972 -15.4693852482399 -15.784670053748 -3.58619725560023 -3.13036050014924 -8.37808343020406 -12.7350076987343 -12.1113304271112 -21.2070669178639 -2.15963996420291 
-22.8 2.73342928663988 -2.69918822590328 -7.15049479287554 -3.90047574501844 -5.64035674075754 -7.38624795140132 -9.04919497926049 -17.3017699934368 -25.6913894684119 -34.1044567925444 -45.867461090613 -11.3734876746437 -16.8760828055374 -25.0158222110673 -16.2579237777185 -16.3098899367925 -16.4125187499696 -19.0274061217721 -21.6462205999818 -9.19489914696645 -15.3970018272106 -15.6921541588508 -3.59367572789949 -3.12777273551456 -8.36542942863545 -12.4827567516435 -11.8691457169543 -20.974948444641 -2.16950794138133 
-22.6 2.73081159092908 -2.70798329727595 -7.14169972150287 -3.98288078406072 -5.73155685117249 -7.48624313318894 -8.88437526493153 -17.1281552077352 -25.5089796113376 -33.9132518640974 -45.6674610907933 -11.2910778174491 -16.7848778769701 -24.9158222111273 -16.4227434922871 -16.4835047227338 -16.5949286072835 -19.2186110504587 -21.8462206000411 -9.11026943429785 -15.3211671859146 -15.5987293748095 -3.6002461255858 -3.1255480618282 -8.35440968357603 -12.2245122532132 -11.6196962898967 -20.734294088956 -2.17813083399172 
-22.4 2.72854962562997 -2.71558316694994 -7.13409985182888 -4.06767695733907 -5.82395289412483 -7.58623904581527 -8.71477474389856 -16.9509548170282 -25.3241793509567 -33.7208517340425 -45.4674610910644 -11.2062775568719 -16.692477746719 -24.8158222112023 -16.5923440136668 -16.6607051137875 -16.7797288680112 -19.4110111808603 -22.0462206001167 -9.02357791585949 -15.2420755371503 -15.5044379866971 -3.60595065002487 -3.12365271659328 -8.34491446866751 -11.960620343993 -11.3634042503505 -20.4856019190838 -2.18558274594583 
-22.2 2.72661579296619 -2.722080559382 -7.12760245939683 -4.15467873309821 -5.91745206231602 -7.68623560643852 -8.54076431404232 -16.7704469947399 -25.1371741362363 -33.52734912689 -45.2674610914799 -11.1192723418298 -16.5989751392448 -24.715822211296 -16.7663544440315 -16.8412129365842 -16.96673408324 -19.6045137885212 -22.2462206002096 -8.93497543805413 -15.159970451777 -15.4093381164597 -3.61084734031701 -3.12205201445337 -8.33681637409516 -11.6915100438057 -11.1007913425952 -20.2294864037605 -2.191954272174 
-22 2.72497901837778 -2.72757988050883 -7.12210313826999 -4.24367721902836 -6.01194986937301 -7.78623273462234 -8.36276159918606 -16.5869449587568 -24.9481727791264 -33.3328484486533 -45.0674610921163 -11.0302709842008 -16.504474460489 -24.6158222114134 -16.9443571596423 -17.0247149733218 -17.1557354411045 -19.7990144675125 -22.4462206003278 -8.844636231098 -15.0751305659477 -15.3134995883767 -3.61500594030047 -3.12071129331 -8.32997633182534 -11.417668800749 -10.8324494206654 -19.9666438029576 -2.19734752643372 
-21.8 2.72360639474209 -2.73219169340744 -7.11749132537138 -4.33445121252081 -6.10733567576407 -7.88623035391202 -8.18120885176603 -16.4007803984382 -24.7573964059091 -33.1374602625374 -44.8674610931019 -10.9394946101454 -16.4090862735349 -24.5158222115607 -17.1259099081943 -17.2108795347725 -17.3465118154537 -19.9944026547604 -22.6462206004743 -8.75274781139454 -14.9878539591428 -15.2169993557747 -3.6185033268408 -3.1195968669517 -8.32425009256804 -11.1396158205796 -10.5590082533946 -19.6978144485854 -2.20187072407638 
-21.6 2.72246474811254 -2.73602745764384 -7.11365556113498 -4.42677772335651 -6.20349795083617 -7.98622839322052 -7.99655191024069 -16.2122876926764 -24.565067935911 -32.9412960283029 -44.6674610946309 -10.8471661388032 -16.3129220379563 -24.4158222117457 -17.3105668514344 -17.399372242249 -17.5388402871667 -20.1905668907097 -22.84622060066 -8.65950129382125 -14.8984432058059 -15.119917073965 -3.62141908415462 -3.11867686002913 -8.31949432140945 -10.8578765970596 -10.281104794111 -19.4237467535382 -2.205633016609 
-21.4 2.72152195490708 -2.73919510371423 -7.1104879150646 -4.52044082585525 -6.3003286994053 -8.08622678786002 -7.80922249691026 -16.0217906332756 -24.3714032304398 -32.7444636767613 -44.467461097019 -10.7535014311764 -16.2160896842592 -24.3158222119782 -17.4978962673846 -17.5898693042696 -17.7325049952576 -20.387399244871 -23.0462206008917 -8.56508317469648 -14.8071927327516 -15.0223313087698 -3.62383171336649 -3.11792184317061 -8.31557165848017 -10.5729614183016 -9.99935726142335 -19.1451668669209 -2.20874014146835 
-21.2 2.72074790930492 -2.74179578273455 -7.10788723604427 -4.61523816009724 -6.39772671266761 -8.18622548014267 -7.61962521673059 -15.8295926740756 -24.1766045922195 -32.5470643595206 -44.267461100758 -10.6587027895094 -16.1186903635719 -24.2158222122705 -17.6874935515964 -17.7820672675017 -17.92730363751 -20.5847985661438 -23.2462206011848 -8.46966922376426 -14.7143794608397 -14.9243166788173 -3.62581577540424 -3.11730522618804 -8.31235436247765 -10.285349507877 -9.71434603001912 -18.862756314537 -2.21129122313068 
-21 2.72011510840457 -2.74392190039609 -7.10576111838273 -4.710984864189 -6.49559953442091 -8.28622441955751 -7.4281296932559 -15.6359710329394 -23.9808568334217 -32.3491904830613 -44.0674611066371 -10.5629550252002 -16.0208164816012 -24.1158222126383 -17.8789890813172 -17.975688914884 -18.1230514025539 -20.7826724488492 -23.4462206015517 -8.37342069797612 -14.6202570527131 -14.8259420353676 -3.62744007100167 -3.11680340412393 -8.30972642275163 -9.9954793405849 -9.42660198038855 -18.577138382568 -2.2133768339657 
-20.8 2.71959886970217 -2.74565638627015 -7.10402663250867 -4.80751503546787 -6.59386419157384 -8.38622356258449 -7.23506764601917 -15.4411744998286 -23.7843258144369 -32.1509249782024 -43.8674611159042 -10.466423997411 -15.9225509679379 -24.0158222131009 -18.0720511382843 -18.1704854577252 -18.3195824312692 -20.9809379634385 -23.6462206020151 -8.27648280666516 -14.5250536472762 -14.7272696581826 -3.62876683638101 -3.11639568362921 -8.30758421638322 -9.70374491570053 -9.13660204137824 -18.2888729294317 -2.21507826798005 
-20.6 2.71917721934733 -2.74707306925199 -7.10260994952683 -4.90468097915739 -6.6924468182452 -8.48622287223769 -7.04073439259868 -15.2454245634263 -23.5871591950527 -31.9523416758364 -43.6674611305563 -10.3692573639567 -15.8239676515017 -23.9158222136829 -18.2663844069382 -18.3662354093609 -18.5167490658867 -21.1795212810379 -23.8462206025963 -8.17898520125227 -14.4289727248451 -14.6283553697879 -3.62985185705744 -3.1160640213238 -8.30583587109559 -9.41049737330327 -8.84477118196282 -17.9984587529982 -2.21646790153592 
-20.4 2.71883048251766 -2.74823805384202 -7.1014449649368 -5.00235045516936 -6.79128127884721 -8.58622231742973 -6.84539435417924 -15.0489195404168 -23.3894891874532 -31.7535066836469 -43.4674611537767 -10.271587333869 -15.725132636824 -23.8158222144152 -18.461724469311 -18.5627404563238 -18.7144190974397 -21.3783562971809 -24.0462206033293 -8.08104430799621 -14.3321968161791 -14.5292494919418 -3.63074542367115 -3.11579260334747 -8.30439946852961 -9.1160514563055 -8.55149024955508 -17.7063428051805 -2.21761053863471 
-20.2 2.71854057604287 -2.74921209682443 -7.10047092195439 -5.10040192400855 -6.8903067906688 -8.68622187223374 -6.64929056300187 -14.851841706257 -23.191437310311 -31.5544807635223 -43.2674611906697 -10.1735354207549 -15.6261066807274 -23.7158222153362 -18.6578282983016 -18.7598183282968 -18.912471012395 -21.5773822551186 -24.2462206042495 -7.982767513175 -14.2348940643403 -14.4299986541381 -3.63149413975054 -3.11556727644446 -8.30320009864381 -8.82069682640351 -8.2571096626355 -17.4129362612433 -2.21856574211948 
-20 2.71828994339012 -2.75005418555926 -7.09962883321956 -5.19871738938875 -6.98946434478383 -8.78622151508359 -6.45265897668695 -14.6543680312073 -22.9931215465264 -31.3553229110029 -43.0674612494155 -10.0752195993824 -15.5269487706202 -23.6158222164941 -18.854459944521 -18.957292063251 -19.110786836084 -21.7765401675425 -24.4462206054082 -7.88425959809515 -14.1372282379953 -14.3306486503235 -3.63214377762782 -3.11537482558691 -8.30216555905181 -8.52471523511601 -7.96197016008283 -17.1186388474254 -2.21939135515271 
-19.8 2.7180599867861 -2.75082680582089 -7.09885621295793 -5.29717186170111 -7.08869143735782 -8.88622122791921 -6.25574955148175 -14.4566859857404 -22.794666880798 -31.1560956250128 -42.8674613431638 -9.97676484136039 -15.4277213923365 -23.5158222179488 -19.0513694649283 -19.15497420392 -19.3092415970147 -21.9757675487347 -24.6462206068621 -7.78563235796698 -14.0393736181287 -14.2312487899337 -3.63274362861896 -3.11520205631642 -8.30122016951931 -8.22840594806633 -7.66643349329478 -16.823874800899 -2.2201487024856 
-19.6 2.7178287210736 -2.75160382449388 -7.09807919428494 -5.3956175916614 -7.1879141859911 -8.98622099522548 -6.0588577760499 -14.2590171916356 -22.5962210680201 -30.956872793562 -42.66746149304 -9.87831888053164 -15.3284984128348 -23.4158222197741 -19.2482613920624 -19.352643149727 -19.5076875614947 -22.1749905318877 -24.8462206086881 -7.68701919605928 -13.941537474894 -14.131858609353 -3.63335321351927 -3.11503462254375 -8.30027571707403 -7.93212399022853 -7.37092855412997 -16.5291468804072 -2.22091040561045 
-19.4 2.71756718604593 -2.75248254359991 -7.09720047517891 -5.49385996104491 -7.28703527448064 -9.08622080282106 -5.86237289237557 -14.0616535888552 -22.3979787461338 -30.7577517525695 -42.4674617329415 -9.78007632102928 -15.2293771342264 -23.3158222220596 -19.444746517923 -19.5500069946937 -19.7059301255674 -22.3741118150665 -25.0462206109728 -7.58859776748006 -13.8439947654208 -14.0325584616677 -3.63405287114405 -3.11485556106248 -8.29921793648635 -7.6363389565834 -7.07602223959088 -16.2351192849741 -2.2217723942862 
-19.2 2.71723394047876 -2.75360219953843 -7.09608081924039 -5.59162048249592 -7.38591545187017 -9.1862206361491 -5.66685190010316 -13.8650129406443 -22.2002184419843 -30.5588717924816 -42.267462116915 -9.6823156357586 -15.1304967930172 -23.2158222249119 -19.640267897022 -19.7466480297312 -19.9036908165434 -22.572992161981 -25.2462206138259 -7.49062522543237 -13.7471418793116 -13.9334662636815 -3.6349605036336 -3.11464353761352 -8.29788625709926 -7.3417257634725 -6.78252870241849 -15.9427454037403 -2.22287244646863 
-19 2.71676678868971 -2.75517176062593 -7.09451125815289 -5.68848120181149 -7.48434573227325 -9.28622047763968 -5.4731307575403 -13.6697222369939 -22.0033581772464 -30.3604419666562 -42.0674627300022 -9.58545476147332 -15.0320663576444 -23.1158222284516 -19.8339896562118 -19.9419393500085 -20.1005516979082 -22.7714226044334 -25.4462206173657 -7.39349205435922 -13.651578269326 -13.8347635315209 -3.63625760942345 -3.11437108231624 -8.2960442407141 -7.0493018852091 -6.49167438524259 -15.6534606476519 -2.22441824554361 
-18.8 2.71607116777159 -2.75750894427871 -7.09217407450011 -5.78380665947766 -7.58200837359219 -9.3862203026114 -5.28248046465318 -13.476734760454 -21.8080335170538 -30.1627801228108 -41.8674637025039 -9.49012913313283 -14.9344035456511 -23.0158222328056 -20.0246409259547 -20.1349278034041 -20.2958773349566 -22.9690854251345 -25.6462206217197 -7.29779915077832 -13.5582225493979 -13.7367334442872 -3.63822734280754 -3.11400363204718 -8.29333960679264 -6.76062150073435 -6.20533118442062 -15.3694546304827 -2.22672714132381 
-18.6 2.71500623377142 -2.7610869653986 -7.08859605338022 -5.87665038806972 -7.67843012330413 -9.48622007344323 -5.09679407124431 -13.2874703459253 -21.6151910814051 -29.9663596660422 -41.6674652246155 -9.39728518065184 -14.8379815720502 -22.9158222380848 -20.2103288467543 -20.3241937453236 -20.4887212979961 -23.1655074092938 -25.8462206269989 -7.20445300442101 -13.4684544241605 -13.63980927681 -3.64130294088295 -3.11350120900308 -8.28925916262826 -6.47801093456906 -5.92629863937522 -15.0940001065572 -2.23027456254568 
-18.4 2.71337406744351 -2.76657080345007 -7.08311221532876 -5.96568237165752 -7.77294594494341 -9.58621973313397 -4.9187317501388 -13.1039241867683 -21.4261610841967 -29.7718458307823 -41.4674675513041 -9.3082528630174 -14.7434654163643 -22.8158222443475 -20.388393500811 -20.5077422374318 -20.6777536281557 -23.360023577505 -26.0462206332615 -7.11474546694045 -13.3842307247314 -13.544617901278 -3.64611121877904 -3.11282564884732 -8.28309976442142 -6.2047572316689 -5.65852877452653 -14.8317140797599 -2.23573337809439 
-18.2 2.71092453843085 -2.77480085952838 -7.07488215925044 -6.0492217290109 -7.8647153583751 -9.68621920264398 -4.75165540110003 -12.9286177816512 -21.2426246230013 -29.5800793135086 -41.2674709779521 -9.2247129823731 -14.6516954796417 -22.7158222515465 -20.5554732836968 -20.6830520763959 -20.8612935231981 -23.5517935286257 -26.2462206404605 -7.03033605676267 -13.3080513706319 -13.4519784350219 -3.6534712148339 -3.11195558882425 -8.27399964831966 -5.94504140917499 -5.40704300811093 -14.5884583694227 -2.24396215436691 
-18 2.7073912075939 -2.78667232983184 -7.06301068894699 -6.12547797549589 -7.95284307516355 -9.78621838973588 -4.59914607288379 -12.7642369831315 -21.0663723541781 -29.391955574382 -41.0674757685221 -9.14845593092018 -14.5635669578853 -22.6158222594867 -20.7079874104231 -20.8474376734257 -21.0375505905314 -23.7399220662624 -26.4462206484006 -6.95303008349274 -13.2426168676654 -13.3628009914485 -3.66429295041225 -3.11090585409877 -8.2610784432911 -5.70335462944519 -5.17722769868459 -14.3705145302998 -2.25588937605291 
-17.8 2.70255764502508 -2.80291238691781 -7.04677063186101 -6.19299668504432 -8.03660184179794 -9.88621721345626 -4.46411258309509 -12.6129634362569 -20.8988587502175 -29.2082019133354 -40.8674820503894 -9.08093605343555 -14.4798070233147 -22.5158222678301 -20.8430271904226 -20.9987175105112 -21.2050704847028 -23.9236820175198 -26.646220656744 -6.8843441996529 -13.1901710409116 -13.2778750505227 -3.67936582486341 -3.10973867146433 -8.2436712035703 -5.48339519038727 -4.97350831671264 -14.1830352054138 -2.27229300866544 
-17.6 2.69632073756657 -2.82386747578324 -7.02581554299558 -6.25108492778692 -8.11564517340598 -9.98621563392972 -4.34794062743257 -12.4758363917289 -20.7407766168241 -29.0291646910766 -40.6674897392652 -9.02284623950676 -14.4007621205205 -22.4158222761705 -20.9592068433012 -21.1358522522552 -21.3631603153122 -24.1027269369947 -26.8462206650843 -6.82507086512455 -13.1518527952486 -13.1976466271289 -3.69913581360275 -3.10855357133786 -8.22153101457878 -5.28699480299063 -4.79806301818143 -14.028544995748 -2.29358590796698 
-17.4 2.68870829608204 -2.84944415602937 -7.00023886274946 -6.29992960015183 -8.19006652601702 -10.0862136667869 -4.250256163435 -12.3525752474852 -20.5919387923343 -28.8547501863406 -40.4674985542831 -8.97399960796534 -14.326338808733 -22.3158222841368 -21.056900130283 -21.2591222194831 -21.5120069627863 -24.2771502647148 -27.0462206730507 -6.7751321475762 -13.1274907579464 -13.1221312293344 -3.72361844069911 -3.10745951818848 -8.1948602811829 -5.11379493323226 -4.65043982866919 -13.9064984864819 -2.31975247333262 
-17.2 2.67984552897542 -2.87922174589232 -6.9704612728865 -6.34037212691206 -8.2602866426402 -10.186211373273 -4.16937607791664 -12.2419175721039 -20.45150352709 -28.6845373312334 -40.267508109313 -8.93355479501781 -14.2561164059225 -22.2158222914634 -21.1377897781577 -21.3697894572208 -21.6524517903869 -24.4473726821784 -27.2462206803772 -6.73377846772911 -13.1159146679623 -13.0509999596244 -3.75248487014866 -3.10654835777469 -8.16417153090654 -4.96178357067731 -4.52820605597719 -13.8140423036529 -2.35045897718054 
-17 2.66990251663083 -2.91262880037516 -6.93705421840367 -6.37355548168726 -8.32687705189823 -10.2862088370139 -4.10301420021478 -12.1421486399192 -20.3183275404225 -28.517954290083 -40.0675180136798 -8.90036891052194 -14.1895234669438 -22.1158222980018 -21.2041615667648 -21.4695683003107 -21.7856376879597 -24.613965634234 -27.4462206869156 -6.69992984720173 -13.1154731019177 -12.9837442846142 -3.78522665234087 -3.10588308548444 -8.13009920413307 -4.82816601142678 -4.4279955512095 -13.747238853368 -2.38523175998718 
-16.8 2.65905277799902 -2.94908232140436 -6.90060069737447 -6.40064574538154 -8.39042083662172 -10.3862061427666 -4.04883820622826 -12.0515191249035 -20.1912445043776 -28.3544177330089 -39.8675279355764 -8.8732759582753 -14.1259769936679 -22.0158223036968 -21.2583474883429 -21.560207742918 -21.9127306515962 -24.7775121188997 -27.6462206926105 -6.67245601983579 -13.124452795581 -12.919816936219 -3.82129660400347 -3.10549951611746 -8.09326211373727 -4.71006266335019 -4.34634572416211 -13.7020425473498 -2.42360149054543 
-16.6 2.64745141539242 -2.98806118809404 -6.86162183068478 -6.42268523316998 -8.45143919109984 -10.4862033639344 -4.0047633615595 -11.968465413545 -20.0692119263294 -28.1934062882711 -39.6675376241489 -8.85123369651047 -14.0649558652134 -21.9158223085526 -21.30243202644 -21.6432711477048 -22.0347729230726 -24.9385332570658 -27.8462206974663 -6.65033064341599 -13.1413062858509 -12.8587126931095 -3.86018957720598 -3.10541362263068 -8.05419735356042 -4.60488357071613 -4.28014549821773 -13.6748211880951 -2.46518359224383 
-16.4 2.63522793722586 -3.02913027127808 -6.82055274750074 -6.44054426087379 -8.51036730198769 -10.5862005580063 -3.96904897627194 -11.8916819450734 -19.9513593746738 -28.0344846534314 -39.4675469061252 -8.83337186693246 -14.0060249524514 -21.8158223126065 -21.3381556977577 -21.7200639022065 -22.1526347607584 -25.0974641779356 -28.0462207015202 -6.63268694376065 -13.1647316693796 -12.7999999102702 -3.90147398438461 -3.10562894662487 -8.01334359437096 -4.5104563985353 -4.22678740922095 -13.6625321822824 -2.50971070991405 
-16.2 2.62248676423587 -3.071938732688 -6.77774428609082 -6.45492454677793 -8.56755604930175 -10.6861977667303 -3.94029158788465 -11.8201160952762 -19.8369850634667 -27.8773018808143 -39.2675556720982 -8.81898879305665 -13.9488334171656 -21.7158223159108 -21.3669218554223 -21.7916385212811 -22.2670178412429 -25.25465571983 -28.2462207048245 -6.61881975879284 -13.1936729458217 -12.7433242638924 -3.94479554342651 -3.10614204425724 -7.97104823059303 -4.42502336046594 -4.1841628325615 -13.6627160670329 -2.5570410292362 
-16 2.60931069871003 -3.1162083688542 -6.73347464992462 -6.46638252610871 -8.62328366479873 -10.7861950183934 -3.91737832154973 -11.7529331927751 -19.7255325247993 -27.7215797059808 -39.0675638610985 -8.80752806800109 -13.8931030559439 -21.6158223185229 -21.3898433133695 -21.8588296153945 -22.3784785715225 -25.4103860862759 -28.4462207074365 -6.60816561081566 -13.2272884340107 -12.688400479749 -3.98986900833428 -3.10694587299843 -7.9275824231684 -4.34718630737561 -4.15059541563738 -13.6734182862749 -2.60715926380003 
-15.8 2.59576498077149 -3.16171998258845 -6.68796303619037 -6.47535661091671 -8.67776936334098 -10.8861923306699 -3.89943236242857 -11.6894756199197 -19.6165633382097 -27.5670989056569 -38.8675714470404 -8.79855129744604 -13.8386146716546 -21.5158223204993 -21.407796860409 -21.9222947761682 -22.4874553460304 -25.564874474518 -28.6462207094129 -6.60027732319544 -13.2649117601247 -12.6350005783946 -4.03646641727987 -3.10803166821015 -7.88315660464549 -4.27584044492353 -4.12476116691955 -13.6930956512913 -2.66017983987678 
-15.6 2.58190097867555 -3.20830098413183 -6.64138203464699 -6.48219199049201 -8.73118574445966 -10.986189713332 -3.88576334956086 -11.6292256055086 -19.5097323222552 -27.4136868881591 -38.6675784279991 -8.79171330192742 -13.7851956745926 -21.415822321894 -21.42147285563 -21.9825517729326 -22.5942933443382 -25.7182934743692 -28.8462207108075 -6.59480010381644 -13.3060155422891 -12.5829423574722 -4.08440557762493 -3.10938982701145 -7.83793376190379 -4.21011320973883 -4.10561493327822 -13.7205304191934 -2.71635788999497 
-15.4 2.56775923942769 -3.25581514152823 -6.59386787725059 -6.48716113292034 -8.7836690442844 -11.0861871705531 -3.87582636931323 -11.5717744678646 -19.4047670272148 -27.2612074357222 -38.4675848181659 -8.78674161758292 -13.7327098328517 -21.3158223227567 -21.4314162269071 -22.0400093016061 -22.6992650304081 -25.8707793178355 -29.0462207116702 -6.59145134982697 -13.350180945696 -12.5320794460863 -4.13354012259752 -3.11101021458802 -7.79203999208357 -4.14931331724265 -4.09232919817844 -13.75475884149 -2.77611289340132 
-15.2 2.5533719067389 -3.30415445665121 -6.54552856212762 -6.49048003487766 -8.83532726136469 -11.1861847027564 -3.86918945363708 -11.5167982370654 -19.3014514812927 -27.1095525746772 -38.2675906419978 -8.78342024820546 -13.6810491483513 -21.2158223231332 -21.4380589667919 -22.0949913566139 -22.8025864005389 -26.0224400030893 -29.2462207120469 -6.59000438332638 -13.3970732943184 -12.4822931644628 -4.18375137280065 -3.11288214966779 -7.74557261204037 -4.09289011956617 -4.08424531562494 -13.7950142740595 -2.84007166572887 
-15 2.53876460397078 -3.35323283878632 -6.4964501799925 -6.49232087589843 -8.88624648452057 -11.2861823080474 -3.86550827023844 -11.4640386715317 -19.1996135336238 -26.9586362448732 -38.0675959300588 -8.78157701240906 -13.6301275304197 -21.1158223230666 -21.4417454381856 -22.1477562101426 -22.9044296362028 -26.1733616208883 -29.446220711981 -6.59027561577079 -13.446422908898 -12.433486014772 -4.23494182846758 -3.1149942231996 -7.69860630343745 -4.04040178654345 -4.08083536473734 -13.840682705307 -2.9091425498307 
-14.8 2.52395789221555 -3.40298120569723 -6.44670181308159 -6.49282181732169 -8.93649579285474 -11.3861799832925 -3.86450652393971 -11.4132885583221 -19.0991150535033 -26.8083893978417 -37.8676007161164 -8.78107374576038 -13.5798758968601 -21.0158223225961 -21.4427519700706 -22.1985111089386 -23.0049329019096 -26.323613253506 -29.6462207115097 -6.59211451605832 -13.4980101760964 -12.3855765481487 -4.2870300375598 -3.11733406538092 -7.65119777870747 -3.99149057409188 -4.08167251919667 -13.8912682266773 -2.98464385788711 
-14.6 2.50896840165115 -3.45334368243974 -6.39633933633909 -6.49209460545176 -8.98613105772732 -11.4861777249076 -3.86596074994046 -11.3643803075803 -18.999844326019 -26.658756193615 -37.6676050351471 -8.78179869840806 -13.5302383727653 -20.9158223217588 -21.441302062264 -22.2474236778745 -23.104207947588 -26.473250775927 -29.8462207106731 -6.59539577446488 -13.5516539112455 -12.3384953298127 -4.33994656167627 -3.11988811275488 -7.60338934933931 -3.94586358259401 -4.08640800444131 -13.9463661886644 -3.06853457268261 
