pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Csi{0} Csi{-1} Csi{1} CssubZr{-5} CssubZr{-4} CssubZr{-3} CssubO{1} CssubO{2} CssubO{3} Stoich
-14.4 1.9487472865585 -5.33560397396121 -4.51407904481761 -2.8277222325038 -7.20401897630083 -11.5863259350025 -11.1952924705902 -16.8114517367086 -22.5646554636258 -28.3413070397003 -37.4678955897109 -12.4463191704807 -15.3124985533164 -20.8158222107884 -14.1122607852069 -16.8006426923389 -19.5396872535739 -24.7909903734343 -30.046220599702 -21.4767427787935 -29.124016042708 -15.1632598233191 -22.0564067976592 -12.7467262401155 -3.00001227915645 -19.0135515422866 -8.83589761272867 -7.57162501024066 -2.50914633158465 
-14.2 1.93395713854989 -5.38529668912733 -4.4643863296515 -2.82833634405179 -7.25432580301493 -11.6863254768828 -11.1940633313741 -16.7605298823264 -22.4640408940775 -28.1909997549858 -37.2678955898304 -12.4457046008129 -15.2621912684826 -20.7158222107884 -14.1134899245432 -16.8515645468413 -19.6403018232424 -24.941297658269 -30.2462205997027 -21.5276645130972 -29.2246304921779 -15.1644888424568 -22.155792107913 -12.7964188352031 -3.00001215907801 -19.1147801033045 -8.88743345858042 -7.57346814092668 -2.50736469004327 
-14 1.91917571063459 -5.43496010606645 -4.41472291271237 -2.82900900942508 -7.30466188532735 -11.7863249761343 -11.1927169992481 -16.7095201332612 -22.3633677280732 -28.0406631720424 -37.0678955899479 -12.4450314346912 -15.2118546854217 -20.6158222107884 -14.114836256786 -16.9025742960232 -19.7409749893634 -25.091634241329 -30.4462205997019 -21.5786741455656 -29.3253035415853 -15.165835057986 -22.2551188251944 -12.8460821355455 -3.00001204248119 -19.2161258180852 -8.93911575642203 -7.57548702182878 -2.50542564347056 
-13.8 1.90440433078948 -5.48458976297227 -4.36509325580656 -2.82974914581535 -7.35503167862344 -11.8863244263362 -11.1912356269861 -16.6584091040934 -22.2626270419996 -27.890292829063 -36.8678955900626 -12.4442907485028 -15.1614843423275 -20.5158222107884 -14.1163176291634 -16.9536853253065 -19.8417156755525 -25.242004584424 -30.6462205997027 -21.6297850593867 -29.4260441123122 -15.1673163149013 -22.3543780236593 -12.8957116771045 -3.00001192713446 -19.3176065252024 -8.9909668066334 -7.57770841513472 -2.5033066322341 
-13.6 1.88964446065074 -5.53418074896278 -4.31550226981604 -2.83056656796986 -7.40544008676846 -11.9863238204717 -11.1895995710639 -16.6071820621807 -22.1618090140964 -27.7398838151693 -36.6678955901784 -12.4434727204838 -15.111075328318 -20.4158222107885 -14.1179536852006 -17.0049123673341 -19.9425337035707 -25.3924135984327 -30.8462205997019 -21.6810119863937 -29.5268620253098 -15.1689522559178 -22.4535598807347 -12.9453025481894 -3.00001181222885 -19.4192418603545 -9.04301115579495 -7.58016177830537 -2.50098348810937 
-13.4 1.87489771450782 -5.58372764026368 -4.26595537851514 -2.83147211574792 -7.45589252584742 -12.0863231508516 -11.1877871363829 -16.5558227361988 -22.0609027968136 -27.5894307065856 -36.4678955902938 -12.4425665030856 -15.060622219619 -20.3158222107885 -14.1197661199977 -17.0562716934322 -20.0434399209697 -25.5428667071325 -31.0462205997026 -21.7323711963756 -29.6277681265926 -15.1707645745988 -22.5526535473365 -12.9948493234903 -3.00001169622884 -19.5210535094154 -9.09527591355493 -7.58287964476484 -2.49843029069982 
-13.2 1.86016588087659 -5.6332244277255 -4.21645859105332 -2.83247779900163 -7.50639499656295 -12.186322409029 -11.1857742863489 -16.5043130987029 -21.9598963718559 -27.4389274941661 -36.2678955904125 -12.4415600780093 -15.0101190070808 -20.2158222107885 -14.1217789701497 -17.1077813310459 -20.1444463460452 -25.6933699196699 -31.2462205997019 -21.7838807161146 -29.7287744337934 -15.172777306876 -22.6516470045033 -13.0443459931953 -3.00001157847199 -19.6230654998699 -9.14779111654766 -7.58589806029536 -2.49561924361105 
-13 1.84545094564601 -5.68266443905436 -4.16701857972447 -2.83359695302765 -7.55695416191782 -12.2863215857127 -11.1835343317863 -16.4526331328115 -21.8587763946356 -27.2883675056169 -36.0678955905345 -12.440440100667 -14.9595590184097 -20.1158222107885 -14.124018924835 -17.1594612970601 -20.2455663233883 -25.8439299083418 -31.4462205997026 -21.8355605593756 -29.8298942883832 -15.1750171388081 -22.7505269045305 -13.0937858818937 -3.0000114558415 -19.7253045084857 -9.20059011383461 -7.58925704625384 -2.49252056714572 
-12.8 1.83075511915922 -5.73204024782335 -4.11764277095547 -2.83484442044549 -7.60757743810465 -12.3863206706685 -11.1810375669907 -16.400760559247 -21.757528012302 -27.1377433145144 -35.8678955906629 -12.439191718205 -14.9089348271787 -20.0158222107885 -14.1265156897582 -17.2113338707523 -20.3468147058495 -25.994554099572 -31.6462205997018 -21.8874330053963 -29.9311425431729 -15.1775137760598 -22.8492783945247 -13.1431615631188 -3.00001132829766 -19.8278002306933 -9.25371002727316 -7.59300115092301 -2.48910242832587 
-12.6 1.81608086464075 -5.78134357796153 -4.06833944081729 -2.83623674212337 -7.65827308992071 -12.4863196526227 -11.1782508876772 -16.3486705497952 -21.6561346727122 -26.9870466447863 -35.6678955907967 -12.4377983784814 -14.8582381573169 -19.9158222107885 -14.1293023692063 -17.2634238803385 -20.4482080455739 -26.1452507694346 -31.8462205997026 -21.9395228805073 -30.0325357484221 -15.1803003210327 -22.9478849204603 -13.1924647589163 -3.00001119395697 -19.9305857576204 -9.30719222406206 -7.59718001757412 -2.48533089809027 
-12.4 1.80143093112747 -5.83056519311062 -4.01911782566821 -2.83779237835773 -7.70905034130416 -12.5863185191553 -11.1751373484165 -16.2963353953854 -21.5545779031532 -26.8362682600783 -35.4678955909396 -12.4362416087796 -14.807459772466 -19.8158222107885 -14.1324159086091 -17.3157590348905 -20.5497648152749 -26.2960291542847 -32.0462205997018 -21.9918578929462 -30.1340923760101 -15.1834137183224 -23.0463280087875 -13.2416862320944 -3.00001105198602 -20.0336980214427 -9.3610828727353 -7.60184905109789 -2.48116996260531 
-12.2 1.78680838928267 -5.87969477629498 -3.96998824248384 -2.83953194942635 -7.75991949555714 -12.6863172565926 -11.1716556813054 -16.24372414509 -21.4528370696735 -26.6853978434142 -35.2678955910911 -12.4345007751483 -14.7565893556503 -19.7158222107885 -14.1358975758724 -17.3683702853382 -20.6515056489069 -26.4468995711011 -32.2462205997025 -22.0444689911402 -30.2358330573885 -15.1868952333321 -23.1445870230549 -13.2908156631774 -3.00001089988465 -20.1371782738897 -9.41543354199794 -7.60707013717654 -2.47658158693612 
-12 1.77221667222148 -5.92872079275432 -3.92096222602451 -2.84147850980914 -7.81089207239927 -12.7863158498941 -11.1677597473071 -16.1908021946323 -21.3508891027564 -26.5344238600378 -35.0678955912554 -12.432552808067 -14.7056153721097 -19.6158222107885 -14.1397935100343 -17.4212922359594 -20.7534536159875 -26.597873554641 -32.4462205997017 -22.0973907783129 -30.3377808610206 -15.1907910040455 -23.2426388926886 -13.3398415163518 -3.00001073659967 -20.2410726379046 -9.47030188955348 -7.61291246827236 -2.47152585545554 
-11.8 1.7576596203553 -5.97763033927292 -3.87205267950591 -2.84365784941816 -7.8619809585269 -12.8863142825403 -11.1633979335564 -16.1375308343631 -21.2487081959686 -26.3833334067314 -34.8678955914303 -12.4303719011042 -14.6545249186283 -19.5158222107886 -14.1441553239606 -17.4745635964043 -20.855634522951 -26.7489640081231 -32.6462205997025 -22.1506619630757 -30.4399615923019 -15.1951526422897 -23.3404578102193 -13.3887508873639 -3.00001056109316 -20.3454327087949 -9.52575241392524 -7.61945344612591 -2.46596119088177 
-11.6 1.74314153128034 -6.02640897656158 -3.82327404221724 -2.84609882872487 -7.91320057512228 -12.9863125364244 -11.1585124829023 -16.0838667464202 -21.1462654707371 -26.2321120442112 -34.6678955916215 -12.4279291756814 -14.6033035559168 -19.4158222107884 -14.1490407748059 -17.5282276845383 -20.9580772483737 -26.9001853708344 -32.8462205997025 -22.2043258600844 -30.5424041265992 -15.2000379020097 -23.4380148938625 -13.4375293337184 -3.00001037015901 -20.4503162223988 -9.58185729024081 -7.62677968515243 -2.4598446710755 
-11.4 1.728667216752 -6.07504053783215 -3.77464248094667 -2.84883376150053 -7.9645670691685 -13.0863105917411 -11.1530387281903 -16.0297614304378 -21.0435285934841 -26.0807436056876 -34.4678955918274 -12.4251922982225 -14.5519351171873 -19.3158222107884 -14.1545145297237 -17.5823330007266 -21.0608141258325 -27.0515538095638 -33.0462205997024 -22.2584309704888 -30.6451407982743 -15.2055114511436 -23.5352778108256 -13.486160689411 -3.00001016458101 -20.5557878268498 -9.63869733342055 -7.63498816706199 -2.45313246481668 
-11.2 1.71424206386837 -6.12350692322981 -3.72617609554901 -2.85189882586349 -8.01609851892912 -13.1863084268994 -11.1469042700048 -15.9751605868546 -20.9404613645032 -25.9292099913091 -34.2678955920512 -12.4221250690178 -14.500401502585 -19.2158222107884 -14.160648988133 -17.6369338445336 -21.1638813550372 -27.2030874241662 -33.2462205997024 -22.3130315905441 -30.7482078037272 -15.2116456858012 -23.632210358093 -13.5346268512807 -3.00000994105306 -20.6619198966653 -9.69636301783915 -7.64418746608255 -2.44578037921349 
-11 1.69987210563704 -6.17178786273916 -3.67789515603966 -2.85533453838265 -8.06781517095763 -13.2863060184373 -11.1400280282845 -15.920003405625 -20.8370232437642 -25.7774909310608 -34.0678955922935 -12.4186869480365 -14.4486824420944 -19.1158222107884 -14.1675252300956 -17.6920910260055 -21.2673194760185 -27.3548064846568 -33.4462205997024 -22.3681885297402 -30.8516456824327 -15.2185216854879 -23.7287719950782 -13.5829075487565 -3.00000969901957 -20.7687934878904 -9.75495566955405 -7.65449917828847 -2.43774455635355 
-10.8 1.68556409758276 -6.2198606587938 -3.62982235998502 -2.85918626880742 -8.11973969743704 -13.3863033409713 -11.1323192127658 -15.8642217940515 -20.7331688361362 -25.6255637273781 -33.8678955925561 -12.4148325401458 -14.396755238149 -19.0158222107884 -14.175234045877 -17.7478726378415 -21.3711738839092 -27.5067336886021 -33.6462205997024 -22.4239698789979 -30.955499827745 -15.226230238691 -23.8249173248718 -13.6309800824955 -3.00000943670387 -20.8764993636271 -9.81458874923693 -7.66605946191633 -2.4289823045712 
-10.6 1.67132560364371 -6.26769989767737 -3.58198312110145 -2.86350481724541 -8.1718974847586 -13.4863003671765 -11.123676168585 -15.8077395109872 -20.6288473141883 -25.4734029665466 -33.6678955928411 -12.410511017913 -14.3445944770326 -18.9158222107884 -14.1838770903427 -17.8043549211908 -21.475495406142 -27.6588944497185 -33.8462205997024 -22.4804518774312 -31.0598210650619 -15.2348729982407 -23.9205955180079 -13.678819036748 -3.00000915207286 -20.9851391493823 -9.87538929610782 -7.67902076990404 -2.41945308046097 
-10.4 1.65716509128652 -6.31527712995134 -3.53440588882748 -2.86834705333381 -8.22431695312097 -13.5862970678128 -11.1139850979886 -15.7504712081169 -20.5240017790439 -25.3209801991283 -33.4678955931489 -12.4056654824609 -14.2921717093066 -18.8158222107885 -14.1935681612468 -17.8616232243689 -21.580340941594 -27.8113172174446 -34.0462205997023 -22.5377198729828 -31.1646662928875 -15.2445637615184 -24.0157496752371 -13.7263959617032 -3.00000884475409 -21.0948266132959 -9.93749952774821 -7.69355376927007 -2.40911961796128 
-10.2 1.6430920358398 -6.36256051990952 -3.4871224988693 -2.87377661742289 -8.27702990716823 -13.6862934118183 -11.1031186581523 -15.6923213783224 -20.4185685592913 -25.1682635894175 -33.2678955934798 -12.4002322623773 -14.2394550992648 -18.7158222107885 -14.2044346014141 -17.9197730544943 -21.6857741616777 -27.9640338274864 -34.2462205997023 -22.5958693722397 -31.2700991821025 -15.255429870817 -24.1103161246157 -13.7736790211237 -3.00000851421641 -21.2056890666004 -10.0010785910937 -7.70984944265779 -2.39794918932663 
-10 1.62911703523605 -6.40951446006238 -3.44016855871644 -2.87986469178148 -8.33007192167968 -13.7862893664826 -11.090934419119 -15.6331831991362 -20.3124764399522 -25.0152175299256 -33.0678955938351 -12.394140142683 -14.1864090394177 -18.6158222107885 -14.2166188408026 -17.9789112340357 -21.7918662813719 -28.1170798873335 -34.4462205997023 -22.6550071966374 -31.3761909466531 -15.2676137550619 -24.2042236501331 -13.8206326064882 -3.00000815942799 -21.3178689055092 -10.0663044898504 -7.72812140126127 -2.38591498715655 
-9.80000000000004 1.61525193548005 -6.45609914958161 -3.39358386919721 -2.88669084398568 -8.38348276340311 -13.8862848977252 -11.077273177576 -15.5729372680739 -20.2056458193707 -24.8618022198248 -32.8678955942151 -12.3873095217215 -14.1329937289369 -18.5158222107885 -14.2302800827257 -18.039157165478 -21.8986969023334 -28.2704951978142 -34.6462205997023 -22.7152527481843 -31.4830211877192 -15.2812746170896 -24.2973926496561 -13.867216916492 -3.00000777991262 -21.4315252987799 -10.1333761936012 -7.74860841549315 -2.37299760070732 
-9.60000000000004 1.60150996642733 -6.50227013810454 -3.34741288067428 -2.89434393972008 -8.43730684766044 -13.9862799705055 -11.061957132072 -15.511450234047 -20.0979877968209 -24.7079732087521 -32.6678955946194 -12.3796514987674 -14.0791647174599 -18.4158222107885 -14.2455961286339 -18.1006441999092 -22.0063549252876 -28.4243242092913 -34.8462205997023 -22.7767393784451 -31.590678806503 -15.2965902588274 -24.3897342229359 -13.9133875012489 -3.00000737614652 -21.5468360132977 -10.2025159195967 -7.77157715296541 -2.35918655038517 
-9.40000000000004 1.5879058871069 -6.54797783747128 -3.30170518130754 -2.90292311987614 -8.49159372718324 -14.086274549395 -11.0447879299665 -15.4485733325748 -19.9894031959819 -24.5536809085464 -32.467895595047 -12.3710668975009 -14.0248724168266 -18.3158222107885 -14.2627653311669 -18.163521101809 -22.1149395265541 -28.5786165099245 -35.0462205997023 -22.8396158529629 -31.6992629803875 -15.3137590339785 -24.4811491947149 -13.9590947736611 -3.00000694919205 -21.6639993673386 -10.2739715742702 -7.79732510827248 -2.34448183923017 
-9.20000000000004 1.5744561393094 -6.59316700569108 -3.25651601308774 -2.91253883338783 -8.54639860891473 -14.1862685993463 -11.0255446032956 -15.3841408376841 -19.8797815328714 -24.398870077216 -32.2678955954969 -12.3614452339405 -13.9700615850464 -18.2158222107885 -14.2820086582877 -18.2279535971496 -22.2245611901145 -28.7334273417047 -35.2462205997022 -22.9040478986021 -31.8088841942465 -15.3330019113979 -24.571527081903 -14.0042834926295 -3.00000649994058 -21.783236294709 -10.3480193334215 -7.82618369920364 -2.32889547088587 
-9.00000000000004 1.56117900721802 -6.63777621060613 -3.21190680817269 -2.92331391090163 -8.60178289134358 -14.2862620866902 -11.0039814234248 -15.3179684528983 -19.7689999431706 -24.2434792826001 -32.0678955959659 -12.3506636437706 -13.9146707899615 -18.1158222107886 -14.3035718386275 -18.2941259824044 -22.3353427802843 -28.8888181367896 -35.4462205997022 -22.9702198150387 -31.9196653155982 -15.3545646229195 -24.6607450233839 -14.0488922291953 -3.00000603159138 -21.9047924935748 -10.4249663273715 -7.85852148823899 -2.31245288476147 
-8.80000000000004 1.54809477764138 -6.6817372915325 -3.16794572724632 -2.93538464276185 -8.65781470413017 -14.3862549804032 -10.979825747615 -15.2498516961621 -19.656922105508 -24.0874403640112 -31.8678955964506 -12.3385858056234 -13.8586318708879 -18.0158222107886 -14.327727514922 -18.3622427396253 -22.4474206184316 -29.0448570558633 -35.6462205997022 -23.0383360878142 -32.0317426693 -15.3787198147686 -24.7486667012759 -14.092852826161 -3.00000554763065 -22.0289405791365 -10.5051533320076 -7.89474741194829 -2.29519424243398 
-8.60000000000004 1.53522589510249 -6.72497483818444 -3.12470818059438 -2.94890182272637 -8.71456943074663 -14.4862472536716 -10.9527759347196 -15.1795643366147 -19.5433971993087 -23.93067791116 -31.6678955969474 -12.3250608989273 -13.8018694175398 -17.9158222107886 -14.3547773283143 -18.4325300996694 -22.5609455251277 -29.2016195092113 -35.8462205997022 -23.1086229513243 -32.1452670794621 -15.4057691316268 -24.8351412985426 -14.1360898767757 -3.00000505159343 -22.1559821692634 -10.5889573754819 -7.935313908771 -2.27717551261291 
-8.40000000000004 1.52259710224826 -6.7674057189188 -3.08227729986002 -2.96403169336082 -8.77213018211543 -14.5862388857747 -10.9224994581602 -15.106856979321 -19.4282589612806 -23.7731087923975 -31.4678955974506 -12.309922660396 -13.7443002982742 -17.8158222107886 -14.3850538053768 -18.5052374574664 -22.676083763659 -29.3591886284769 -36.0462205997022 -23.1813298063045 -32.2604048151766 -15.4360451058726 -24.9200025576978 -14.1785202551965 -3.0000045492799 -22.2862497756121 -10.6767941010969 -7.98071975365129 -2.25846929398788 
-8.20000000000005 1.51023555046049 -6.80893870909866 -3.04074430968017 -2.98095669152268 -8.83058817045715 -14.6862298642963 -10.8886314193836 -15.0314559503645 -19.3113249421443 -23.6146417830814 -31.2678955979546 -12.2929886407557 -13.6858332884541 -17.7158222107886 -14.4189218446574 -18.5806384869268 -22.7930177832992 -29.5176556382971 -36.2462205997022 -23.2567303322271 -32.3773383312791 -15.4699126416153 -25.0030680350236 -14.2200527423425 -3.000004046246 -22.4201082898767 -10.7691196251809 -8.03151228755584 -2.23916530931055 
-8.00000000000005 1.49817086325675 -6.84947427807571 -3.00020874070311 -2.99987587690624 -8.89004292481777 -14.786220187634 -10.8507736957889 -14.9530626577928 -19.1923960805955 -23.4551773525555 -31.0678955984516 -12.2740597787099 -13.6263688574312 -17.6158222107886 -14.4567795687491 -18.6590317799956 -22.9119466453451 -29.67712006932 -36.4462205997022 -23.335123128768 -32.496266696797 -15.5077698691792 -25.0841386769468 -14.2605878152886 -3.00000355021511 -22.5579558407778 -10.8664316071057 -8.08828870050324 -2.21937051458853 
-7.80000000000005 1.48643512505623 -6.88890462693514 -2.96077839184369 -3.0210048593028 -8.95060225607375 -14.8862098677494 -10.808495091711 -14.8713537048554 -19.0712567787987 -23.2946077018993 -30.867895598936 -12.2529204764286 -13.5657992062904 -17.5158222107885 -14.4990581733114 -18.7407407334173 -23.0330859476263 -29.8376897204606 -36.6462205997021 -23.4168315984655 -32.6174055153539 -15.5500479900172 -25.1629988914258 -14.3000176809081 -3.0000030669752 -22.7002236417315 -10.9692690591996 -8.15169580373763 -2.19920874488146 
-7.60000000000005 1.47506276544664 -6.92711407734206 -2.92256894143676 -3.04457502376305 -9.01238187094093 -14.9861989330235 -10.7613328938001 -14.7859820565376 -18.947675680074 -23.1328171527676 -30.6678955993975 -12.2293393772424 -13.5040086566974 -17.4158222107885 -14.5462203716845 -18.8261123821973 -23.1566670468132 -29.9994802700544 -36.8462205997029 -23.5022027858214 -32.7409861531168 -15.5972097269663 -25.2394173312778 -14.3382266703532 -3.00000260601337 -22.8473744439546 -11.0782104110158 -8.22242770514729 -2.17881983159919 
-7.40000000000005 1.46409029463757 -6.96397996037892 -2.88570305839991 -3.07083175570065 -9.07550448591538 -15.0861874310348 -10.7087964263825 -14.6965797060832 -18.8214074465827 -22.9696830362395 -30.4678955998325 -12.2030711433162 -13.4408745397343 -17.3158222107885 -14.5987568395363 -18.915514733086 -23.2829352807387 -30.1626143870168 -37.0462205997021 -23.5916047034801 -32.8672539538123 -15.6497457615881 -25.3131486645557 -14.3750921205943 -3.00000217321758 -22.9998989765877 -11.193869060612 -8.30122047170632 -2.15835808260039 
-7.20000000000005 1.45355584785466 -6.99937414731409 -2.85030887146473 -3.1000313817504 -9.14009829890031 -15.1861754309549 -10.6503731745214 -14.6027622672869 -18.6921958208512 -22.8050772235728 -30.2678956002306 -12.1738595171866 -13.3762687266695 -17.2158222107886 -14.6571800917964 -19.0093321722812 -23.4121469068691 -30.3272202000824 -37.2462205997029 -23.685421744958 -32.9964651822254 -15.7081686161308 -25.3839366411076 -14.410485910211 -3.00000177589914 -23.1583098310505 -11.3168857281396 -8.38884295229911 -2.13799004347372 
-7.00000000000005 1.44349848502497 -7.03316540255553 -2.81651761622329 -3.13243646550975 -9.2062946379011 -15.2861630251971 -10.5855381958465 -14.5041360333705 -18.5597783316935 -22.6388684791736 -30.06789560059 -12.1414420276695 -13.3100599819109 -17.1158222107886 -14.7220150708298 -19.1079584065561 -23.5445643963855 -30.4934289448402 -37.4462205997021 -23.7840476222504 -33.1288823147593 -15.7730032381818 -25.4515187949666 -14.4442768088286 -3.00000141927523 -23.3231320473437 -11.4479166891914 -8.48608265810909 -2.11789141565017 
-6.80000000000005 1.43395720232002 -7.06522270472051 -2.78446031405832 -3.16830916583584 -9.27422464039216 -15.3861503298532 -10.5137674048191 -14.4003079401782 -18.4238929363361 -22.4709257816513 -29.8678956009027 -12.1055566319995 -13.242117284076 -17.0158222107886 -14.7937858621707 -19.211786500062 -23.6804497920563 -30.661371642676 -37.6462205997029 -23.8878754043216 -33.2647673989954 -15.844773718088 -25.5156330881753 -14.4763337998723 -3.00000110815398 -23.4948898319059 -11.5876171715886 -8.59372583834169 -2.09824304594729 
-6.60000000000004 1.42496962294354 -7.09541964539535 -2.75426337338347 -3.20790243806851 -9.34401485329968 -15.4861374834355 -10.4345551677873 -14.2908987624715 -18.2842868179546 -22.3011227225949 -29.6678956011715 -12.0659505133492 -13.1723142247508 -16.9158222107887 -14.8729980994706 -19.3211956780367 -23.8200559107059 -30.8311747020004 -37.8462205997022 -23.9972843169686 -33.4043732523172 -15.9239856900601 -25.5760267044652 -14.5065304754874 -3.00000084309422 -23.6740889574603 -11.7366193564682 -8.71253108254607 -2.07922592417276 
-6.40000000000004 1.41657037074037 -7.12363989356981 -2.72604312520902 -3.25144910176778 -9.4157817651734 -15.5861246434837 -10.3474361607078 -14.1755595072176 -18.1407273145262 -22.1293429709921 -29.4678956013942 -12.0223910096982 -13.1005344729254 -16.8158222107887 -14.9601171067736 -19.4365349335141 -23.9636154143577 -31.0029544538267 -38.046220599703 -24.1126233525621 -33.5479325360852 -16.0111044774791 -25.6324669811537 -14.5347505040014 -3.00000062343375 -23.8611949049275 -11.8955050557609 -8.84319653366473 -2.06101523189161 
-6.20000000000004 1.40878917734517 -7.14978355533811 -2.69989946344072 -3.29914911552547 -9.48962544069939 -15.686111980778 -10.2520108079619 -14.0539904927034 -17.9930146382437 -21.9554866329413 -29.2678956015751 -11.9746783332348 -13.0266781346937 -16.7158222107888 -15.0555424596996 -19.5581039482085 -24.1113280908204 -31.1768107920577 -38.2462205997022 -24.2341921918844 -33.6956450371758 -16.1065296550332 -25.6847541294984 -14.5608939905778 -3.00000044824187 -24.0566074197758 -12.0647739088409 -8.98632172497601 -2.04377361122937 
-6.00000000000004 1.40164884349724 -7.17377402358017 -2.67590899519866 -3.35115586948466 -9.56562266290064 -15.7860996712213 -10.147972681071 -13.9259618975704 -17.8409955748687 -21.7794771013242 -29.0678956017159 -11.922659269719 -12.9506686029359 -16.6158222107889 -15.1595805867322 -19.6861325434831 -24.2633471543371 -31.3528203238164 -38.446220599703 -24.3622206521582 -33.8476639656917 -16.2105676470649 -25.7327349311233 -14.5848843239606 -3.00000031338267 -24.2606331022508 -12.2448091230739 -9.1423664709673 -2.02764402446333 
-5.80000000000004 1.39516325343175 -7.19556464931434 -2.65411836946448 -3.40756283268847 -9.64382025183863 -15.8860878858935 -10.0351351841193 -13.7913337748846 -17.6845768264487 -21.60126772717 -28.8678956018276 -11.8662405211875 -12.8724592286701 -16.515822210789 -15.2724180837948 -19.8207606662799 -24.419765902868 -31.5310296980815 -38.6462205997023 -24.496848673282 -34.0040826125496 -16.3234050424545 -25.7763160810295 -14.6066748481326 -3.00000021182047 -24.4734587123124 -12.4358441074013 -9.3116108295602 -2.01274280250871 
-5.60000000000004 1.38933570354493 -7.21514435713561 -2.63453866164322 -3.46839231143044 -9.72422943840187 -15.986076780278 -9.91345401548945 -13.6500728984334 -17.5237362421762 -21.4208474350763 -28.6678956019126 -11.8053999368301 -12.7920389364915 -16.4158222107891 -15.3940992525106 -19.9620215428169 -24.5806064872263 -31.7114499902611 -38.8462205997032 -24.6381094769787 -34.1649231240676 -16.4450861383299 -25.8154754239174 -14.6262544831993 -3.00000013906592 -24.6951287025723 -12.6379343898399 -9.4941214041779 -1.99915366262002 
-5.40000000000004 1.3841578255724 -7.23254126317765 -2.61714175560118 -3.53358820312731 -9.80682223614077 -16.0860664840589 -9.78304163972702 -13.502263616629 -17.3585300543297 -21.2382443411878 -28.467895601982 -11.7401937489143 -12.7094358425337 -16.3158222107892 -15.5245116283418 -20.1098308246901 -24.7458126751416 -31.8940530842184 -39.0462205997025 -24.7859187087969 -34.3301292619278 -16.5754984641061 -25.8502691860151 -14.643651339255 -3.00000008907954 -24.9255307321293 -12.8509395133549 -9.68972962165043 -1.98692353240914 
-5.20000000000004 1.37960934899093 -7.24782347340782 -2.601859545371 -3.60301439161391 -9.89153063485755 -16.1860570930059 -9.64417048070771 -13.3481102473795 -17.1890944748501 -21.053526551478 -28.267895602042 -11.6707581693748 -12.624718052764 -16.2158222107894 -15.663382787422 -20.2639841940005 -24.9152482546822 -32.0787708739891 -39.2462205997034 -24.9400720443441 -34.4995648077052 -16.7143695894231 -25.880833572773 -14.6589335157827 -3.0000000553771 -25.1643924663931 -13.0745190373885 -9.89802693545428 -1.97606092654031 
-5.00000000000004 1.37565882883246 -7.26109663827936 -2.58858638049947 -3.67645963308851 -9.97824904120369 -16.2860486642235 -9.497263140257 -13.1879297420572 -17.0156408046563 -20.8667997164126 -28.0678956021052 -11.5973044991181 -12.5379912176358 -16.1158222107896 -15.8102901279352 -20.4241646993853 -25.0887019249385 -32.265497709117 -39.4462205997028 -25.1002525270413 -34.673018455274 -16.8612769072489 -25.9073798798909 -14.6722066580291 -3.00000003275191 -25.4112913554363 -13.3081447615602 -10.118379494754 -1.96653727765556 
-4.80000000000004 1.37226530009502 -7.2724983941549 -2.57718462462393 -3.75364867254914 -10.0668398365399 -16.3860412154352 -9.34287016383058 -13.0221350097553 -16.8384443164788 -20.6782014723596 -27.8678956021766 -11.5201080108694 -12.4493929735116 -16.0158222107898 -15.964683104434 -20.5899594317597 -25.2658984131884 -32.4540959532425 -39.6462205997038 -25.2660472462606 -34.8502149303688 -17.0156698705926 -25.9301833785591 -14.6836084008217 -3.00000001966899 -25.6656768699915 -13.5511285202398 -10.3499614975585 -1.95829114349938 
-4.60000000000004 1.36938064616697 -7.28219040575044 -2.56749261302838 -3.83425816209429 -10.1571413376805 -16.4860347281715 -9.18163821031068 -12.8512110446398 -16.6578283397678 -20.4878934840531 -27.6678956022745 -11.4394920340609 -12.3590849851074 -15.9158222107902 -16.1259150580514 -20.7608833969726 -25.4465143899968 -32.6444039416464 -39.8462205997033 -25.4369712030197 -35.0308308987235 -17.1769018157561 -25.9495673933935 -14.6933004040606 -3.00000001131234 -25.926902327891 -13.8026619665438 -10.5918029322665 -1.95123469699686 
-4.40000000000004 1.36695235516163 -7.29034910525762 -2.5593339135212 -3.91793518890542 -10.2489770639989 -16.586029153997 -9.01427300847801 -12.6756871433 -16.4741457389208 -20.2960521836989 -27.4678956024131 -11.3558094330756 -12.267243684615 -15.8158222107905 -16.2932802600238 -20.9364072984522 -25.6301969909836 -32.8362452421404 -40.0462205997044 -25.6124950995765 -35.2145134947874 -17.3442670128057 -25.9658847876244 -14.7014590987843 -3.00000000652885 -26.1942619507657 -14.0618628899113 -10.8428451561272 -1.94526156604802 
