pO2 mew_e electrons holes VO{2} VO{1} VO{0} VM{-4} VM{-3} VM{-2} VM{-1} VM{0} Oi{-2} Oi{-1} Oi{0} Mi{4} Mi{3} Mi{2} Mi{1} Mi{0} Tei{0} Tei{-1} Tei{1} TesubO{1} TesubO{2} TesubO{3} TesubZr{-3} TesubZr{-4} TesubZr{-5} Stoich
-14.4 2.25394945358858 -4.31016972235859 -5.53951329642024 -4.87827276933248 -8.22913526152688 -11.586007968626 -7.09312099981549 -13.7347145175365 -20.5133524960563 -27.3154383237334 -37.4674611253467 -10.3954506673278 -14.2870643017662 -20.8158222108408 -18.2139977916698 -19.8769454471992 -21.5905557568316 -25.8164246250893 -30.0462205997543 -10.0930650871544 -17.9061492638538 -14.9793386025834 -7.08062018908335 -5.00373570024311 -8.63041089690831 -9.81386721615771 -10.8112376779239 -21.5280219020658 -3.85863204888291 
-14.2 2.24644412077032 -4.33538653328889 -5.51429648548993 -4.92783883726502 -8.30391814038973 -11.6860076584191 -6.99398825255837 -13.6103649593491 -20.3637861269386 -27.1406551436854 -37.2674611343684 -10.3458842891947 -14.2122811127029 -20.7158222108472 -18.3131305479557 -20.0012950144154 -21.7401221349781 -25.9912078141661 -30.2462205997615 -10.0433055859113 -17.881606573541 -14.90436229041 -7.10564356669672 -5.00354226692618 -8.60500065266146 -9.63975815672081 -10.6623454294173 -21.4043464644895 -3.88721623244981 
-14 2.23913881904446 -4.35993126926141 -5.48975174951742 -4.9787490815 -8.37937312059722 -11.7860073745991 -6.89216720813813 -13.4839991789563 -20.2128756105733 -26.9651998913476 -37.0674611460581 -10.2949737611471 -14.1368258486827 -20.6158222108545 -18.4149516040722 -20.1276608065044 -21.8910326630396 -26.1666630782002 -30.446220599768 -9.99222034485133 -17.8550660684536 -14.8287323133775 -7.13001330583692 -5.00336727009386 -8.58028091985624 -9.46230713526076 -10.5094391439297 -21.2759849149745 -3.91546586958515 
-13.8 2.23203352931887 -4.38380399442282 -5.465879024356 -5.03100337247412 -8.45550013673276 -11.8860071158961 -6.78765812401192 -13.3556173696687 -20.0606210761243 -26.7890726317372 -36.8674611612862 -10.2427192114785 -14.0606985738526 -20.515822210863 -18.5194607034358 -20.2560426310294 -22.043287212726 -26.342790353048 -30.6462205997772 -9.9398091637119 -17.8265276124756 -14.7524484070767 -7.15372914082454 -5.00321037992007 -8.55625130452141 -9.28151414482521 -10.3525188786556 -21.1429373748618 -3.94340291642503 
-13.6 2.22511901170947 -4.40703575342043 -5.44264726535839 -5.08453961979751 -8.53226814305375 -11.9860068812147 -6.68058517993125 -13.2253126665904 -19.9070846140484 -26.6123044106637 -36.6674611812151 -10.1891827294835 -13.9839303328601 -20.4158222108728 -18.6265336674544 -20.3863473540456 -22.1968236947398 -26.5195585940594 -30.8462205997863 -9.88613422409642 -17.7960844318577 -14.6755417084636 -7.17682220752022 -5.00307168761815 -8.5328808532215 -9.09753450212163 -10.1917709949496 -21.0054212501534 -3.97108665408758 
-13.4 2.21837269002572 -4.42970239892352 -5.4199806198553 -5.13920611718187 -8.6096012859412 -12.0860066696052 -6.57125178808279 -13.0933126292388 -19.7524179311938 -26.4349710823059 -36.4674612073543 -10.1345160205011 -13.9065969783745 -20.3158222108842 -18.7358670854541 -20.5183474175484 -22.3514904037457 -26.6968919485684 -31.0462205997984 -9.83134822639951 -17.7639650796639 -14.5980890652636 -7.19936935269941 -5.00295218729424 -8.51009470739488 -8.91074846706181 -10.0276516053929 -20.8639685060998 -3.99863442696433 
-13.2 2.21175397140905 -4.4519403169478 -5.39774270183102 -5.19473009174726 -8.68736317853088 -12.1860064802192 -6.46020349445036 -12.9600264175821 -19.5968938015128 -26.2572090346007 -36.2674612416248 -10.0789918565627 -13.8288348964119 -20.2158222108973 -18.8469154133693 -20.6516336634879 -22.5070145677095 -26.8746540305564 -31.2462205998107 -9.77572613146274 -17.7305809027514 -14.5202290523025 -7.22150915033922 -5.00285406690976 -8.48775866898574 -8.72184016045524 -9.8609812168106 -20.7195360355418 -4.02624835135197 
-13 2.20519983954728 -4.47396123300481 -5.37572178577402 -5.25068809165544 -8.76534209449607 -12.2860063122414 -6.34828720340151 -12.8260892104763 -19.4409356783499 -26.0792299953808 -36.0674612863479 -10.0230336886918 -13.750855812484 -20.1158222109123 -18.958831749157 -20.7855709153326 -22.6629727356112 -27.0526331145152 -31.4462205998264 -9.71969560052207 -17.6965712878677 -14.4421776053048 -7.24345753534873 -5.00278153586228 -8.46566522188164 -8.53187242239371 -9.69303439480608 -20.5736101295942 -4.05424611573432 
-12.8 2.19862255151384 -4.49605995038214 -5.35362306839669 -5.30649050945782 -8.84324322967577 -12.3860061647984 -6.23668213071955 -12.692385420417 -19.2851331709133 -25.9013287705668 -35.8674613441566 -9.96723112346344 -13.6729545298783 -20.0158222109294 -19.0704368796639 -20.9192747632168 -22.8187753008728 -27.2305343971541 -31.6462205998427 -9.66385301623282 -17.6628274209558 -14.3642363036383 -7.26551608622217 -5.00274136935838 -8.44352633800003 -8.34232604802814 -9.52558673781784 -20.4282611899833 -4.08309002976623 
-12.6 2.19191179564223 -4.51860710000383 -5.33107591877499 -5.36139608226359 -8.92069595210324 -12.4860060368476 -6.12687080277787 -12.5600269428536 -19.1302275437282 -25.7238759937601 -35.6674614177282 -9.91232542272584 -13.595501679519 -19.9158222109484 -19.1802482811969 -21.0516333143715 -22.9736810016491 -27.4079872475521 -31.8462205998624 -9.60895026532394 -17.6304718196686 -14.2867864031077 -7.28806605772176 -5.00274419123628 -8.42098201025662 -8.15506481953691 -9.3608726589483 -20.2860942607355 -4.11340561267044 
-12.4 2.18494355585426 -4.54201935759522 -5.3076636611836 -5.41457145730839 -8.99728358473943 -12.5860059270752 -6.02051992479631 -12.4302638072807 -18.9770521505639 -25.5472883430043 -35.467461509381 -9.85914993792947 -13.5189139371312 -19.8158222109692 -19.2865992508514 -21.1813965416174 -23.1268564864864 -27.5845749899808 -32.0462205998825 -9.55583556093704 -17.6007693728731 -14.2102594411294 -7.31153898595022 -5.00280486187335 -8.39763042330191 -7.97218697955622 -9.201407076559 -20.1500409359376 -4.14598068180787 
-12.2 2.17759537976235 -4.56670814511196 -5.28297487366687 -5.46519378903867 -9.07259470398644 -12.6860058338389 -5.91927518605437 -12.304330281022 -18.8264298367885 -25.3719772417122 -35.2674616205721 -9.80852751298526 -13.4436027246703 -19.7158222109915 -19.3878441008075 -21.3073301790902 -23.277478911476 -27.7598862024871 -32.2462205999055 -9.50535140872336 -17.5749740081762 -14.135086501399 -7.33636595296123 -5.00294304136763 -8.37307981527984 -7.79576930106154 -9.04967818558106 -20.0230008324764 -4.18174612354206 
-12 2.16976427473128 -4.5930195026128 -5.25666351616603 -5.51257099539084 -9.14628326783946 -12.7860057551928 -5.82452074701144 -12.1832644844782 -18.6790526827439 -25.1982887301668 -35.0674617515259 -9.76115022801029 -13.3699140821945 -19.6158222110149 -19.4825986708267 -21.4283961066103 -23.4248561964969 -27.9335748450088 -32.4462205999281 -9.45821384836801 -17.5541478053217 -14.0616375835428 -7.36291695643557 -5.00318268734112 -8.34700810375211 -7.6275659441391 -8.90778618615945 -19.9074201905556 -4.22175624071645 
-11.8 2.16138090356253 -4.62118639285472 -5.22849662592411 -5.55623714871056 -9.21811631140109 -12.8860056889963 -5.73718845758112 -12.067765304806 -18.5353866128297 -25.0264557700107 -34.8674619011279 -9.71748400851795 -13.2980809724602 -19.5158222110387 -19.5699311098836 -21.5438954359091 -23.5685224160376 -28.1054079547915 -32.6462205999526 -9.4149160270459 -17.5390168742415 -13.9901728719788 -7.39145217865127 -5.00355101931491 -8.31920954548436 -7.46876894312093 -8.77715607538321 -19.8049569700213 -4.26720433416484 
-11.6 2.15241515112575 -4.65130999823252 -5.19837302054631 -5.59598988202811 -9.28799265009645 -12.9860056330695 -5.65768304515055 -11.9581362869976 -18.3956339896435 -24.8565795414467 -34.6674620671861 -9.67773121929715 -13.2282045778616 -19.4158222110623 -19.6494366883961 -21.6535246197994 -23.7082752053057 -28.2752843494374 -32.8462205999764 -9.37569014948743 -17.5299146020608 -13.9208233890425 -7.42210263976419 -5.00407787505041 -8.28961279584168 -7.31991404773031 -8.65842478537038 -19.7163492853862 -4.3195170193496 
-11.4 2.14287270582281 -4.68337120655518 -5.16631181222364 -5.63186741765457 -9.35593139404557 -13.0860055853412 -5.58592805815807 -11.8543200916825 -18.2597565860057 -24.6886409294862 -34.4674622469029 -9.64185363596577 -13.1602657862076 -19.3158222110856 -19.7211918551287 -21.7573409948547 -23.8441527886837 -28.443223141138 -33.0462205999996 -9.34052940675652 -17.5268150676525 -13.8536014379889 -7.45488064095913 -5.0047946679223 -8.25826838039128 -7.18093710966097 -8.55150905562371 -19.6414947639622 -4.38057628014713 
-11.2 2.1327859244775 -4.7172613036687 -5.13242171511012 -5.6640871820354 -9.42204125553991 -13.1860055439491 -5.52148863710632 -11.7559905735172 -18.1275369707269 -24.5225312170939 -34.2674624373971 -9.60963383021525 -13.0941558833436 -19.215822211108 -19.7856314666971 -21.8556707035365 -23.976372594479 -28.6093330440469 -33.2462206000221 -9.30924965719688 -17.5294254152064 -13.7884315913158 -7.48971075287138 -5.00573468272142 -8.22531829807651 -7.05132784191362 -8.45578988498988 -19.5796656904419 -4.45315749006972 
-11 2.12220335309394 -4.75281718216175 -5.09686583661707 -5.69297538837917 -9.48648534037675 -13.286005507279 -5.4637123497922 -11.66265840771 -17.9986489264267 -24.3580872943007 -34.0674626361108 -9.58074558722274 -13.029711761858 -19.1158222111294 -19.8434079527462 -21.9490030680787 -24.1052608375143 -28.7737771655752 -33.4462206000434 -9.28156051973034 -17.5372921562329 -13.7251865753562 -7.52646570022031 -5.00693375157691 -8.19096148843932 -6.93030653861855 -8.37032446018786 -19.529756144133 -4.54181105217989 
-10.8 2.11118081770837 -4.7898512747891 -5.05983174398972 -5.71890716980604 -9.54945121443096 -13.3860054739606 -5.41184892524356 -11.573760890534 -17.8727173166234 -24.19512159187 -33.8674628410528 -9.55481377249762 -12.9667458545055 -19.0158222111496 -19.895271582257 -22.0379007902168 -24.2311926522797 -28.936743072968 -33.6462206000636 -9.25712635388326 -17.5498920830132 -13.6637183168817 -7.56499740840727 -5.0084313671369 -8.15542501137159 -6.81697485557531 -8.29402686977197 -19.4904926463444 -4.65488568719631 
-10.6 2.09977514843922 -4.82817264073762 -5.02151037804121 -5.74226440678415 -9.61112981735758 -13.4860054428357 -5.365134598879 -11.488725198221 -17.7493602583618 -24.0334431676599 -33.6674630508941 -9.53145650441356 -12.9050672204729 -18.9158222111685 -19.9419861184818 -22.1229366923902 -24.3545499204016 -29.0984217070384 -33.8462206000824 -9.23560981694817 -17.5666969120266 -13.6038804139981 -7.60515947437991 -5.01027206716064 -8.11894434544719 -6.71042262630823 -8.22579600645341 -19.4605831489744 -4.81027247037276 
-10.4 2.08804039889947 -4.86759966784276 -4.98208335093606 -5.76341032265501 -9.67170276033359 -13.5860054129169 -5.32284292136951 -11.4070064936063 -17.628214526642 -23.8728704088349 -33.4674632649641 -9.51031055864148 -12.8444942475957 -18.8158222111861 -19.9842780100788 -22.2046556110923 -24.4756958662089 -29.2589946799508 -34.0462206001 -9.21669879933198 -17.5872129215156 -13.5455423692768 -7.64682139972211 -5.01250696539808 -8.0817522165791 -6.6097929040598 -8.16459331131012 -19.4388074809362 -5.05865846012479 
-10.2 2.07602593151387 -4.90796650564028 -4.94171651313854 -5.7826766174884 -9.7313358929645 -13.6860053833453 -5.28431049078711 -11.3281072252264 -17.5089484204646 -23.71323746486 -33.2674634831916 -9.49104423425288 -12.7848610854096 -18.7158222112025 -20.0228106589051 -22.2835550977161 -24.5949621906302 -29.4186278421696 -34.2462206001164 -9.2001208434785 -17.6110018034596 -13.4885975756258 -7.68987657648319 -5.01519530436126 -8.04407371774514 -6.51431567981004 -8.10948292485788 -19.4240639322815 -5.72367772753083 
-10 2.06377571658231 -4.94912542040995 -4.90055759836887 -5.80035875795762 -9.79017694820339 -13.7860053533538 -5.24894637270094 -11.2515841923706 -17.391266472839 -23.5543966024648 -33.0674637060267 -9.47336206380736 -12.7260200001944 -18.6158222112176 -20.0581749998415 -22.3600783534222 -24.7126443611059 -29.5774689274151 -34.4462206001315 -9.18564955227839 -17.6376894270292 -13.432967369656 -7.73424634050684 -5.01840615361562 -8.00612565222945 -6.42332135573897 -8.05964751555648 -19.4153874377498 -5.29270668068477 
-9.80000000000004 2.05132834683172 -4.9909467462833 -4.85873627249552 -5.81671607509359 -9.84835559121271 -13.8860053222365 -5.21623190452909 -11.1770483983254 -17.2749093529205 -23.3962181566729 -32.8674639343615 -9.45700471556798 -12.6678413260817 -18.5158222112316 -20.090889696362 -22.434614375816 -24.8290017093731 -29.7356476015556 -34.6462206001454 -9.17310619117165 -17.6669673917958 -13.3786026826759 -7.7798816223955 -5.02222010963055 -7.96811828237142 -6.33624220057312 -8.01438968626398 -19.4119509343306 -4.91129681507905 
-9.60000000000004 2.03871743089985 -5.03331756319611 -4.81636545558271 -5.83197440835633 -9.90598474138826 -13.9860052893249 -5.18571540727952 -11.104161084163 -17.1596512218453 -23.2385892086849 -32.6674641694607 -9.44174634940635 -12.6102121430072 -18.4158222112443 -20.1214064287235 -22.5075019250903 -24.9442600755602 -29.8932767846555 -34.8462206001581 -9.16235878696497 -17.6985908045019 -13.3254844615564 -7.82676336835163 -5.02673103867425 -7.93025839450193 -6.25260748219131 -7.97312578479498 -19.4130578497744 -4.70615591826512 
-9.40000000000004 2.02597215271089 -5.07613981746888 -4.77354320130994 -5.84632986445548 -9.96316245176018 -14.0860052539696 -5.15700466781516 -11.0326280904259 -17.0452959738354 -23.0814117064022 -32.4674644129052 -9.42739085796348 -12.5530343972916 -18.3158222112559 -20.150117411644 -22.5790351622836 -25.0586155670263 -30.0504545303943 -35.0462206001696 -9.15332052572919 -17.7323747975389 -13.2736239460479 -7.87490281747619 -5.03204823352566 -7.89275333508095 -6.17203622720683 -7.93537678408327 -19.4181311033355 -4.56263379098324 
-9.20000000000004 2.01311791816261 -5.11932814903353 -4.73035486974529 -5.85995316288761 -10.019974081757 -14.186005215531 -5.12975824772107 -10.9621933387671 -16.931672890612 -22.9246002916142 -32.2674646665525 -9.41376752110322 -12.4962227288667 -18.2158222112663 -20.1773640853957 -22.6494701676 -25.1722389039074 -30.2072661988401 -35.24622060018 -9.14594694911998 -17.7681895524944 -13.223062037874 -7.92434087085335 -5.03829795533855 -7.8558147253288 -6.09422789892846 -7.90075678736955 -19.4266994381864 -4.45042178592925 
-9.00000000000004 2.00017697189469 -5.16280781918268 -4.68687519959614 -5.87299378042981 -10.0764943694483 -14.2860051733715 -5.10367719427079 -10.8926326151677 -16.8186324968634 -22.7680802277165 -32.0674649325057 -9.40072686141076 -12.4397023990251 -18.1158222112756 -20.2034454048084 -22.7190311571618 -25.2852795636183 -30.3637865287001 -35.4462206001893 -9.1402344524067 -17.8059567259302 -13.1738698710116 -7.97514866182217 -5.04562607615784 -7.81966317599933 -6.01895467860651 -7.86896323719675 -19.4383855581628 -4.35693296406896 
-8.80000000000004 1.98716901941225 -5.2065126203265 -4.64317039845232 -5.88558413162761 -10.1327895217899 -14.3860051268569 -5.07849667943769 -10.8237472991908 -16.7060423797427 -22.6117853094519 -31.8674652130973 -9.38813646370644 -12.3834072001769 -18.0158222112836 -20.2286262002411 -22.7879167537383 -25.3978699613386 -30.5200817275643 -35.6462206001973 -9.13621803151577 -17.8456451061831 -13.1261486489768 -8.02742739326484 -5.05420000645708 -7.78453230515436 -5.94605294173063 -7.83976630146469 -19.4528934235745 -4.27572494201187 
-8.60000000000004 1.97411179938354 -5.25038295315685 -4.59930006562197 -5.89784341447311 -10.1889191374658 -14.4860050753631 -5.05397830854257 -10.7553585954653 -16.5937833431869 -22.4556559400657 -31.6674655108807 -9.37587712937392 -12.3272775330141 -17.9158222112904 -20.2531448689264 -22.856305755254 -25.5101292956847 -30.6762113947407 -35.846220600204 -9.13396983112529 -17.887267238623 -13.080030115756 -8.08130880854346 -5.06421108890495 -7.75067305477226 -5.87541603760792 -7.81299973017234 -19.4699971851125 -4.20306798911664 
-8.40000000000004 1.96102161239833 -5.29436405009708 -4.55531896868174 -5.90988116351787 -10.2449379834508 -14.5860050182884 -5.02990301405064 -10.6873022040331 -16.4817458548145 -22.2996373547531 -31.4674658286279 -9.36383932325982 -12.2712586299597 -17.8158222112959 -20.2772204811709 -22.9243624644388 -25.6221671018096 -30.8322302978059 -36.0462206002094 -9.133598143351 -17.9308766477889 -13.0356773310415 -8.13695596674871 -5.07587715017036 -7.71835801909706 -5.80698795839602 -7.78855274790066 -19.4895312997811 -4.13662232766826 
-8.20000000000005 1.94791380915558 -5.33840433506353 -4.5112786837153 -5.92180053037147 -10.3008976352708 -14.6860049550748 -5.00606449462176 -10.6194233996378 -16.3698267654527 -22.1436779804249 -31.2674661693333 -9.35191989319678 -12.2152989149303 -17.7158222112999 -20.3010593413092 -22.9922416095435 -25.7340865318808 -30.9881900128435 -36.2462206002135 -9.13524630630076 -17.9765650957051 -12.9932852090248 -8.19456378151445 -5.08944467996928 -7.68788526392992 -5.74075731694641 -7.7663623914175 -19.5113812282644 -4.07483757091878 
-8.00000000000005 1.93480321473908 -5.38245399796198 -4.46722902081685 -5.93370113473645 -10.3568479025342 -14.7860048852367 -4.98226351310225 -10.5515727552198 -16.2579264581363 -21.98772801021 -31.0674665362199 -9.34001921899629 -12.1593485778313 -17.6158222113025 -20.324860689718 -23.0600926208507 -25.8459872060865 -31.1441403499476 -36.446220600216 -9.1390922534833 -18.0244607057861 -12.9530814933089 -8.25435999595782 -5.10519123151458 -7.65958215257639 -5.67675261970838 -7.74640735707792 -19.5354758568232 -4.01664701542256 
-7.80000000000005 1.9217044871184 -5.42646379017727 -4.42321922860155 -5.94568147346678 -10.4128380334799 -14.8860048083976 -4.95830307849169 -10.483602528394 -16.1459464390952 -21.8317381989536 -30.8674669327482 -9.32803880342779 -12.1033583700475 -17.5158222113034 -20.3488215208579 -23.1280632442059 -25.9579676216569 -31.3001305577334 -36.6462206002171 -9.14534786295403 -18.0747261074721 -12.9153273105643 -8.31660573637327 -5.12342717971435 -7.63380830856087 -5.61503800235217 -7.728702531937 -19.5617808238976 -3.96129817755983 
-7.60000000000005 1.90863238490419 -5.47038412495517 -4.37929889382365 -5.95784071984739 -10.4689176146384 -14.986004724334 -4.93398484747732 -10.4153639626017 -16.033787538525 -21.6756589636055 -30.6674673626222 -9.31587947298313 -12.047278704825 -17.415822211303 -20.3731401817465 -23.1963022398725 -26.0701269521014 -31.4562102229558 -36.8462206002174 -9.15425855678944 -18.1275571360855 -12.8803176696219 -8.38159601136767 -5.14449711993085 -7.61095791399985 -5.55571013039578 -7.71329499475851 -19.590293621497 -3.90825223892425 
-7.40000000000005 1.89560193021316 -5.51416453019989 -4.33551848857894 -5.97027981805633 -10.525137118092 -15.0860046330324 -4.90910693563989 -10.3467056455196 -15.9213488161981 -21.5194398360339 -30.4674678298059 -9.30344028347054 -11.9910591100677 -17.315822211301 -20.3980185607648 -23.2649610241355 -26.1825661416092 -31.6124298177082 -37.0462206002146 -9.16610099806481 -18.1831799826055 -12.8483797056525 -8.44965795609873 -5.16877865941719 -7.59145904824109 -5.49889425459104 -7.70025952419848 -19.6210385561817 -3.8571208399058 
-7.20000000000005 1.88262841157848 -5.55775363869562 -4.2919293800832 -5.98310150277583 -10.5815479113073 -15.1860045347434 -4.8834638783371 -10.2774734797211 -15.8085275419039 -21.363029453244 -30.2674683385202 -9.29061850045844 -11.9346482185598 -17.2158222112974 -20.4236621267791 -23.3341936986455 -26.2953879246149 -31.7688407092097 -37.2462206002117 -9.18118108822604 -18.2418491812625 -12.819870687318 -8.52114883947876 -5.19668043430149 -7.57577171463004 -5.44474217895731 -7.68969655706049 -19.6540646975395 -3.80762424327381 
-7.00000000000005 1.86972721130587 -5.60109976816466 -4.24858325061416 -5.9964091391384 -10.6382016771389 -15.286004430044 -4.85684895096265 -10.2075124228776 -15.6952203555913 -21.2063761374624 -30.0674688932696 -9.2773107593915 -11.8779943480238 -17.1158222112924 -20.4502776088971 -23.4041553102325 -26.408695665671 -31.9254945797348 -37.4462206002059 -9.19982745854828 -18.3038416810538 -12.7951709281712 -8.59644897563765 -5.22863444099134 -7.56437959185046 -5.39342749244109 -7.68172800001332 -19.6894422699613 -3.75956197590556 
-6.80000000000005 1.85691339604091 -5.64415229690082 -4.205530721878 -6.01030397150921 -10.6951490382458 -15.3860043198872 -4.82905967148217 -10.1366706146609 -15.5813260186385 -21.0494292717734 -29.8674694988445 -9.26341581685751 -11.8210468767537 -17.0158222112861 -20.4780674939469 -23.4749977240184 -26.5225906081931 -32.0824420509931 -37.6462206002003 -9.22238245830943 -18.3694492095511 -12.7746733991962 -8.6759513365121 -5.26508427312962 -7.55777689525297 -5.34514068399193 -7.67649372030032 -19.7272605189845 -3.71279102156463 
-6.60000000000004 1.84420104982564 -5.68686390460078 -4.16281911417804 -6.02488064185499 -10.7524373162916 -15.4860042056329 -4.79990676379778 -10.0648060992766 -15.4667498955542 -20.8921415409891 -29.6674701603603 -9.24883903225003 -11.7637584844463 -16.9158222112787 -20.5072210631388 -23.5468629009104 -26.637167392785 -32.2397304432849 -37.8462206001921 -9.24918693481634 -18.438965293758 -12.7587662680031 -8.76004409107215 -5.30646541998973 -7.55644643441273 -5.30008064512191 -7.67414528913025 -19.7676236955144 -3.66720841520079 
-6.40000000000004 1.83160234731622 -5.72919368621613 -4.1204893325627 -6.04022096203452 -10.8101074180865 -15.5860040890431 -4.76922661318542 -9.99179616704886 -15.3514101817112 -20.7344720455307 -29.4674708832865 -9.23349859547259 -11.7060882660535 -16.8158222112705 -20.5379019366701 -23.6198735560569 -26.7525078295469 -32.3974006616622 -38.0462206001847 -9.28055860502116 -18.5126667455781 -12.7478081565926 -8.84908586307999 -5.35317741038222 -7.56082864319026 -5.25844238310715 -7.67483680873084 -19.8106449967303 -3.62273644937893 
-6.20000000000004 1.81912643153919 -5.77111092252663 -4.07857209625219 -6.05638637259362 -10.8681900649561 -15.6860039722232 -4.73689634866228 -9.91754866621523 -15.235245444567 -20.5763900720761 -29.2674716735214 -9.21733306808515 -11.6480055023555 -16.7158222112621 -20.5702329914188 -23.6941218471162 -26.8686733569166 -32.5554834253424 -38.2462206001755 -9.31676371833334 -18.5907890952008 -12.7420960335943 -8.94337362327022 -5.40554793426194 -7.5712819307591 -5.22039999559415 -7.67871165752834 -19.8564370818383 -3.57930959407755 
-6.00000000000004 1.80677825195016 -5.81259898409167 -4.03708403468715 -6.07341013473877 -10.9267018886663 -15.7860038574984 -4.70284945886557 -9.84201371485348 -15.1182224316402 -20.4178789975843 -29.0674725374645 -9.20030919120695 -11.5894935639123 -16.6158222112538 -20.6042807451511 -23.7696576624135 -26.985697233779 -32.7139953637698 -38.446220600168 -9.35798421351837 -18.6734976519509 -12.7418284672143 -9.04310594217375 -5.46379219160043 -7.58803812653292 -5.18608553942573 -7.68588526292497 -19.9050987488 -3.53686307171305 
-5.80000000000004 1.79455762170255 -5.85365849868823 -3.9960245200906 -6.09129099527398 -10.985642263798 -15.8860037472268 -4.66708846192027 -9.76519320331162 -15.0003424055018 -20.2589394568493 -28.867473482133 -9.18242822039248 -11.5305530785013 -16.5158222112462 -20.6400426867565 -23.8464791186155 -27.1035782045775 -32.8729358491649 -38.6462206001596 -9.40428597704209 -18.7608589300712 -12.7470707161414 -9.14834808083682 -5.52797481566695 -7.61116123600251 -5.15556679141518 -7.69642602951097 -19.9566990299825 -3.49532377832709 
-5.60000000000004 1.7824587810901 -5.89430881807953 -3.9553742006993 -6.10999025283933 -11.0449918407547 -15.9860036435747 -4.62969077262015 -9.6871451946202 -14.8816440774191 -20.0995908093753 -28.6674745152676 -9.16372885916875 -11.4712033978862 -16.4158222112399 -20.6774414091857 -23.924528160436 -27.2222775657893 -33.032285529768 -38.846220600154 -9.4555942107446 -18.852817483165 -12.7577286304527 -9.25900589150233 -5.59798230694115 -7.64051840788579 -5.12882701643262 -7.7103365739197 -20.0112598937826 -3.45460451899182 
-5.40000000000004 1.77047071768902 -5.93458694238471 -3.91509607639411 -6.12943390895108 -11.1047136211716 -16.0860035482968 -4.59080440003022 -9.60798069772508 -14.7622014562188 -19.9398700638698 -28.467475645457 -9.14428510777455 -11.4114815221868 -16.3158222112353 -20.7163289119596 -24.0036937875151 -27.3417213171736 -33.1920074054575 -39.0462206001486 -9.51168592198487 -18.9491873187104 -12.7735422173877 -9.37481938316411 -5.67351767429775 -7.67577565093683 -5.10575423078234 -7.72754191257461 -20.0687433567427 -3.41460268558374 
-5.20000000000004 1.75857826141873 -5.97454384083635 -3.87513917794248 -6.14952002632666 -11.1647566369988 -16.1860034625757 -4.55063323060783 -9.52785262985105 -14.6421164898931 -19.7798281990925 -28.267476882228 -9.12419890467544 -11.3514384206361 -16.2158222112329 -20.7565013181514 -24.0838230921585 -27.4618075202686 -33.3520505070042 -39.246220600147 -9.57220148881802 -19.0496597839952 -12.7941008857693 -9.49537796582687 -5.75411935850887 -7.71642043669669 -5.08614172974386 -7.74788630998777 -20.1290446526075 -3.37520326616262 
-5.00000000000004 1.74676376610296 -6.0142388019832 -3.83544421679562 -6.1701300284139 -11.2250616002329 -16.2860033869566 -4.50941442910449 -9.44693886720086 -14.5215077660961 -19.6195245141486 -28.0674782361373 -9.10358882696926 -11.2911333817831 -16.115822211233 -20.7977214735633 -24.1647382087172 -27.5824175979742 -33.5123555458566 -39.4462206001463 -9.63667685224242 -19.1538301085665 -12.8188812880468 -9.62015829248527 -5.83920472402041 -7.761810841061 -5.06970333051797 -7.77114287190873 -20.1919961756753 -3.33628538632608 
-4.80000000000004 1.73500896187034 -6.05373320989751 -3.79594980888132 -6.19114114701661 -11.2855671267499 -16.3860033213879 -4.46739354345015 -9.36542357363222 -14.4004980646132 -19.4590204047513 -27.8674797188257 -9.08257764280065 -11.2306277897001 -16.0158222112358 -20.8397438419096 -24.2462549849778 -27.7034287821492 -33.6728611379458 -39.6462206001498 -9.70458677296715 -19.2612344372055 -12.8472968008572 -9.74857373972423 -5.92812576334507 -7.81123747247173 -5.05609795767128 -7.79703190697635 -20.2573796186572 -3.29773021381385 
-4.60000000000004 1.72329657973023 -6.09308508583991 -3.75659793293891 -6.21243733908366 -11.3462151947594 -16.4860032653398 -4.42480267148869 -9.28348082572835 -14.2792034407669 -19.2983739049627 -27.6674813430946 -9.061281394691 -11.1699796656481 -15.9158222112414 -20.8823363381447 -24.3281993571554 -27.8247250302691 -33.8335092620082 -39.8462206001545 -9.77539014087328 -19.371389681054 -12.8787482928209 -9.88002517563429 -6.02022532331273 -7.8639851564966 -5.04495857766802 -7.82524440291549 -20.3249439905387 -3.25942820182289 
-4.40000000000004 1.71161147987004 -6.13234529734704 -3.71733772143179 -6.23391686868991 -11.4069549358728 -16.5860032179603 -4.38184529738693 -9.20126324011947 -14.1577256436509 -19.1376358963395 -27.4674831229644 -9.03980181771352 -11.1092398771635 -15.8158222112496 -20.9252954921252 -24.410418722643 -27.9462046072638 -33.9942490505101 -40.0462206001635 -9.84856852560531 -19.4838282772932 -12.9126664660459 -10.0139433014714 -6.11488323764275 -7.91938285931988 -5.03591937678291 -7.8554654135375 -20.3944252126679 -3.22128420968401 
